#Mapping quality	mapping quality
0.0	144467.0
1.0	5667.0
2.0	4362.0
3.0	6271.0
4.0	3756.0
5.0	3764.0
6.0	4032.0
7.0	1978.0
8.0	2348.0
9.0	1928.0
10.0	1226.0
11.0	1006.0
12.0	1850.0
13.0	1244.0
14.0	971.0
15.0	833.0
16.0	1682.0
17.0	1278.0
18.0	1656.0
19.0	576.0
20.0	886.0
21.0	406.0
22.0	865.0
23.0	395.0
24.0	2056.0
25.0	1099.0
26.0	687.0
27.0	1349.0
28.0	717.0
29.0	372.0
30.0	841.0
31.0	298.0
32.0	37.0
33.0	391.0
34.0	517.0
35.0	396.0
36.0	696.0
37.0	395.0
38.0	239.0
39.0	538.0
40.0	1199.0
41.0	477.0
42.0	1475.0
43.0	450.0
44.0	527.0
45.0	2559.0
46.0	820.0
47.0	60.0
48.0	771.0
49.0	261.0
50.0	277.0
51.0	1402.0
52.0	837.0
53.0	328.0
54.0	1126.0
55.0	1411.0
56.0	1069.0
57.0	2280.0
58.0	2513.0
59.0	116530.0
60.0	297185.0
