#Mapping quality	mapping quality
0.0	103690.0
1.0	3206.0
2.0	2798.0
3.0	5500.0
4.0	2233.0
5.0	3494.0
6.0	2421.0
7.0	1699.0
8.0	1831.0
9.0	2144.0
10.0	1311.0
11.0	991.0
12.0	1605.0
13.0	835.0
14.0	819.0
15.0	1315.0
16.0	1536.0
17.0	747.0
18.0	725.0
19.0	634.0
20.0	818.0
21.0	587.0
22.0	628.0
23.0	406.0
24.0	649.0
25.0	789.0
26.0	1129.0
27.0	749.0
28.0	384.0
29.0	265.0
30.0	506.0
31.0	285.0
32.0	75.0
33.0	135.0
34.0	201.0
35.0	265.0
36.0	432.0
37.0	286.0
38.0	44.0
39.0	480.0
40.0	1292.0
41.0	245.0
42.0	997.0
43.0	579.0
44.0	640.0
45.0	2498.0
46.0	112.0
47.0	345.0
48.0	722.0
49.0	300.0
50.0	441.0
51.0	715.0
52.0	335.0
53.0	675.0
54.0	299.0
55.0	1006.0
56.0	886.0
57.0	1427.0
58.0	1529.0
59.0	105849.0
60.0	216213.0
