#GC Content (%)	Sample	HUMAN (hg19)
1.0	4.562434058570247E-5	0.0
2.0	9.980324503122414E-6	3.0E-6
3.0	1.9960649006244832E-5	3.0E-6
4.0	3.706977672588325E-5	1.0E-5
5.0	2.994097350936725E-5	8.0E-6
6.0	1.9960649006244832E-5	1.2000000000000002E-5
7.0	1.9960649006244832E-5	6.999999999999999E-6
8.0	1.5683367076335225E-5	9.999999999999999E-6
9.0	2.2812170292851233E-5	1.6E-5
10.0	1.4257606433032022E-5	1.5000000000000002E-5
11.0	5.703042573212809E-6	1.9999999999999998E-5
12.0	7.128803216516011E-6	1.6E-5
13.0	7.128803216516012E-6	1.6E-5
14.0	5.703042573212809E-6	2.4999999999999998E-5
15.0	5.703042573212809E-6	2.2000000000000003E-5
16.0	5.703042573212809E-6	2.6999999999999996E-5
17.0	4.277281929909607E-6	3.3E-5
18.0	7.128803216516012E-6	3.7000000000000005E-5
19.0	2.8515212866064045E-6	4.7000000000000004E-5
20.0	1.1406085146425618E-5	5.4999999999999995E-5
21.0	5.703042573212809E-6	6.400000000000001E-5
22.0	1.5683367076335225E-5	9.3E-5
23.0	2.7089452222760843E-5	1.66E-4
24.0	4.2772819299096065E-5	3.03E-4
25.0	1.9960649006244832E-4	7.059999999999999E-4
26.0	0.001000883971598848	0.0016020000000000001
27.0	0.0020317089167070632	0.0033690000000000005
28.0	0.003264991873164333	0.006167999999999999
29.0	0.001320254355698765	0.010352
30.0	0.0061664147822863506	0.015647
31.0	0.011808149647837121	0.022148
32.0	0.012389859990304827	0.028808
33.0	0.02030568308192421	0.035106000000000005
34.0	0.024183752031708916	0.041161
35.0	0.02683281530696627	0.047408
36.0	0.029892497647494944	0.052698999999999996
37.0	0.04098919273432376	0.057517000000000006
38.0	0.03867803473152927	0.061487999999999994
39.0	0.04376087142490519	0.063321
40.0	0.05327639795831076	0.060248
41.0	0.04829336450996606	0.055508
42.0	0.04592375032079615	0.051446000000000006
43.0	0.04438535458667199	0.048194
44.0	0.025116199492429214	0.044423
45.0	0.012972996093415836	0.040655000000000004
46.0	0.012887450454817644	0.03652
47.0	0.015058883914568423	0.032315
48.0	0.014509966066896689	0.028137999999999996
49.0	0.02237303601471385	0.02458
50.0	0.02423650517551114	0.020810000000000002
51.0	0.0250220992899712	0.017532
52.0	0.03519632724058285	0.014506999999999997
53.0	0.02770252929938122	0.012007
54.0	0.016121075593829307	0.010018
55.0	0.02391143174883801	0.008414999999999999
56.0	0.02453734067124811	0.007258
57.0	0.03357523738914711	0.006174999999999999
58.0	0.03319313353674185	0.005363000000000001
59.0	0.02389859990304828	0.0046159999999999994
60.0	0.030430009410020244	0.003946
61.0	0.03026604693604038	0.0034579999999999993
62.0	0.025280161966409077	0.002915
63.0	0.014170635033790527	0.0024610000000000005
64.0	0.020533804784852717	0.0019950000000000002
65.0	0.011239271151159141	0.0016779999999999998
66.0	0.010791582309161938	0.0013500000000000003
67.0	0.009740796715047477	0.001069
68.0	0.007362627962017736	8.119999999999999E-4
69.0	0.0048433089053009784	6.4E-4
70.0	0.00272035130742251	5.05E-4
71.0	0.0024665659129145395	4.0299999999999993E-4
72.0	6.27334683053409E-4	3.2E-4
73.0	2.480823519347572E-4	2.79E-4
74.0	5.84561863754313E-5	2.0700000000000002E-4
75.0	1.853488836294163E-5	2.0099999999999998E-4
76.0	8.554563859819213E-6	1.54E-4
77.0	5.703042573212809E-6	1.12E-4
78.0	2.8515212866064045E-6	7.699999999999999E-5
79.0	0.0	6.3E-5
80.0	0.0	3.7E-5
81.0	1.4257606433032023E-6	2.8000000000000003E-5
82.0	0.0	1.6E-5
83.0	1.4257606433032023E-6	9.0E-6
84.0	0.0	4.0E-6
85.0	1.4257606433032023E-6	0.0
86.0	0.0	1.0E-6
87.0	0.0	0.0
88.0	0.0	0.0
89.0	1.4257606433032023E-6	0.0
90.0	0.0	0.0
91.0	0.0	0.0
92.0	1.4257606433032023E-6	0.0
93.0	5.703042573212809E-6	0.0
94.0	8.554563859819213E-6	0.0
95.0	2.8515212866064047E-5	0.0
96.0	5.98819470187345E-5	0.0
97.0	1.5113062819013944E-4	0.0
98.0	3.022612563802789E-4	0.0
99.0	4.961647038695143E-4	0.0
100.0	0.00272035130742251	0.0
