#Coverage	Number of genomic locations
477.0	43.0
478.0	36.0
479.0	88.0
480.0	65.0
481.0	131.0
482.0	127.0
483.0	75.0
484.0	59.0
485.0	124.0
486.0	128.0
487.0	73.0
488.0	225.0
489.0	15.0
490.0	26.0
491.0	80.0
492.0	35.0
493.0	110.0
494.0	88.0
495.0	120.0
496.0	115.0
497.0	179.0
498.0	76.0
499.0	68.0
500.0	78.0
501.0	106.0
502.0	46.0
503.0	124.0
504.0	93.0
505.0	118.0
506.0	135.0
507.0	79.0
508.0	111.0
509.0	63.0
510.0	192.0
511.0	80.0
512.0	213.0
513.0	46.0
514.0	74.0
515.0	216.0
516.0	143.0
517.0	82.0
518.0	116.0
519.0	231.0
520.0	193.0
521.0	176.0
522.0	112.0
523.0	164.0
524.0	38.0
525.0	164.0
526.0	40.0
527.0	61.0
528.0	22.0
529.0	43.0
530.0	59.0
531.0	13.0
532.0	16.0
533.0	26.0
534.0	29.0
535.0	43.0
536.0	87.0
537.0	105.0
538.0	136.0
539.0	298.0
540.0	133.0
541.0	45.0
542.0	97.0
543.0	51.0
544.0	42.0
545.0	31.0
546.0	163.0
547.0	105.0
548.0	74.0
549.0	95.0
550.0	44.0
551.0	43.0
552.0	164.0
553.0	96.0
554.0	128.0
555.0	142.0
556.0	263.0
557.0	110.0
558.0	73.0
559.0	125.0
560.0	208.0
561.0	134.0
562.0	127.0
563.0	166.0
564.0	60.0
565.0	144.0
566.0	105.0
567.0	43.0
568.0	55.0
569.0	248.0
570.0	101.0
571.0	103.0
572.0	72.0
573.0	98.0
574.0	102.0
575.0	187.0
576.0	18.0
577.0	14.0
578.0	50.0
579.0	55.0
580.0	37.0
581.0	141.0
582.0	33.0
583.0	103.0
584.0	58.0
585.0	95.0
586.0	136.0
587.0	145.0
588.0	93.0
589.0	141.0
590.0	191.0
591.0	46.0
592.0	52.0
593.0	56.0
594.0	31.0
595.0	170.0
596.0	68.0
597.0	146.0
598.0	205.0
599.0	211.0
600.0	65.0
601.0	148.0
602.0	76.0
603.0	116.0
604.0	63.0
605.0	243.0
606.0	230.0
607.0	124.0
608.0	38.0
609.0	28.0
610.0	8.0
611.0	33.0
612.0	112.0
613.0	44.0
614.0	176.0
615.0	128.0
616.0	110.0
617.0	210.0
618.0	108.0
619.0	123.0
620.0	136.0
621.0	86.0
622.0	13.0
623.0	58.0
624.0	27.0
625.0	43.0
626.0	33.0
627.0	49.0
628.0	24.0
629.0	103.0
630.0	81.0
631.0	109.0
632.0	95.0
633.0	156.0
634.0	73.0
635.0	75.0
636.0	71.0
637.0	232.0
638.0	69.0
639.0	139.0
640.0	108.0
641.0	77.0
642.0	132.0
643.0	159.0
644.0	103.0
645.0	250.0
646.0	243.0
647.0	114.0
648.0	60.0
649.0	60.0
650.0	33.0
651.0	72.0
652.0	109.0
653.0	127.0
654.0	154.0
655.0	134.0
656.0	206.0
657.0	162.0
658.0	133.0
659.0	104.0
660.0	80.0
661.0	37.0
662.0	23.0
663.0	67.0
664.0	90.0
665.0	174.0
666.0	79.0
667.0	158.0
668.0	175.0
669.0	199.0
670.0	154.0
671.0	108.0
672.0	54.0
673.0	59.0
674.0	77.0
675.0	129.0
676.0	65.0
677.0	61.0
678.0	82.0
679.0	25.0
680.0	30.0
681.0	77.0
682.0	91.0
683.0	115.0
684.0	77.0
685.0	62.0
686.0	118.0
687.0	199.0
688.0	59.0
689.0	107.0
690.0	97.0
691.0	51.0
692.0	45.0
693.0	55.0
694.0	63.0
695.0	88.0
696.0	80.0
697.0	109.0
698.0	56.0
699.0	73.0
700.0	21.0
701.0	121.0
702.0	16.0
704.0	1.0
705.0	6.0
706.0	1.0
707.0	16.0
708.0	61.0
709.0	32.0
710.0	24.0
711.0	9.0
712.0	18.0
713.0	31.0
714.0	88.0
715.0	9.0
716.0	62.0
717.0	27.0
718.0	25.0
719.0	44.0
720.0	13.0
721.0	17.0
722.0	4.0
723.0	1.0
724.0	23.0
725.0	13.0
726.0	22.0
727.0	13.0
728.0	3.0
729.0	28.0
730.0	9.0
731.0	43.0
732.0	4.0
733.0	2.0
734.0	25.0
735.0	41.0
736.0	28.0
737.0	6.0
738.0	13.0
739.0	69.0
740.0	34.0
741.0	58.0
742.0	46.0
743.0	67.0
744.0	40.0
745.0	70.0
746.0	3.0
747.0	9.0
748.0	38.0
749.0	53.0
750.0	74.0
751.0	46.0
752.0	22.0
753.0	64.0
754.0	30.0
755.0	77.0
756.0	79.0
757.0	159.0
758.0	122.0
759.0	154.0
760.0	26.0
761.0	35.0
762.0	60.0
763.0	48.0
764.0	36.0
765.0	95.0
766.0	94.0
767.0	56.0
768.0	28.0
769.0	40.0
770.0	52.0
771.0	55.0
772.0	182.0
773.0	36.0
774.0	93.0
775.0	54.0
776.0	29.0
777.0	13.0
778.0	41.0
779.0	79.0
780.0	67.0
781.0	30.0
782.0	5.0
783.0	6.0
784.0	13.0
785.0	21.0
786.0	47.0
787.0	45.0
788.0	67.0
789.0	52.0
790.0	69.0
791.0	29.0
792.0	157.0
793.0	115.0
794.0	41.0
795.0	67.0
796.0	55.0
797.0	83.0
798.0	43.0
799.0	36.0
800.0	69.0
801.0	45.0
802.0	45.0
803.0	59.0
804.0	41.0
805.0	8.0
806.0	3.0
807.0	41.0
808.0	7.0
809.0	6.0
810.0	25.0
811.0	25.0
812.0	32.0
813.0	113.0
814.0	31.0
815.0	59.0
816.0	62.0
817.0	40.0
818.0	51.0
819.0	10.0
820.0	14.0
821.0	20.0
822.0	16.0
823.0	72.0
824.0	68.0
825.0	45.0
826.0	59.0
827.0	146.0
828.0	38.0
829.0	40.0
830.0	58.0
831.0	131.0
832.0	60.0
833.0	52.0
834.0	34.0
835.0	21.0
836.0	31.0
837.0	25.0
838.0	11.0
839.0	90.0
840.0	112.0
841.0	107.0
842.0	35.0
843.0	19.0
844.0	28.0
845.0	28.0
846.0	32.0
847.0	44.0
848.0	75.0
849.0	105.0
850.0	19.0
851.0	62.0
852.0	30.0
853.0	84.0
854.0	79.0
855.0	36.0
856.0	6.0
857.0	23.0
858.0	21.0
859.0	3.0
860.0	17.0
861.0	10.0
862.0	29.0
863.0	43.0
864.0	37.0
865.0	32.0
866.0	26.0
867.0	64.0
868.0	53.0
869.0	85.0
870.0	72.0
871.0	113.0
872.0	30.0
873.0	24.0
874.0	26.0
875.0	48.0
876.0	37.0
877.0	135.0
878.0	89.0
879.0	17.0
880.0	15.0
881.0	17.0
882.0	47.0
883.0	75.0
884.0	80.0
885.0	38.0
886.0	21.0
887.0	28.0
888.0	52.0
889.0	54.0
890.0	27.0
891.0	85.0
892.0	21.0
893.0	27.0
894.0	12.0
895.0	3.0
896.0	9.0
897.0	1.0
898.0	4.0
899.0	14.0
900.0	16.0
901.0	5.0
902.0	16.0
903.0	24.0
904.0	17.0
905.0	22.0
906.0	14.0
907.0	9.0
908.0	15.0
909.0	52.0
910.0	30.0
911.0	8.0
912.0	11.0
913.0	17.0
914.0	27.0
915.0	30.0
916.0	13.0
917.0	57.0
918.0	8.0
919.0	40.0
920.0	49.0
921.0	41.0
922.0	85.0
923.0	60.0
924.0	16.0
925.0	134.0
926.0	25.0
927.0	114.0
928.0	47.0
929.0	95.0
930.0	104.0
931.0	35.0
932.0	25.0
933.0	49.0
934.0	24.0
935.0	10.0
936.0	12.0
937.0	34.0
938.0	82.0
939.0	29.0
940.0	29.0
941.0	12.0
942.0	23.0
943.0	7.0
944.0	19.0
945.0	44.0
946.0	30.0
947.0	96.0
948.0	83.0
949.0	27.0
950.0	43.0
951.0	49.0
952.0	37.0
953.0	55.0
954.0	57.0
955.0	35.0
956.0	17.0
957.0	20.0
958.0	24.0
959.0	46.0
960.0	6.0
961.0	16.0
962.0	11.0
963.0	7.0
964.0	37.0
965.0	22.0
966.0	126.0
967.0	96.0
968.0	80.0
969.0	51.0
970.0	26.0
971.0	11.0
972.0	14.0
973.0	8.0
974.0	25.0
975.0	15.0
976.0	11.0
977.0	31.0
978.0	16.0
979.0	35.0
980.0	13.0
981.0	13.0
982.0	43.0
983.0	59.0
984.0	26.0
985.0	49.0
986.0	17.0
987.0	72.0
988.0	30.0
989.0	26.0
990.0	37.0
991.0	67.0
992.0	7.0
993.0	11.0
994.0	10.0
995.0	52.0
996.0	32.0
997.0	31.0
998.0	89.0
999.0	107.0
1000.0	74.0
1001.0	36.0
1002.0	19.0
1003.0	30.0
1004.0	50.0
1005.0	49.0
1006.0	51.0
1007.0	122.0
1008.0	49.0
1009.0	115.0
1010.0	49.0
1011.0	39.0
1012.0	38.0
1013.0	28.0
1014.0	31.0
1015.0	65.0
1016.0	64.0
1017.0	55.0
1018.0	82.0
1019.0	115.0
1020.0	50.0
1021.0	58.0
1022.0	7.0
1023.0	25.0
1024.0	50.0
1025.0	31.0
1026.0	28.0
1027.0	8.0
1028.0	56.0
1029.0	10.0
1030.0	33.0
1031.0	35.0
1032.0	67.0
1033.0	39.0
1034.0	36.0
1035.0	50.0
1036.0	88.0
1037.0	143.0
1038.0	127.0
1039.0	166.0
1040.0	20.0
1041.0	35.0
1042.0	16.0
1043.0	34.0
1044.0	13.0
1045.0	54.0
1046.0	51.0
1047.0	24.0
1048.0	16.0
1049.0	42.0
1050.0	63.0
1051.0	19.0
1052.0	20.0
1053.0	37.0
1054.0	13.0
1055.0	11.0
1056.0	9.0
1057.0	10.0
1058.0	39.0
1059.0	34.0
1060.0	29.0
1061.0	22.0
1062.0	21.0
1063.0	5.0
1064.0	15.0
1065.0	3.0
1066.0	39.0
1067.0	30.0
1068.0	38.0
1069.0	30.0
1070.0	30.0
1071.0	14.0
1072.0	28.0
1073.0	11.0
1074.0	40.0
1075.0	56.0
1076.0	59.0
1077.0	44.0
1078.0	26.0
1079.0	9.0
1080.0	69.0
1081.0	37.0
1082.0	92.0
1083.0	69.0
1084.0	180.0
1085.0	156.0
1086.0	115.0
1087.0	48.0
1088.0	132.0
1089.0	105.0
1090.0	123.0
1091.0	46.0
1092.0	10.0
1093.0	6.0
1094.0	1.0
1095.0	3.0
1096.0	3.0
1097.0	2.0
1098.0	3.0
1099.0	6.0
1100.0	24.0
1101.0	67.0
1102.0	45.0
1103.0	15.0
1104.0	14.0
1105.0	27.0
1106.0	1.0
1107.0	11.0
1108.0	16.0
1109.0	13.0
1110.0	4.0
1111.0	4.0
1112.0	2.0
1113.0	15.0
1114.0	9.0
1115.0	3.0
1116.0	4.0
1117.0	11.0
1118.0	8.0
1119.0	5.0
1120.0	12.0
1121.0	19.0
1122.0	35.0
1123.0	8.0
1124.0	50.0
1125.0	10.0
1126.0	20.0
1127.0	1.0
1128.0	7.0
1129.0	26.0
1130.0	7.0
1131.0	38.0
1132.0	38.0
1133.0	21.0
1134.0	20.0
1135.0	12.0
1136.0	15.0
1137.0	43.0
1138.0	28.0
1139.0	37.0
1140.0	42.0
1141.0	42.0
1142.0	25.0
1143.0	7.0
1144.0	9.0
1145.0	45.0
1146.0	31.0
1147.0	80.0
1148.0	45.0
1149.0	60.0
1150.0	19.0
1151.0	1.0
1152.0	8.0
1153.0	7.0
1154.0	7.0
1155.0	9.0
1156.0	5.0
1157.0	25.0
1158.0	21.0
1159.0	20.0
1160.0	19.0
1161.0	37.0
1162.0	26.0
1163.0	31.0
1164.0	27.0
1165.0	93.0
1166.0	26.0
1167.0	8.0
1168.0	3.0
1169.0	1.0
1170.0	2.0
1171.0	1.0
1173.0	5.0
1174.0	12.0
1175.0	4.0
1176.0	39.0
1177.0	23.0
1178.0	9.0
1179.0	10.0
1180.0	10.0
1181.0	14.0
1182.0	23.0
1183.0	8.0
1184.0	11.0
1185.0	36.0
1186.0	32.0
1187.0	21.0
1188.0	10.0
1189.0	8.0
1190.0	40.0
1191.0	20.0
1192.0	12.0
1193.0	34.0
1194.0	37.0
1195.0	40.0
1196.0	48.0
1197.0	12.0
1198.0	2.0
1199.0	2.0
1200.0	1.0
1201.0	1.0
1202.0	2.0
1203.0	15.0
1204.0	10.0
1205.0	2.0
1206.0	1.0
1207.0	2.0
1208.0	2.0
1209.0	10.0
1210.0	12.0
1211.0	9.0
1212.0	21.0
1213.0	7.0
1214.0	3.0
1215.0	17.0
1216.0	11.0
1217.0	13.0
1218.0	16.0
1219.0	56.0
1220.0	98.0
1221.0	30.0
1222.0	27.0
1223.0	59.0
1224.0	46.0
1225.0	62.0
1226.0	118.0
1227.0	5.0
1228.0	5.0
1229.0	13.0
1230.0	11.0
1231.0	4.0
1232.0	6.0
1233.0	3.0
1234.0	5.0
1235.0	8.0
1236.0	35.0
1237.0	39.0
1238.0	18.0
1239.0	7.0
1240.0	20.0
1241.0	36.0
1242.0	12.0
1243.0	52.0
1244.0	31.0
1245.0	39.0
1246.0	45.0
1247.0	119.0
1248.0	13.0
1249.0	30.0
1250.0	29.0
1251.0	71.0
1252.0	23.0
1253.0	48.0
1254.0	16.0
1255.0	23.0
1256.0	6.0
1257.0	6.0
1258.0	10.0
1259.0	20.0
1260.0	33.0
1261.0	22.0
1262.0	26.0
1263.0	58.0
1264.0	44.0
1265.0	66.0
1266.0	40.0
1267.0	50.0
1268.0	42.0
1269.0	105.0
1270.0	36.0
1271.0	56.0
1272.0	12.0
1273.0	16.0
1274.0	21.0
1275.0	9.0
1276.0	18.0
1277.0	66.0
1278.0	77.0
1279.0	46.0
1280.0	53.0
1281.0	92.0
1282.0	115.0
1283.0	34.0
1284.0	19.0
1285.0	21.0
1286.0	15.0
1287.0	43.0
1288.0	96.0
1289.0	47.0
1290.0	7.0
1291.0	25.0
1292.0	24.0
1293.0	16.0
1294.0	30.0
1295.0	4.0
1296.0	17.0
1298.0	6.0
1299.0	9.0
1300.0	31.0
1301.0	51.0
1302.0	49.0
1303.0	31.0
1304.0	3.0
1305.0	20.0
1306.0	6.0
1307.0	1.0
1308.0	1.0
1309.0	22.0
1310.0	2.0
1311.0	2.0
1312.0	3.0
1313.0	7.0
1314.0	5.0
1315.0	6.0
1316.0	8.0
1317.0	33.0
1318.0	29.0
1319.0	3.0
1321.0	3.0
1322.0	6.0
1323.0	15.0
1324.0	2.0
1326.0	2.0
1327.0	1.0
1328.0	1.0
1329.0	1.0
1330.0	6.0
1331.0	1.0
1332.0	2.0
1333.0	13.0
1334.0	8.0
1335.0	3.0
1336.0	1.0
1337.0	1.0
1338.0	4.0
1339.0	1.0
1340.0	1.0
1341.0	4.0
1342.0	1.0
1343.0	3.0
1344.0	5.0
1345.0	3.0
1346.0	6.0
1347.0	3.0
1348.0	4.0
1349.0	14.0
1350.0	18.0
1351.0	7.0
1352.0	9.0
1353.0	11.0
1354.0	8.0
1355.0	4.0
1356.0	19.0
1357.0	27.0
1358.0	36.0
1359.0	23.0
1360.0	33.0
1361.0	42.0
1362.0	5.0
1363.0	14.0
1364.0	23.0
1365.0	110.0
1366.0	16.0
1367.0	1.0
1368.0	22.0
1369.0	8.0
1370.0	1.0
1371.0	14.0
1372.0	12.0
1373.0	15.0
1374.0	6.0
1375.0	11.0
1376.0	37.0
1377.0	15.0
1378.0	43.0
1379.0	46.0
1380.0	44.0
1381.0	46.0
1382.0	26.0
1383.0	38.0
1384.0	32.0
1385.0	49.0
1386.0	21.0
1387.0	12.0
1388.0	23.0
1389.0	16.0
1390.0	160.0
1391.0	26.0
1392.0	22.0
1393.0	61.0
1394.0	20.0
1395.0	27.0
1396.0	97.0
1397.0	29.0
1399.0	1.0
1400.0	1.0
1401.0	2.0
1402.0	1.0
1404.0	1.0
1407.0	2.0
1408.0	3.0
1409.0	1.0
1410.0	2.0
1412.0	2.0
1414.0	2.0
1415.0	3.0
1416.0	1.0
1417.0	1.0
1418.0	3.0
1419.0	3.0
1420.0	3.0
1421.0	3.0
1422.0	3.0
1423.0	1.0
1424.0	3.0
1425.0	1.0
1426.0	2.0
1427.0	1.0
1428.0	1.0
1429.0	2.0
1430.0	2.0
1432.0	5.0
1433.0	3.0
1434.0	2.0
1435.0	2.0
1436.0	3.0
1437.0	1.0
1438.0	4.0
1439.0	4.0
1440.0	1.0
1441.0	6.0
1442.0	16.0
1443.0	11.0
1444.0	4.0
1445.0	16.0
1446.0	43.0
1447.0	9.0
1448.0	26.0
1449.0	49.0
1450.0	92.0
1451.0	98.0
1452.0	88.0
1453.0	32.0
1454.0	9.0
1455.0	16.0
1456.0	1.0
1458.0	2.0
1459.0	3.0
1460.0	2.0
1461.0	4.0
1463.0	2.0
1464.0	4.0
1465.0	2.0
1466.0	2.0
1467.0	17.0
1468.0	11.0
1469.0	23.0
1470.0	24.0
1471.0	36.0
1472.0	42.0
1473.0	4.0
1474.0	1.0
1475.0	3.0
1476.0	3.0
1477.0	5.0
1478.0	14.0
1479.0	6.0
1480.0	8.0
1481.0	7.0
1482.0	13.0
1483.0	25.0
1484.0	15.0
1485.0	17.0
1486.0	29.0
1487.0	109.0
1488.0	30.0
1489.0	13.0
1490.0	4.0
1491.0	14.0
1492.0	13.0
1493.0	15.0
1494.0	23.0
1495.0	52.0
1496.0	24.0
1497.0	44.0
1498.0	47.0
1499.0	30.0
1500.0	47.0
1501.0	22.0
1502.0	61.0
1503.0	55.0
1504.0	16.0
1505.0	43.0
1506.0	75.0
1507.0	37.0
1508.0	81.0
1509.0	42.0
1510.0	103.0
1511.0	66.0
1512.0	60.0
1513.0	21.0
1514.0	43.0
1515.0	38.0
1518.0	2.0
1520.0	1.0
1521.0	8.0
1522.0	7.0
1523.0	3.0
1524.0	6.0
1525.0	3.0
1527.0	6.0
1528.0	6.0
1529.0	11.0
1530.0	14.0
1531.0	14.0
1532.0	21.0
1533.0	8.0
1534.0	4.0
1535.0	3.0
1536.0	8.0
1537.0	3.0
1538.0	4.0
1539.0	13.0
1540.0	11.0
1541.0	39.0
1542.0	41.0
1543.0	92.0
1544.0	77.0
1545.0	39.0
1546.0	5.0
1547.0	8.0
1548.0	6.0
1549.0	14.0
1550.0	10.0
1551.0	23.0
1552.0	11.0
1553.0	19.0
1554.0	23.0
1555.0	3.0
1557.0	7.0
1558.0	2.0
1560.0	1.0
1561.0	1.0
1562.0	1.0
1563.0	2.0
1565.0	5.0
1569.0	1.0
1570.0	2.0
1571.0	2.0
1572.0	2.0
1574.0	1.0
1575.0	1.0
1576.0	1.0
1577.0	3.0
1578.0	1.0
1580.0	4.0
1581.0	2.0
1582.0	2.0
1583.0	1.0
1585.0	5.0
1586.0	4.0
1587.0	15.0
1588.0	13.0
1589.0	21.0
1590.0	47.0
1591.0	1.0
1592.0	1.0
1595.0	1.0
1597.0	1.0
1598.0	2.0
1599.0	1.0
1600.0	2.0
1601.0	1.0
1602.0	2.0
1603.0	4.0
1604.0	2.0
1605.0	11.0
1607.0	16.0
1608.0	7.0
1609.0	13.0
1610.0	5.0
1611.0	36.0
1612.0	82.0
1613.0	23.0
1614.0	72.0
1615.0	28.0
1616.0	23.0
1617.0	23.0
1618.0	8.0
1619.0	9.0
1620.0	7.0
1622.0	4.0
1623.0	1.0
1625.0	2.0
1626.0	2.0
1627.0	1.0
1628.0	1.0
1629.0	1.0
1630.0	11.0
1631.0	5.0
1632.0	3.0
1633.0	24.0
1634.0	15.0
1635.0	2.0
1636.0	2.0
1637.0	2.0
1639.0	4.0
1640.0	5.0
1641.0	7.0
1642.0	28.0
1643.0	35.0
1644.0	2.0
1647.0	3.0
1648.0	3.0
1649.0	1.0
1654.0	2.0
1655.0	4.0
1656.0	3.0
1657.0	3.0
1659.0	6.0
1660.0	1.0
1661.0	3.0
1662.0	9.0
1663.0	6.0
1665.0	4.0
1666.0	1.0
1667.0	4.0
1669.0	3.0
1670.0	6.0
1671.0	3.0
1672.0	3.0
1673.0	5.0
1674.0	12.0
1675.0	16.0
1676.0	9.0
1677.0	21.0
1678.0	107.0
1679.0	73.0
1680.0	13.0
1681.0	17.0
1682.0	17.0
1683.0	6.0
1684.0	13.0
1685.0	40.0
1686.0	15.0
1687.0	35.0
1688.0	41.0
1689.0	1.0
1690.0	2.0
1691.0	5.0
1695.0	1.0
1697.0	3.0
1698.0	1.0
1699.0	1.0
1700.0	1.0
1702.0	1.0
1703.0	2.0
1704.0	3.0
1705.0	7.0
1706.0	24.0
1707.0	49.0
1708.0	5.0
