#GC Content (%)	Sample	HUMAN (hg19)
1.0	2.9848180216148577E-5	0.0
2.0	8.357490460521603E-6	3.0E-6
3.0	1.790890812968915E-5	3.0E-6
4.0	2.8654253007502638E-5	1.0E-5
5.0	2.149068975562698E-5	8.0E-6
6.0	1.193927208645943E-5	1.2000000000000002E-5
7.0	9.551417669167546E-6	6.999999999999999E-6
8.0	1.0745344877813488E-5	9.999999999999999E-6
9.0	1.0745344877813488E-5	1.6E-5
10.0	1.552105371239726E-5	1.5000000000000002E-5
11.0	7.163563251875659E-6	1.9999999999999998E-5
12.0	8.357490460521603E-6	1.6E-5
13.0	3.5817816259378297E-6	1.6E-5
14.0	5.969636043229716E-6	2.4999999999999998E-5
15.0	3.5817816259378297E-6	2.2000000000000003E-5
16.0	4.775708834583773E-6	2.6999999999999996E-5
17.0	8.357490460521603E-6	3.3E-5
18.0	2.3878544172918865E-6	3.7000000000000005E-5
19.0	7.163563251875659E-6	4.7000000000000004E-5
20.0	4.775708834583773E-6	5.4999999999999995E-5
21.0	7.163563251875659E-6	6.400000000000001E-5
22.0	1.6714980921043204E-5	9.3E-5
23.0	3.104210742479453E-5	1.66E-4
24.0	3.9399597885316126E-5	3.03E-4
25.0	1.8625264454876715E-4	7.059999999999999E-4
26.0	9.420085676216492E-4	0.0016020000000000001
27.0	0.002071463707000712	0.0033690000000000005
28.0	0.0031842038654587303	0.006167999999999999
29.0	0.0013371984736834566	0.010352
30.0	0.0059051639739628355	0.015647
31.0	0.011870024308357971	0.022148
32.0	0.011195455435473012	0.028808
33.0	0.019261627657085004	0.035106000000000005
34.0	0.0230738372342915	0.041161
35.0	0.028279359863987812	0.047408
36.0	0.029547310559569804	0.052698999999999996
37.0	0.03967300721609604	0.057517000000000006
38.0	0.03745946617126648	0.061487999999999994
39.0	0.04353655566327432	0.063321
40.0	0.05644887842478019	0.060248
41.0	0.050356267879059946	0.055508
42.0	0.04774037336491669	0.051446000000000006
43.0	0.048771926473186775	0.048194
44.0	0.026013286021977812	0.044423
45.0	0.013259755579221844	0.040655000000000004
46.0	0.012349983046233639	0.03652
47.0	0.015931764672171465	0.032315
48.0	0.014477561332040707	0.028137999999999996
49.0	0.020349295344161453	0.02458
50.0	0.0232505384611711	0.020810000000000002
51.0	0.026896792156375807	0.017532
52.0	0.03745827224405783	0.014506999999999997
53.0	0.02852292101455159	0.012007
54.0	0.015524635494023203	0.010018
55.0	0.024603257988566954	0.008414999999999999
56.0	0.023418882197590175	0.007258
57.0	0.03277807758616572	0.006174999999999999
58.0	0.03323415777986848	0.005363000000000001
59.0	0.02327680485976131	0.0046159999999999994
60.0	0.03048573734556552	0.003946
61.0	0.032595406723242897	0.0034579999999999993
62.0	0.022486425047637693	0.002915
63.0	0.012698609791158253	0.0024610000000000005
64.0	0.016508431513947458	0.0019950000000000002
65.0	0.011212170416394055	0.0016779999999999998
66.0	0.01184256398255911	0.0013500000000000003
67.0	0.007808283944544469	0.001069
68.0	0.007489505379836003	8.119999999999999E-4
69.0	0.004376937146896028	6.4E-4
70.0	0.002171753592526971	5.05E-4
71.0	0.0021466811211454054	4.0299999999999993E-4
72.0	6.829263633454795E-4	3.2E-4
73.0	2.0774333430439415E-4	2.79E-4
74.0	5.4920651597713384E-5	2.0700000000000002E-4
75.0	2.6266398590210753E-5	2.0099999999999998E-4
76.0	1.790890812968915E-5	1.54E-4
77.0	1.0745344877813488E-5	1.12E-4
78.0	5.969636043229716E-6	7.699999999999999E-5
79.0	7.163563251875659E-6	6.3E-5
80.0	4.775708834583773E-6	3.7E-5
81.0	3.5817816259378297E-6	2.8000000000000003E-5
82.0	1.1939272086459432E-6	1.6E-5
83.0	0.0	9.0E-6
84.0	0.0	4.0E-6
85.0	1.1939272086459432E-6	0.0
86.0	0.0	1.0E-6
87.0	1.1939272086459432E-6	0.0
88.0	0.0	0.0
89.0	0.0	0.0
90.0	0.0	0.0
91.0	0.0	0.0
92.0	2.3878544172918865E-6	0.0
93.0	3.5817816259378297E-6	0.0
94.0	4.775708834583773E-6	0.0
95.0	2.507247138156481E-5	0.0
96.0	5.014494276312962E-5	0.0
97.0	1.552105371239726E-4	0.0
98.0	2.9490002053554805E-4	0.0
99.0	5.277158262215069E-4	0.0
100.0	0.003586557334772414	0.0
