#Coverage	Number of genomic locations
0.0	3.209168784E9
1.0	71283.0
2.0	29718.0
3.0	5863.0
4.0	8171.0
5.0	1623.0
6.0	4007.0
7.0	766.0
8.0	2547.0
9.0	726.0
10.0	2923.0
11.0	990.0
12.0	2599.0
13.0	571.0
14.0	1737.0
15.0	608.0
16.0	1055.0
17.0	476.0
18.0	660.0
19.0	411.0
20.0	968.0
21.0	67.0
22.0	830.0
23.0	251.0
24.0	1117.0
25.0	373.0
26.0	288.0
27.0	394.0
28.0	703.0
29.0	131.0
30.0	494.0
31.0	1020.0
32.0	627.0
33.0	685.0
34.0	618.0
35.0	518.0
36.0	567.0
37.0	309.0
38.0	670.0
39.0	177.0
40.0	145.0
41.0	183.0
42.0	326.0
43.0	215.0
44.0	906.0
45.0	473.0
46.0	414.0
47.0	255.0
48.0	461.0
49.0	558.0
50.0	556.0
51.0	580.0
52.0	388.0
53.0	233.0
54.0	1087.0
55.0	409.0
56.0	569.0
57.0	410.0
58.0	248.0
59.0	510.0
60.0	659.0
61.0	892.0
62.0	890.0
63.0	194.0
64.0	524.0
65.0	395.0
66.0	803.0
67.0	415.0
68.0	715.0
69.0	656.0
70.0	656.0
71.0	456.0
72.0	530.0
73.0	568.0
74.0	350.0
75.0	491.0
76.0	659.0
77.0	97.0
78.0	700.0
79.0	642.0
80.0	336.0
81.0	668.0
82.0	148.0
83.0	227.0
84.0	282.0
85.0	459.0
86.0	149.0
87.0	342.0
88.0	749.0
89.0	473.0
90.0	643.0
91.0	472.0
92.0	541.0
93.0	236.0
94.0	418.0
95.0	375.0
96.0	406.0
97.0	323.0
98.0	276.0
99.0	451.0
100.0	804.0
101.0	480.0
102.0	419.0
103.0	248.0
104.0	402.0
105.0	704.0
106.0	692.0
107.0	335.0
108.0	813.0
109.0	394.0
110.0	348.0
111.0	586.0
112.0	527.0
113.0	419.0
114.0	458.0
115.0	245.0
116.0	409.0
117.0	561.0
118.0	511.0
119.0	192.0
120.0	331.0
121.0	413.0
122.0	954.0
123.0	359.0
124.0	783.0
125.0	635.0
126.0	270.0
127.0	341.0
128.0	333.0
129.0	131.0
130.0	244.0
131.0	491.0
132.0	546.0
133.0	453.0
134.0	510.0
135.0	344.0
136.0	407.0
137.0	238.0
138.0	99.0
139.0	346.0
140.0	477.0
141.0	594.0
142.0	552.0
143.0	301.0
144.0	477.0
145.0	505.0
146.0	341.0
147.0	355.0
148.0	388.0
149.0	249.0
150.0	344.0
151.0	432.0
152.0	358.0
153.0	347.0
154.0	67.0
155.0	305.0
156.0	599.0
157.0	113.0
158.0	669.0
159.0	374.0
160.0	658.0
161.0	281.0
162.0	892.0
163.0	146.0
164.0	351.0
165.0	203.0
166.0	73.0
167.0	240.0
168.0	474.0
169.0	93.0
170.0	375.0
171.0	460.0
172.0	92.0
173.0	69.0
174.0	261.0
175.0	279.0
176.0	218.0
177.0	583.0
178.0	298.0
179.0	73.0
180.0	172.0
181.0	485.0
182.0	154.0
183.0	77.0
184.0	247.0
185.0	216.0
186.0	54.0
187.0	69.0
188.0	46.0
189.0	193.0
190.0	645.0
191.0	429.0
192.0	461.0
193.0	510.0
194.0	270.0
195.0	268.0
196.0	310.0
197.0	264.0
198.0	241.0
199.0	297.0
200.0	260.0
201.0	33.0
202.0	243.0
203.0	98.0
204.0	220.0
205.0	134.0
206.0	341.0
207.0	483.0
208.0	215.0
209.0	43.0
210.0	116.0
211.0	114.0
212.0	141.0
213.0	76.0
214.0	255.0
215.0	201.0
216.0	222.0
217.0	284.0
218.0	111.0
219.0	488.0
220.0	140.0
221.0	72.0
222.0	173.0
223.0	271.0
224.0	569.0
225.0	205.0
226.0	612.0
227.0	132.0
228.0	129.0
229.0	50.0
230.0	425.0
231.0	284.0
232.0	81.0
233.0	246.0
234.0	213.0
235.0	97.0
236.0	163.0
237.0	140.0
238.0	163.0
239.0	122.0
240.0	135.0
241.0	286.0
242.0	370.0
243.0	443.0
244.0	69.0
245.0	277.0
246.0	342.0
247.0	118.0
248.0	200.0
249.0	241.0
250.0	686.0
251.0	345.0
252.0	169.0
253.0	221.0
254.0	239.0
255.0	241.0
256.0	155.0
257.0	77.0
258.0	74.0
259.0	14.0
260.0	25.0
261.0	33.0
262.0	249.0
263.0	53.0
264.0	292.0
265.0	423.0
266.0	211.0
267.0	6.0
268.0	19.0
269.0	29.0
270.0	151.0
271.0	152.0
272.0	250.0
273.0	34.0
274.0	16.0
275.0	59.0
276.0	189.0
277.0	137.0
278.0	73.0
279.0	228.0
280.0	112.0
281.0	101.0
282.0	370.0
283.0	157.0
284.0	309.0
285.0	111.0
286.0	154.0
287.0	161.0
288.0	72.0
289.0	38.0
290.0	33.0
291.0	216.0
292.0	190.0
293.0	157.0
294.0	94.0
295.0	213.0
296.0	163.0
297.0	208.0
298.0	213.0
299.0	130.0
300.0	71.0
301.0	33.0
302.0	5.0
303.0	13.0
304.0	30.0
305.0	104.0
306.0	128.0
307.0	236.0
308.0	117.0
309.0	199.0
310.0	68.0
311.0	251.0
312.0	142.0
313.0	30.0
314.0	46.0
315.0	66.0
316.0	31.0
317.0	165.0
318.0	40.0
319.0	34.0
320.0	115.0
321.0	16.0
322.0	5.0
323.0	89.0
324.0	23.0
325.0	110.0
326.0	55.0
327.0	108.0
328.0	33.0
329.0	41.0
330.0	55.0
331.0	116.0
332.0	90.0
333.0	143.0
334.0	113.0
335.0	65.0
336.0	141.0
337.0	45.0
338.0	4.0
339.0	18.0
340.0	76.0
341.0	184.0
342.0	41.0
343.0	124.0
344.0	21.0
345.0	1.0
346.0	13.0
347.0	90.0
348.0	10.0
349.0	21.0
350.0	145.0
351.0	87.0
352.0	30.0
353.0	21.0
354.0	26.0
355.0	37.0
356.0	6.0
357.0	4.0
358.0	10.0
359.0	1.0
360.0	51.0
361.0	21.0
362.0	198.0
363.0	2.0
364.0	5.0
365.0	2.0
366.0	3.0
