#Mapping quality	mapping quality
0.0	30052.0
1.0	389.0
2.0	502.0
3.0	3399.0
4.0	392.0
5.0	1429.0
6.0	848.0
7.0	364.0
8.0	554.0
9.0	247.0
10.0	84.0
11.0	331.0
12.0	578.0
13.0	147.0
14.0	159.0
15.0	599.0
16.0	787.0
17.0	555.0
18.0	620.0
19.0	118.0
20.0	188.0
21.0	50.0
22.0	132.0
23.0	47.0
24.0	101.0
25.0	486.0
26.0	1.0
27.0	782.0
28.0	98.0
29.0	118.0
30.0	23.0
31.0	34.0
33.0	250.0
34.0	386.0
35.0	117.0
36.0	102.0
37.0	106.0
38.0	79.0
39.0	6.0
40.0	967.0
41.0	114.0
42.0	351.0
43.0	449.0
44.0	192.0
45.0	2117.0
46.0	206.0
47.0	4.0
48.0	284.0
49.0	303.0
50.0	178.0
51.0	355.0
52.0	81.0
53.0	64.0
54.0	367.0
55.0	374.0
56.0	1205.0
57.0	908.0
58.0	1323.0
59.0	30872.0
60.0	170946.0
