#Mapping quality	mapping quality
0.0	126846.0
1.0	4475.0
2.0	3948.0
3.0	5913.0
4.0	2927.0
5.0	3639.0
6.0	2800.0
7.0	1557.0
8.0	2110.0
9.0	1621.0
10.0	1640.0
11.0	1104.0
12.0	1309.0
13.0	1616.0
14.0	1402.0
15.0	1201.0
16.0	589.0
17.0	1133.0
18.0	1048.0
19.0	720.0
20.0	594.0
21.0	522.0
22.0	395.0
23.0	582.0
24.0	1000.0
25.0	1035.0
26.0	1225.0
27.0	343.0
28.0	432.0
29.0	249.0
30.0	447.0
31.0	557.0
32.0	141.0
33.0	407.0
34.0	128.0
35.0	220.0
36.0	537.0
37.0	129.0
38.0	84.0
39.0	303.0
40.0	1222.0
41.0	584.0
42.0	1153.0
43.0	496.0
44.0	532.0
45.0	2239.0
46.0	113.0
47.0	276.0
48.0	418.0
49.0	374.0
50.0	729.0
51.0	1136.0
52.0	147.0
53.0	686.0
54.0	1199.0
55.0	1039.0
56.0	262.0
57.0	1170.0
58.0	1797.0
59.0	106338.0
60.0	254433.0
