#Read position (bp)	Clipping profile
0.0	1.893561094609298
1.0	1.8806351018771146
2.0	1.8719328515833522
3.0	1.86692246505058
4.0	1.862683824049766
5.0	1.8565381670626455
6.0	1.8461598284996685
7.0	1.8359587828291686
8.0	1.8317529186656194
9.0	1.8212092060600797
10.0	1.8160408947659412
11.0	1.621400116238584
12.0	1.5320921738298707
13.0	1.4627915108587428
14.0	1.405957964898093
15.0	1.3357261417774016
16.0	1.2340970882696616
17.0	1.1093454659279562
18.0	1.0633297661208776
19.0	1.0373004877640342
20.0	0.9896250881063733
21.0	0.9436332259991237
22.0	0.8872168397854785
23.0	0.855250484315017
24.0	0.7945269237135502
25.0	0.7374877775918769
26.0	0.6989675445247262
27.0	0.6780827397621921
28.0	0.6001841164340529
29.0	0.5238334537385484
30.0	0.4776121537704462
31.0	0.4484839744358548
32.0	0.3839970369739113
33.0	0.3226671048830485
34.0	0.26593337929043215
35.0	0.19540507477811944
36.0	0.189549939757663
37.0	0.18716765963101922
38.0	0.18546028438077924
39.0	0.18399724555378477
40.0	0.18300947086712763
41.0	0.18204404402406
42.0	0.18124399122355486
43.0	0.1804245702919388
44.0	0.1794695724425463
45.0	0.1782910961572585
46.0	0.17757149559367566
47.0	0.17681166891163172
48.0	0.17486591666310344
49.0	0.17433254812943333
50.0	0.17372766649627677
51.0	0.17269966569115847
52.0	0.15786069754771154
53.0	0.1470279528317474
54.0	0.14676275842115166
55.0	0.13156026535531506
56.0	0.1307348849987418
57.0	0.13005104098490225
58.0	0.12924949832815782
59.0	0.12872655878816286
60.0	0.11668405080588558
61.0	0.11596891981102068
62.0	0.11556516877016987
63.0	0.11518823514162647
64.0	0.10236355263371572
65.0	0.10179889711902029
66.0	0.10146665917765596
67.0	0.10108227626791609
68.0	0.10072322091424432
69.0	0.10039098297288
70.0	0.0884110489526534
71.0	0.0699055446042845
72.0	0.06913230921608682
73.0	0.06850656959558002
74.0	0.06786146184396229
75.0	0.06744728180943636
76.0	0.06711653372431134
77.0	0.0667768465017505
78.0	0.06643417956671106
79.0	0.06618090400602974
80.0	0.06582333850859728
81.0	0.06564455575988107
82.0	0.06540617876159276
83.0	0.06517972061321886
84.0	0.06472233474775319
85.0	0.06438562723767095
86.0	0.06399975447169176
87.0	0.06363920926178071
88.0	0.06335911628879196
89.0	0.06303581748486344
90.0	0.0627005998310205
91.0	0.06239666915820292
92.0	0.06210465733529975
93.0	0.06190054703051538
94.0	0.061684517875816615
95.0	0.06135525964693089
96.0	0.06106175796778842
97.0	0.06069227362044154
98.0	0.0603421574042056
99.0	0.05890891570199717
100.0	0.058555819773282614
101.0	0.05821464269448248
102.0	0.058685437266101884
