#Insert size (bp)	insert size
1.0	858.0
2.0	84.0
3.0	107.0
4.0	31.0
5.0	338.0
6.0	34.0
7.0	34.0
8.0	22.0
9.0	18.0
10.0	23.0
11.0	16.0
12.0	14.0
13.0	17.0
14.0	11.0
15.0	10.0
16.0	8.0
17.0	11.0
18.0	10.0
19.0	5.0
20.0	6.0
21.0	5.0
22.0	7.0
23.0	8.0
24.0	10.0
25.0	6.0
26.0	3.0
27.0	14.0
28.0	6.0
29.0	11.0
30.0	7.0
31.0	7.0
32.0	11.0
33.0	5.0
34.0	14.0
35.0	11.0
36.0	10.0
37.0	8.0
38.0	9.0
39.0	11.0
40.0	7.0
41.0	12.0
42.0	15.0
43.0	16.0
44.0	6.0
45.0	15.0
46.0	12.0
47.0	24.0
48.0	26.0
49.0	17.0
50.0	15.0
51.0	18.0
52.0	21.0
53.0	19.0
54.0	27.0
55.0	25.0
56.0	21.0
57.0	32.0
58.0	26.0
59.0	23.0
60.0	20.0
61.0	26.0
62.0	35.0
63.0	30.0
64.0	23.0
65.0	29.0
66.0	23.0
67.0	23.0
68.0	34.0
69.0	24.0
70.0	16.0
71.0	22.0
72.0	20.0
73.0	25.0
74.0	24.0
75.0	19.0
76.0	15.0
77.0	17.0
78.0	24.0
79.0	15.0
80.0	25.0
81.0	20.0
82.0	18.0
83.0	8.0
84.0	15.0
85.0	26.0
86.0	21.0
87.0	23.0
88.0	14.0
89.0	12.0
90.0	17.0
91.0	26.0
92.0	17.0
93.0	12.0
94.0	28.0
95.0	28.0
96.0	41.0
97.0	32.0
98.0	43.0
99.0	229.0
100.0	129.0
101.0	45.0
102.0	32.0
103.0	41.0
104.0	132.0
105.0	60.0
106.0	43.0
107.0	35.0
108.0	41.0
109.0	34.0
110.0	50.0
111.0	48.0
112.0	35.0
113.0	32.0
114.0	229.0
115.0	37.0
116.0	98.0
117.0	52.0
118.0	73.0
119.0	52.0
120.0	44.0
121.0	45.0
122.0	61.0
123.0	38.0
124.0	42.0
125.0	41.0
126.0	64.0
127.0	40.0
128.0	56.0
129.0	44.0
130.0	65.0
131.0	71.0
132.0	42.0
133.0	36.0
134.0	28.0
135.0	48.0
136.0	131.0
137.0	73.0
138.0	76.0
139.0	85.0
140.0	59.0
141.0	59.0
142.0	64.0
143.0	39.0
144.0	53.0
145.0	26.0
146.0	61.0
147.0	43.0
148.0	54.0
149.0	48.0
150.0	75.0
151.0	75.0
152.0	76.0
153.0	55.0
154.0	46.0
155.0	861.0
156.0	72.0
157.0	30.0
158.0	52.0
159.0	93.0
160.0	54.0
161.0	33.0
162.0	49.0
163.0	53.0
164.0	56.0
165.0	44.0
166.0	51.0
167.0	38.0
168.0	63.0
169.0	249.0
170.0	30.0
171.0	60.0
172.0	52.0
173.0	72.0
174.0	153.0
175.0	61.0
176.0	65.0
177.0	70.0
178.0	60.0
179.0	103.0
180.0	12519.0
181.0	8071.0
182.0	49.0
183.0	38.0
184.0	32.0
185.0	79.0
186.0	58.0
187.0	8630.0
188.0	75.0
189.0	43.0
190.0	60.0
191.0	8296.0
192.0	39.0
193.0	135.0
194.0	79.0
195.0	58.0
196.0	11071.0
197.0	78.0
198.0	7199.0
199.0	10200.0
200.0	118.0
201.0	54.0
202.0	48.0
203.0	435.0
204.0	66.0
205.0	47.0
206.0	82.0
207.0	122.0
208.0	186.0
209.0	75.0
210.0	92.0
211.0	92.0
212.0	168.0
213.0	226.0
214.0	168.0
215.0	399.0
216.0	49462.0
217.0	36873.0
218.0	40236.0
219.0	45099.0
220.0	19611.0
221.0	30638.0
222.0	51766.0
223.0	53153.0
224.0	12817.0
225.0	24637.0
226.0	31036.0
227.0	41180.0
228.0	15946.0
229.0	43590.0
230.0	35822.0
231.0	30878.0
232.0	12522.0
233.0	30114.0
234.0	85310.0
235.0	70184.0
236.0	47661.0
237.0	33051.0
238.0	49015.0
239.0	59743.0
240.0	137737.0
241.0	1105.0
242.0	5461.0
243.0	78.0
244.0	5400.0
245.0	5981.0
246.0	170.0
247.0	55.0
248.0	54.0
249.0	3593.0
250.0	9404.0
251.0	142.0
252.0	211.0
253.0	10959.0
254.0	42.0
255.0	717.0
256.0	6245.0
257.0	279.0
258.0	7062.0
259.0	52.0
260.0	60.0
261.0	138.0
262.0	61.0
263.0	10862.0
264.0	127.0
265.0	75.0
266.0	187.0
267.0	7868.0
268.0	126.0
269.0	251.0
270.0	52144.0
271.0	15833.0
272.0	25019.0
273.0	2533.0
274.0	32549.0
275.0	28331.0
276.0	23675.0
277.0	14275.0
278.0	14898.0
279.0	23558.0
280.0	6599.0
281.0	9829.0
282.0	3427.0
283.0	32871.0
284.0	25928.0
285.0	22583.0
286.0	31853.0
287.0	17458.0
288.0	6846.0
289.0	15420.0
290.0	8127.0
291.0	27510.0
292.0	5788.0
293.0	15993.0
294.0	20504.0
295.0	16270.0
296.0	23818.0
297.0	23338.0
298.0	14280.0
299.0	29241.0
300.0	51209.0
301.0	153.0
302.0	52.0
303.0	45.0
304.0	67.0
305.0	48.0
306.0	110.0
307.0	6383.0
308.0	4997.0
309.0	172.0
310.0	3934.0
311.0	705.0
312.0	112.0
313.0	173.0
314.0	314.0
315.0	30509.0
316.0	18226.0
317.0	10675.0
318.0	10643.0
319.0	2102.0
320.0	11174.0
321.0	12759.0
322.0	13999.0
323.0	3312.0
324.0	6894.0
325.0	12730.0
326.0	36683.0
327.0	31877.0
328.0	24890.0
329.0	15630.0
330.0	11621.0
331.0	20569.0
332.0	4216.0
333.0	1042.0
334.0	33584.0
335.0	43074.0
336.0	7820.0
337.0	7721.0
338.0	13341.0
339.0	26015.0
340.0	15249.0
341.0	2359.0
342.0	19301.0
343.0	6683.0
344.0	6874.0
345.0	18476.0
346.0	22142.0
347.0	15630.0
348.0	19896.0
349.0	20143.0
350.0	47612.0
351.0	4071.0
352.0	85.0
353.0	3.0
354.0	40.0
355.0	112.0
356.0	58.0
357.0	26.0
358.0	80.0
359.0	45.0
360.0	3.0
361.0	12.0
362.0	259.0
363.0	46.0
364.0	37.0
365.0	4.0
366.0	51.0
367.0	23.0
368.0	79.0
369.0	35.0
370.0	5.0
371.0	63.0
372.0	8.0
373.0	12.0
374.0	15.0
375.0	4.0
376.0	20.0
377.0	6.0
378.0	36.0
379.0	8.0
380.0	46.0
381.0	46.0
382.0	77.0
383.0	32.0
384.0	71.0
385.0	1.0
386.0	24.0
387.0	15.0
388.0	2.0
389.0	6.0
390.0	116.0
391.0	16.0
392.0	7.0
393.0	49.0
394.0	34.0
395.0	8.0
396.0	5.0
397.0	3.0
398.0	13.0
399.0	38.0
400.0	6.0
401.0	1.0
402.0	1.0
403.0	74.0
404.0	55.0
405.0	5.0
406.0	20.0
407.0	8.0
408.0	87.0
409.0	40.0
410.0	22.0
411.0	108.0
412.0	11.0
413.0	3.0
414.0	59.0
415.0	8.0
416.0	1.0
417.0	6.0
418.0	3.0
419.0	68.0
420.0	3.0
421.0	52.0
423.0	15.0
424.0	3.0
425.0	5.0
426.0	79.0
427.0	1.0
428.0	33.0
429.0	2.0
430.0	4.0
431.0	50.0
432.0	56.0
433.0	16.0
434.0	4.0
435.0	47.0
436.0	43.0
437.0	13.0
438.0	2.0
439.0	69.0
440.0	11.0
441.0	2.0
442.0	22.0
443.0	38.0
444.0	30.0
445.0	4.0
446.0	46.0
447.0	14.0
448.0	164.0
449.0	655.0
450.0	4.0
451.0	37.0
452.0	2216.0
454.0	35.0
455.0	11.0
456.0	45.0
457.0	16.0
458.0	48.0
459.0	37.0
460.0	27.0
461.0	127.0
462.0	22.0
463.0	18.0
464.0	3.0
466.0	2.0
467.0	18.0
469.0	1.0
470.0	2.0
471.0	154.0
472.0	28.0
473.0	1.0
474.0	1.0
475.0	40.0
476.0	93.0
477.0	1.0
478.0	2.0
480.0	4.0
481.0	4.0
483.0	9.0
484.0	2.0
486.0	23.0
487.0	17.0
488.0	7.0
489.0	12.0
490.0	3.0
491.0	18.0
493.0	17.0
494.0	1.0
495.0	32.0
496.0	8.0
497.0	18.0
498.0	3.0
499.0	19.0
500.0	4.0
501.0	1.0
503.0	1.0
505.0	16.0
506.0	54.0
507.0	2.0
508.0	1.0
509.0	22.0
511.0	4.0
512.0	1.0
514.0	11.0
516.0	5.0
517.0	6.0
518.0	21.0
520.0	1.0
523.0	13.0
524.0	1.0
525.0	5.0
526.0	2.0
528.0	5.0
529.0	16.0
530.0	3.0
531.0	2.0
532.0	20.0
533.0	1.0
534.0	17.0
535.0	3.0
536.0	61.0
537.0	2.0
539.0	2.0
540.0	4.0
542.0	1.0
543.0	10.0
544.0	9.0
545.0	5.0
546.0	6.0
547.0	28.0
548.0	9.0
550.0	36.0
552.0	2.0
553.0	1.0
554.0	1.0
555.0	15.0
556.0	10.0
557.0	16.0
558.0	18.0
559.0	15.0
560.0	11.0
561.0	4.0
562.0	2.0
563.0	11.0
566.0	1.0
567.0	9.0
568.0	34.0
569.0	4.0
570.0	13.0
571.0	17.0
573.0	4.0
574.0	5.0
575.0	3.0
577.0	13.0
578.0	6.0
579.0	10.0
580.0	3.0
581.0	1.0
582.0	6.0
583.0	9.0
584.0	11.0
585.0	29.0
588.0	36.0
589.0	4.0
591.0	6.0
592.0	3.0
595.0	1.0
596.0	10.0
597.0	14.0
598.0	1.0
599.0	3.0
600.0	3.0
602.0	1.0
603.0	2.0
604.0	1.0
606.0	1.0
608.0	2.0
610.0	5.0
611.0	1.0
612.0	4.0
