#Coverage (X)	Coverage
1.0	0.026797110892047726
2.0	0.01776150405420651
3.0	0.012172335913533061
4.0	0.011446325461832885
5.0	0.009788755828779472
6.0	0.00944405587482322
7.0	0.00853577165194963
8.0	0.008364029254209981
9.0	0.007901832823137056
10.0	0.0077761418157962225
11.0	0.007401717216083625
12.0	0.0073054392753988395
13.0	0.007056518735566897
14.0	0.00696373048076282
15.0	0.006775412075114673
16.0	0.006719701732748717
17.0	0.0065534431271032645
18.0	0.0065043694194741875
19.0	0.0064553891855752
20.0	0.006424075486421543
21.0	0.006335836286424978
22.0	0.006301936480781478
23.0	0.006222826548295757
24.0	0.006180451791237829
25.0	0.006093739328804304
26.0	0.006082304375979675
27.0	0.005992538438405859
28.0	0.005970883691233553
29.0	0.0059308769352952595
30.0	0.005901276921164822
31.0	0.005871271854218207
32.0	0.005858871006196864
33.0	0.005817680249705859
34.0	0.005800169504510677
35.0	0.005754616640672339
36.0	0.005745238109881257
37.0	0.005712522304790468
38.0	0.005690026294061568
39.0	0.005651670907340645
40.0	0.005635281846892326
41.0	0.005596022880794749
42.0	0.005578075924859149
43.0	0.005561281811580443
44.0	0.005554022018642968
45.0	0.005536012746887309
46.0	0.0055309028497134705
47.0	0.005507970628244152
48.0	0.005504418626543384
49.0	0.005499495676829724
50.0	0.005494635042936125
51.0	0.005488746198025751
