#Mapping quality	mapping quality
0.0	62533.0
1.0	1727.0
2.0	1551.0
3.0	4236.0
4.0	1060.0
5.0	2973.0
6.0	1363.0
7.0	1234.0
8.0	934.0
9.0	718.0
10.0	329.0
11.0	336.0
12.0	695.0
13.0	279.0
14.0	625.0
15.0	542.0
16.0	678.0
17.0	1157.0
18.0	617.0
19.0	426.0
20.0	201.0
21.0	462.0
22.0	164.0
23.0	398.0
24.0	786.0
25.0	609.0
26.0	619.0
27.0	553.0
28.0	423.0
29.0	170.0
30.0	157.0
31.0	423.0
32.0	9.0
33.0	345.0
34.0	57.0
35.0	324.0
36.0	234.0
37.0	29.0
38.0	131.0
39.0	9.0
40.0	738.0
41.0	762.0
42.0	823.0
43.0	369.0
44.0	278.0
45.0	2140.0
46.0	323.0
47.0	262.0
48.0	697.0
49.0	385.0
50.0	311.0
51.0	349.0
52.0	296.0
53.0	184.0
54.0	759.0
55.0	469.0
56.0	827.0
57.0	1289.0
58.0	1217.0
59.0	69812.0
60.0	230946.0
