#Mapping quality	mapping quality
0.0	44294.0
1.0	642.0
2.0	981.0
3.0	3468.0
4.0	1304.0
5.0	1539.0
6.0	958.0
7.0	1035.0
8.0	522.0
9.0	792.0
10.0	210.0
11.0	348.0
12.0	579.0
13.0	227.0
14.0	654.0
15.0	346.0
16.0	904.0
17.0	884.0
18.0	249.0
19.0	248.0
20.0	117.0
21.0	320.0
22.0	132.0
23.0	109.0
24.0	381.0
25.0	649.0
26.0	421.0
27.0	93.0
28.0	384.0
29.0	34.0
30.0	53.0
31.0	248.0
32.0	299.0
34.0	138.0
35.0	74.0
37.0	63.0
38.0	2.0
39.0	92.0
40.0	343.0
41.0	969.0
42.0	344.0
43.0	506.0
44.0	156.0
45.0	2081.0
46.0	613.0
47.0	349.0
48.0	31.0
49.0	123.0
50.0	84.0
51.0	493.0
52.0	109.0
53.0	463.0
54.0	106.0
55.0	193.0
56.0	810.0
57.0	1132.0
58.0	2129.0
59.0	42020.0
60.0	188674.0
