#Insert size (bp)	insert size
1.0	281.0
2.0	18.0
3.0	34.0
4.0	8.0
5.0	396.0
6.0	13.0
7.0	35.0
8.0	10.0
9.0	3.0
10.0	8.0
11.0	5.0
12.0	6.0
13.0	5.0
14.0	3.0
15.0	8.0
17.0	3.0
18.0	1.0
19.0	3.0
20.0	3.0
21.0	1.0
22.0	2.0
23.0	1.0
24.0	3.0
25.0	1.0
26.0	2.0
27.0	1.0
28.0	1.0
30.0	4.0
31.0	1.0
32.0	1.0
33.0	1.0
34.0	3.0
36.0	2.0
37.0	4.0
38.0	2.0
39.0	1.0
40.0	5.0
41.0	4.0
42.0	2.0
43.0	4.0
44.0	6.0
45.0	10.0
46.0	1.0
47.0	2.0
48.0	17.0
49.0	13.0
50.0	5.0
51.0	7.0
52.0	12.0
53.0	7.0
54.0	8.0
55.0	3.0
56.0	4.0
57.0	13.0
58.0	9.0
59.0	14.0
60.0	9.0
61.0	9.0
62.0	8.0
63.0	10.0
64.0	7.0
65.0	4.0
66.0	7.0
67.0	11.0
68.0	11.0
69.0	15.0
70.0	12.0
71.0	4.0
72.0	6.0
73.0	3.0
74.0	4.0
75.0	4.0
76.0	3.0
77.0	8.0
78.0	3.0
79.0	6.0
80.0	5.0
81.0	3.0
82.0	4.0
83.0	1.0
84.0	2.0
85.0	3.0
86.0	3.0
88.0	3.0
89.0	6.0
90.0	2.0
91.0	6.0
92.0	4.0
93.0	4.0
94.0	5.0
95.0	5.0
96.0	6.0
97.0	8.0
98.0	7.0
99.0	75.0
100.0	34.0
101.0	14.0
102.0	4.0
103.0	51.0
104.0	70.0
105.0	23.0
106.0	12.0
107.0	14.0
108.0	4.0
109.0	9.0
110.0	19.0
111.0	7.0
112.0	14.0
113.0	9.0
114.0	15.0
115.0	7.0
116.0	20.0
117.0	14.0
118.0	13.0
119.0	8.0
120.0	19.0
121.0	17.0
122.0	28.0
123.0	7.0
124.0	10.0
125.0	7.0
126.0	23.0
127.0	8.0
128.0	12.0
129.0	6.0
130.0	11.0
131.0	10.0
132.0	39.0
133.0	8.0
134.0	5.0
135.0	9.0
136.0	34.0
137.0	17.0
138.0	19.0
139.0	13.0
140.0	10.0
141.0	7.0
142.0	22.0
