#Insert size (bp)	insert size
1.0	34.0
2.0	3.0
3.0	3.0
4.0	2.0
5.0	20.0
6.0	1.0
8.0	1.0
9.0	3.0
10.0	2.0
11.0	4.0
12.0	1.0
13.0	1.0
14.0	1.0
24.0	1.0
25.0	1.0
26.0	1.0
32.0	2.0
39.0	1.0
41.0	1.0
42.0	1.0
47.0	2.0
50.0	1.0
51.0	1.0
52.0	1.0
53.0	2.0
54.0	2.0
55.0	1.0
56.0	1.0
57.0	2.0
59.0	2.0
60.0	2.0
61.0	2.0
62.0	2.0
63.0	1.0
64.0	1.0
67.0	1.0
68.0	2.0
69.0	2.0
71.0	1.0
72.0	1.0
73.0	2.0
74.0	2.0
75.0	1.0
77.0	1.0
78.0	2.0
79.0	1.0
80.0	2.0
82.0	1.0
84.0	2.0
85.0	1.0
86.0	1.0
87.0	1.0
91.0	4.0
92.0	3.0
93.0	1.0
94.0	1.0
96.0	2.0
97.0	3.0
98.0	3.0
99.0	10.0
100.0	8.0
101.0	2.0
102.0	2.0
104.0	1.0
105.0	1.0
106.0	4.0
107.0	2.0
108.0	2.0
110.0	1.0
111.0	2.0
112.0	4.0
113.0	4.0
114.0	17.0
115.0	2.0
116.0	1.0
117.0	2.0
118.0	1.0
119.0	5.0
120.0	2.0
121.0	1.0
122.0	5.0
123.0	3.0
125.0	2.0
126.0	3.0
127.0	4.0
128.0	2.0
129.0	1.0
131.0	4.0
132.0	1.0
133.0	4.0
134.0	1.0
135.0	2.0
136.0	6.0
137.0	1.0
138.0	1.0
140.0	2.0
141.0	2.0
142.0	2.0
143.0	2.0
144.0	3.0
145.0	2.0
147.0	1.0
148.0	2.0
149.0	5.0
150.0	3.0
151.0	7.0
152.0	1.0
153.0	2.0
154.0	2.0
155.0	22.0
156.0	2.0
157.0	4.0
158.0	3.0
159.0	7.0
160.0	1.0
161.0	4.0
162.0	5.0
163.0	7.0
164.0	5.0
165.0	4.0
166.0	2.0
167.0	2.0
168.0	3.0
169.0	11.0
170.0	2.0
171.0	4.0
172.0	3.0
173.0	2.0
174.0	2.0
175.0	2.0
176.0	3.0
177.0	4.0
178.0	2.0
179.0	3.0
180.0	507.0
181.0	422.0
182.0	3.0
184.0	4.0
185.0	10.0
186.0	3.0
187.0	470.0
188.0	2.0
189.0	2.0
190.0	2.0
191.0	365.0
192.0	2.0
193.0	5.0
194.0	7.0
196.0	779.0
197.0	4.0
198.0	216.0
199.0	530.0
200.0	8.0
201.0	2.0
202.0	2.0
203.0	40.0
204.0	3.0
205.0	3.0
206.0	4.0
207.0	6.0
208.0	5.0
209.0	2.0
210.0	4.0
211.0	3.0
212.0	4.0
213.0	8.0
214.0	6.0
215.0	21.0
216.0	2257.0
217.0	1888.0
218.0	1556.0
219.0	2365.0
220.0	658.0
221.0	1119.0
222.0	1549.0
223.0	2395.0
224.0	332.0
225.0	726.0
226.0	1125.0
227.0	1563.0
228.0	705.0
229.0	1864.0
