#Mapping quality	mapping quality
0.0	119449.0
1.0	3620.0
2.0	3078.0
3.0	6254.0
4.0	2848.0
5.0	3854.0
6.0	1732.0
7.0	2079.0
8.0	1572.0
9.0	1863.0
10.0	759.0
11.0	746.0
12.0	1035.0
13.0	1114.0
14.0	939.0
15.0	582.0
16.0	1178.0
17.0	938.0
18.0	753.0
19.0	433.0
20.0	409.0
21.0	702.0
22.0	222.0
23.0	845.0
24.0	959.0
25.0	433.0
26.0	602.0
27.0	491.0
28.0	131.0
29.0	256.0
30.0	275.0
31.0	235.0
32.0	66.0
33.0	44.0
34.0	302.0
35.0	402.0
36.0	196.0
37.0	160.0
38.0	19.0
39.0	393.0
40.0	424.0
41.0	348.0
42.0	877.0
43.0	487.0
44.0	689.0
45.0	1915.0
46.0	8.0
47.0	519.0
48.0	361.0
49.0	582.0
50.0	70.0
51.0	448.0
52.0	296.0
53.0	561.0
54.0	294.0
55.0	662.0
56.0	855.0
57.0	645.0
58.0	1202.0
59.0	100921.0
60.0	136459.0
