#Insert size (bp)	insert size
1.0	175.0
2.0	15.0
3.0	25.0
4.0	12.0
5.0	361.0
6.0	8.0
7.0	30.0
8.0	6.0
9.0	3.0
10.0	4.0
11.0	4.0
12.0	9.0
13.0	3.0
14.0	6.0
15.0	4.0
16.0	2.0
17.0	4.0
18.0	3.0
19.0	6.0
20.0	1.0
21.0	3.0
22.0	2.0
23.0	1.0
24.0	2.0
25.0	1.0
26.0	2.0
27.0	1.0
28.0	2.0
29.0	1.0
30.0	2.0
31.0	2.0
32.0	4.0
33.0	3.0
34.0	4.0
36.0	2.0
37.0	1.0
38.0	3.0
39.0	3.0
40.0	4.0
41.0	3.0
43.0	2.0
44.0	6.0
45.0	4.0
46.0	2.0
47.0	7.0
48.0	11.0
49.0	5.0
50.0	4.0
51.0	8.0
52.0	6.0
53.0	6.0
54.0	10.0
55.0	9.0
56.0	6.0
57.0	6.0
58.0	13.0
59.0	11.0
60.0	9.0
61.0	7.0
62.0	9.0
63.0	9.0
64.0	8.0
65.0	7.0
66.0	10.0
67.0	7.0
68.0	6.0
69.0	16.0
70.0	8.0
71.0	6.0
72.0	6.0
73.0	6.0
74.0	5.0
75.0	7.0
76.0	4.0
77.0	1.0
78.0	4.0
79.0	6.0
80.0	4.0
81.0	7.0
82.0	6.0
83.0	4.0
84.0	3.0
85.0	6.0
86.0	6.0
87.0	7.0
88.0	10.0
89.0	1.0
90.0	3.0
91.0	7.0
92.0	10.0
93.0	6.0
94.0	8.0
95.0	3.0
96.0	10.0
97.0	9.0
98.0	15.0
99.0	50.0
100.0	36.0
101.0	13.0
102.0	5.0
103.0	39.0
104.0	58.0
105.0	16.0
106.0	5.0
107.0	9.0
108.0	10.0
109.0	8.0
110.0	16.0
111.0	15.0
112.0	5.0
113.0	13.0
114.0	14.0
115.0	11.0
116.0	38.0
117.0	26.0
118.0	7.0
119.0	8.0
120.0	14.0
121.0	12.0
122.0	39.0
123.0	11.0
124.0	17.0
125.0	17.0
126.0	14.0
127.0	10.0
128.0	10.0
129.0	10.0
130.0	14.0
131.0	16.0
132.0	4.0
133.0	6.0
134.0	8.0
135.0	8.0
136.0	31.0
137.0	12.0
138.0	25.0
139.0	13.0
140.0	5.0
141.0	29.0
142.0	12.0
143.0	23.0
144.0	6.0
145.0	7.0
146.0	7.0
147.0	12.0
148.0	39.0
149.0	39.0
150.0	33.0
151.0	26.0
152.0	13.0
153.0	28.0
154.0	6.0
155.0	59.0
156.0	17.0
157.0	21.0
158.0	16.0
159.0	14.0
160.0	10.0
161.0	7.0
162.0	12.0
163.0	11.0
164.0	11.0
165.0	3.0
166.0	15.0
167.0	7.0
168.0	4.0
169.0	19.0
170.0	10.0
171.0	14.0
172.0	16.0
173.0	24.0
174.0	20.0
175.0	23.0
176.0	10.0
177.0	29.0
178.0	12.0
179.0	16.0
180.0	3345.0
181.0	106.0
182.0	23.0
183.0	8.0
184.0	8.0
185.0	22.0
186.0	12.0
187.0	126.0
188.0	10.0
189.0	8.0
190.0	15.0
191.0	143.0
192.0	11.0
193.0	18.0
194.0	24.0
195.0	21.0
196.0	3368.0
197.0	31.0
198.0	2040.0
199.0	203.0
200.0	28.0
201.0	11.0
202.0	18.0
203.0	196.0
204.0	25.0
205.0	15.0
206.0	11.0
207.0	41.0
208.0	86.0
209.0	15.0
210.0	24.0
211.0	18.0
212.0	17.0
213.0	24.0
214.0	25.0
