#Mapping quality	mapping quality
0.0	45058.0
1.0	1379.0
2.0	1290.0
3.0	3602.0
4.0	850.0
5.0	2006.0
6.0	1177.0
7.0	1175.0
8.0	533.0
9.0	341.0
10.0	329.0
11.0	902.0
12.0	494.0
13.0	421.0
14.0	423.0
15.0	609.0
16.0	696.0
17.0	1097.0
18.0	144.0
19.0	332.0
20.0	220.0
21.0	101.0
22.0	197.0
23.0	108.0
24.0	212.0
25.0	101.0
26.0	410.0
27.0	337.0
28.0	77.0
29.0	2.0
30.0	418.0
31.0	352.0
32.0	142.0
33.0	265.0
34.0	149.0
35.0	107.0
36.0	105.0
37.0	173.0
38.0	166.0
39.0	308.0
40.0	255.0
41.0	21.0
42.0	469.0
43.0	426.0
44.0	400.0
45.0	1793.0
46.0	453.0
47.0	186.0
48.0	61.0
49.0	528.0
50.0	337.0
51.0	1115.0
52.0	492.0
53.0	287.0
54.0	247.0
55.0	408.0
56.0	601.0
57.0	585.0
58.0	1517.0
59.0	45521.0
60.0	193105.0
