#Coverage (X)	Coverage
1.0	0.010932126479644921
2.0	0.00834181366467135
3.0	0.006662340021165392
4.0	0.006374596725962078
5.0	0.005918476087259705
6.0	0.005866753957320725
7.0	0.005583528559014894
8.0	0.005553616965798369
9.0	0.00543210111834469
10.0	0.0054156808999863415
11.0	0.0053073448482905405
12.0	0.005296283790386269
13.0	0.005253317033037774
14.0	0.005241477027382757
15.0	0.005212998697999183
16.0	0.005211378486706053
17.0	0.005180407524562725
18.0	0.005164174253664555
19.0	0.005118247494905859
20.0	0.0051136984400983465
21.0	0.005099957801959931
22.0	0.0050834129519614635
23.0	0.005068799892356424
24.0	0.005061695888969098
25.0	0.0050327813488593165
26.0	0.005031192295476217
27.0	0.005003835650839505
28.0	0.004984798168067073
29.0	0.0049766036378429135
30.0	0.004974173320889008
31.0	0.0049564756282336475
32.0	0.004931954353381229
33.0	0.004915970345749088
34.0	0.0049016377073343165
35.0	0.004870853692651167
36.0	0.0048699812711845425
37.0	0.004856053685585948
38.0	0.004846519365244717
39.0	0.004840069677953807
40.0	0.004834928622869938
41.0	0.004823867564965667
42.0	0.00481850840451159
43.0	0.004792491549991951
44.0	0.004778314701127329
45.0	0.004759557639545164
46.0	0.004758934481358779
47.0	0.004734942890962657
48.0	0.004723694885598206
49.0	0.004707274667239858
50.0	0.004700762664128888
51.0	0.004699765611022144
