#Mapping quality	mapping quality
0.0	49868.0
1.0	1166.0
2.0	1390.0
3.0	3964.0
4.0	872.0
5.0	1902.0
6.0	1235.0
7.0	1160.0
8.0	483.0
9.0	594.0
10.0	595.0
11.0	601.0
12.0	401.0
13.0	591.0
14.0	633.0
15.0	640.0
16.0	532.0
17.0	1340.0
18.0	477.0
19.0	133.0
20.0	671.0
21.0	214.0
22.0	217.0
23.0	62.0
24.0	196.0
25.0	303.0
26.0	795.0
27.0	340.0
28.0	179.0
29.0	35.0
30.0	534.0
31.0	237.0
32.0	3.0
33.0	781.0
34.0	550.0
35.0	313.0
36.0	111.0
37.0	71.0
39.0	119.0
40.0	446.0
41.0	352.0
42.0	446.0
43.0	617.0
44.0	289.0
45.0	1906.0
46.0	283.0
47.0	503.0
48.0	384.0
49.0	111.0
50.0	123.0
51.0	577.0
52.0	298.0
53.0	551.0
54.0	296.0
55.0	1058.0
56.0	352.0
57.0	2287.0
58.0	2456.0
59.0	46281.0
60.0	216938.0
