#Mapping quality	mapping quality
0.0	14350.0
1.0	671.0
2.0	229.0
3.0	2713.0
4.0	436.0
5.0	766.0
6.0	660.0
7.0	356.0
8.0	262.0
9.0	274.0
10.0	44.0
11.0	22.0
12.0	142.0
13.0	245.0
14.0	533.0
15.0	74.0
16.0	115.0
17.0	372.0
18.0	139.0
19.0	137.0
22.0	34.0
23.0	191.0
25.0	30.0
26.0	41.0
27.0	670.0
29.0	47.0
30.0	39.0
31.0	99.0
33.0	36.0
34.0	126.0
36.0	38.0
37.0	147.0
38.0	113.0
41.0	104.0
42.0	365.0
43.0	354.0
44.0	129.0
45.0	1829.0
46.0	165.0
47.0	89.0
48.0	231.0
49.0	124.0
50.0	150.0
51.0	6.0
52.0	288.0
53.0	243.0
54.0	142.0
55.0	170.0
56.0	582.0
57.0	803.0
58.0	1450.0
59.0	15015.0
60.0	129295.0
