#Position (bp)	mapping quality
4011823.0	59.975525737859705
1.2035468E7	59.97832013508916
2.0059113E7	59.97695775339149
2.8082758E7	58.43939393939394
3.6106403E7	58.256038647343
4.4130048E7	56.48951810509121
5.2153693E7	56.637915380424914
6.0177338E7	50.52914798206278
6.8200983E7	41.76461538461538
7.6224628E7	0.0
8.4248273E7	59.976106278940435
9.2271918E7	8.333333333333334
1.00295563E8	4.608108108108108
1.08319208E8	45.05939193966533
1.16342853E8	53.14130791981597
1.24366498E8	0.0
1.32390143E8	0.0
1.40413788E8	14.155710630744991
1.48437433E8	1.4331849190728248E-4
1.56461078E8	46.96239406779661
1.64484723E8	59.98031765089931
1.72508368E8	29.467532467532468
1.80532013E8	31.74318507890961
1.88555658E8	36.57470010905126
1.96579303E8	2.066876475216365
2.04602948E8	53.597820823244554
2.12626593E8	44.44589308996088
2.20650238E8	52.448729380294246
2.28673883E8	57.73302191879267
2.36697528E8	55.665083135391924
2.44721173E8	53.99789663461539
2.48844709E8	0.0
2.528565315E8	54.88388969521045
2.60768463E8	57.32207478890229
2.68792108E8	56.716490658001625
2.76815753E8	55.906595657517414
2.84839398E8	2.157989457201045
2.92863043E8	52.44186046511628
3.00886688E8	31.719026548672566
3.08910333E8	6.73992673992674
3.16933978E8	54.5665895224069
3.24957623E8	55.93564183280868
3.32981268E8	47.03727714748784
3.41004913E8	34.21297891365734
3.49028558E8	57.227407238788985
3.57052203E8	35.61609195402299
3.65075848E8	47.67941132968496
3.73099493E8	59.98154517770276
3.81123138E8	53.4778591908251
3.89146783E8	1.3869653767820773
3.97170428E8	2.92997542997543
4.05194073E8	24.634831460674157
4.13217718E8	18.833746898263026
4.21241363E8	57.59285194616224
4.29265008E8	3.607843137254902
4.37288653E8	43.525285481239806
4.45312298E8	27.517241379310345
4.53335943E8	40.76243093922652
4.61359588E8	0.0
4.69383233E8	51.651817436458046
4.77406878E8	58.63200178531578
4.85430523E8	49.94480319803198
4.902961485E8	59.955580233203776
4.94307971E8	54.61706783369803
5.01477813E8	57.392699115044245
5.09501458E8	52.199786893979756
5.17525103E8	25.460138648180244
5.25548748E8	4.593406593406593
5.33572393E8	49.510803324099726
5.41596038E8	59.97629801472228
5.49619683E8	0.625
5.57643328E8	51.59952134024731
