#Mapping quality	mapping quality
0.0	119153.0
1.0	3206.0
2.0	2830.0
3.0	5455.0
4.0	2503.0
5.0	3169.0
6.0	3335.0
7.0	1543.0
8.0	1468.0
9.0	1424.0
10.0	1043.0
11.0	1056.0
12.0	1023.0
13.0	851.0
14.0	630.0
15.0	429.0
16.0	1429.0
17.0	851.0
18.0	932.0
19.0	678.0
20.0	615.0
21.0	241.0
22.0	558.0
23.0	308.0
24.0	909.0
25.0	941.0
26.0	1090.0
27.0	219.0
28.0	527.0
29.0	733.0
30.0	858.0
31.0	192.0
32.0	160.0
33.0	455.0
34.0	556.0
35.0	314.0
36.0	202.0
37.0	273.0
38.0	468.0
39.0	262.0
40.0	725.0
41.0	850.0
42.0	1265.0
43.0	502.0
44.0	559.0
45.0	2287.0
46.0	863.0
47.0	468.0
48.0	817.0
49.0	104.0
50.0	145.0
51.0	947.0
52.0	537.0
53.0	1315.0
54.0	460.0
55.0	1311.0
56.0	842.0
57.0	2280.0
58.0	2475.0
59.0	99802.0
60.0	343667.0
