#Mapping quality	mapping quality
0.0	83904.0
1.0	2541.0
2.0	2055.0
3.0	4821.0
4.0	2081.0
5.0	2593.0
6.0	1918.0
7.0	1092.0
8.0	1025.0
9.0	1701.0
10.0	535.0
11.0	685.0
12.0	1063.0
13.0	734.0
14.0	739.0
15.0	574.0
16.0	747.0
17.0	901.0
18.0	333.0
19.0	364.0
20.0	332.0
21.0	360.0
22.0	119.0
23.0	224.0
24.0	273.0
25.0	980.0
26.0	314.0
27.0	714.0
28.0	83.0
29.0	206.0
30.0	144.0
31.0	318.0
32.0	88.0
33.0	487.0
34.0	79.0
35.0	30.0
36.0	309.0
37.0	261.0
38.0	113.0
39.0	6.0
40.0	787.0
41.0	478.0
42.0	848.0
43.0	981.0
44.0	233.0
45.0	2458.0
46.0	159.0
47.0	23.0
48.0	367.0
49.0	302.0
50.0	359.0
51.0	226.0
52.0	609.0
53.0	479.0
54.0	296.0
55.0	248.0
56.0	864.0
57.0	626.0
58.0	1354.0
59.0	85055.0
60.0	196544.0
