#Mapping quality	mapping quality
0.0	39406.0
1.0	1332.0
2.0	826.0
3.0	3453.0
4.0	1197.0
5.0	2006.0
6.0	816.0
7.0	1110.0
8.0	576.0
9.0	447.0
10.0	503.0
11.0	237.0
12.0	586.0
13.0	364.0
14.0	456.0
15.0	232.0
16.0	923.0
17.0	814.0
18.0	453.0
19.0	256.0
20.0	119.0
21.0	130.0
22.0	76.0
23.0	130.0
24.0	393.0
25.0	63.0
26.0	100.0
27.0	854.0
28.0	421.0
29.0	164.0
30.0	90.0
31.0	110.0
32.0	11.0
33.0	116.0
34.0	187.0
35.0	138.0
36.0	97.0
37.0	77.0
38.0	112.0
39.0	52.0
40.0	245.0
41.0	465.0
42.0	704.0
43.0	716.0
44.0	135.0
45.0	1920.0
46.0	98.0
47.0	14.0
48.0	191.0
49.0	299.0
50.0	330.0
51.0	112.0
52.0	102.0
53.0	121.0
54.0	404.0
55.0	847.0
56.0	1081.0
57.0	1076.0
58.0	1536.0
59.0	36514.0
60.0	156562.0
