#Mapping quality	mapping quality
0.0	91701.0
1.0	2042.0
2.0	2350.0
3.0	4851.0
4.0	2303.0
5.0	3390.0
6.0	2086.0
7.0	1472.0
8.0	1394.0
9.0	2035.0
10.0	639.0
11.0	746.0
12.0	1076.0
13.0	692.0
14.0	942.0
15.0	877.0
16.0	1380.0
17.0	640.0
18.0	1025.0
19.0	535.0
20.0	552.0
21.0	594.0
22.0	136.0
23.0	419.0
24.0	147.0
25.0	533.0
26.0	672.0
27.0	665.0
28.0	178.0
29.0	209.0
30.0	622.0
31.0	509.0
32.0	186.0
33.0	292.0
34.0	184.0
35.0	254.0
36.0	154.0
37.0	139.0
38.0	32.0
39.0	116.0
40.0	731.0
41.0	483.0
42.0	844.0
43.0	352.0
44.0	748.0
45.0	2321.0
46.0	181.0
47.0	472.0
48.0	411.0
49.0	342.0
50.0	226.0
51.0	364.0
52.0	331.0
53.0	847.0
54.0	141.0
55.0	704.0
56.0	1077.0
57.0	1660.0
58.0	1090.0
59.0	96212.0
60.0	271797.0
