#Mapping quality	mapping quality
0.0	155839.0
1.0	5619.0
2.0	4392.0
3.0	6332.0
4.0	3463.0
5.0	4485.0
6.0	2822.0
7.0	2418.0
8.0	2452.0
9.0	1361.0
10.0	1721.0
11.0	1055.0
12.0	1258.0
13.0	1355.0
14.0	1252.0
15.0	893.0
16.0	1154.0
17.0	1583.0
18.0	1031.0
19.0	742.0
20.0	1071.0
21.0	676.0
22.0	427.0
23.0	337.0
24.0	349.0
25.0	904.0
26.0	713.0
27.0	809.0
28.0	413.0
29.0	279.0
30.0	433.0
31.0	332.0
32.0	386.0
33.0	466.0
34.0	95.0
35.0	173.0
36.0	331.0
37.0	584.0
38.0	267.0
39.0	347.0
40.0	862.0
41.0	525.0
42.0	513.0
43.0	757.0
44.0	422.0
45.0	2270.0
46.0	520.0
47.0	747.0
48.0	863.0
49.0	195.0
50.0	760.0
51.0	660.0
52.0	387.0
53.0	470.0
54.0	1127.0
55.0	793.0
56.0	1202.0
57.0	1381.0
58.0	1776.0
59.0	103849.0
60.0	261333.0
