#Position (bp)	Coverage
4011823.0	3.4903596806688233
1.2035468E7	1.9885535813212074
2.0059113E7	0.8057953710564214
2.8082758E7	0.0014975737336335295
3.6106403E7	5.425215098624129E-4
4.4130048E7	2.214704165002315E-4
5.2153693E7	3.6778795672041823E-4
6.0177338E7	3.2117572499780337E-4
6.8200983E7	3.15318038123571E-5
7.6224628E7	2.4801695488771E-5
8.4248273E7	0.5335025415506294
9.2271918E7	3.900970194967499E-5
1.00295563E8	3.8386543771565165E-5
1.08319208E8	6.351228151295328E-4
1.16342853E8	1.084295229911094E-4
1.24366498E8	2.0190324970758302E-5
1.32390143E8	0.0
1.40413788E8	0.7949596473921765
1.48437433E8	0.5973034699316832
1.56461078E8	2.792994954288232E-4
1.64484723E8	1.6003692835363479
1.72508368E8	3.452296306728426E-5
1.80532013E8	8.724214493537538E-5
1.88555658E8	8.238151114611875E-5
1.96579303E8	1.324834286661486E-4
2.04602948E8	8.076129988303321E-4
2.12626593E8	9.783583396324239E-5
2.20650238E8	3.0746624507938723E-4
2.28673883E8	7.980163628874408E-4
2.36697528E8	1.534215434506387E-4
2.44721173E8	7.851793044183784E-5
2.48844709E8	0.0
2.528565315E8	1.7653352765268867E-4
2.60768463E8	1.7996808183811722E-4
2.68792108E8	3.090864563424728E-4
2.76815753E8	3.670401669066864E-4
2.84839398E8	0.44167295537128076
2.92863043E8	1.4856090966138208E-4
3.00886688E8	2.0103082825822927E-4
3.08910333E8	3.1905698719223E-5
3.16933978E8	6.257754424578854E-4
3.24957623E8	6.064575389364809E-4
3.32981268E8	1.016994146675233E-4
3.41004913E8	2.035518645204268
3.49028558E8	3.522090022676726E-4
3.57052203E8	3.0784013998625315E-4
3.65075848E8	4.7933327060207674E-4
3.73099493E8	0.36358375775598245
3.81123138E8	1.818375563724467E-4
3.89146783E8	1.2787205814813592E-4
3.97170428E8	1.1067289243230477E-4
4.05194073E8	3.40244365247964E-4
4.13217718E8	2.7045064929966368E-5
4.21241363E8	8.50735544755532E-4
4.29265008E8	1.208926865533059E-5
4.37288653E8	5.45886564024206E-5
4.45312298E8	3.876043867843106E-5
4.53335943E8	5.259455023246916E-5
4.61359588E8	9.309983180960772E-5
4.69383233E8	6.459657674286437E-4
4.77406878E8	0.0032462802130453178
4.85430523E8	7.241098029636156E-4
4.902961485E8	0.004451261005173324
4.94307971E8	2.2007463855115523E-5
5.01477813E8	6.063329073008589E-4
5.09501458E8	2.6421906751856542E-5
5.17525103E8	7.041687412641013E-5
5.25548748E8	2.4801695488771E-5
5.33572393E8	8.600829174271793E-4
5.41596038E8	0.4951683430660255
5.49619683E8	4.0380649941516604E-5
5.57643328E8	4.142755568074111E-4
5.65666973E8	1.0668468009240189E-4
5.73690618E8	1.0493983719369438E-4
5.81714263E8	1.7311334187890916E-4
5.89737908E8	1.5641270270556586E-4
5.97761553E8	4.835707462132236E-5
6.05785198E8	1.013255197606574E-4
6.13808843E8	6.530697706590957E-5
6.21832488E8	1.279010100770909
6.29856133E8	5.932465855605526E-5
6.37879778E8	2.9537697642405666E-5
6.45903423E8	1.125508543810201
6.53927068E8	1.9592093119772872E-4
6.61950713E8	4.274865101833394E-5
6.69974358E8	9.596635942891293E-5
6.77998003E8	1.3946280026097863E-4
6.85727668E8	2.139681818151253E-4
6.897394905E8	1.275596979386353E-4
6.94045293E8	2.505289055036707
7.02068938E8	5.218326583491667E-4
7.10092583E8	5.642074144606348E-4
7.18116228E8	3.846132275293835E-4
7.26139873E8	2.966232927802763E-5
7.34163518E8	6.917055777019048E-5
7.42187163E8	1.5466785980685835E-4
7.50210808E8	3.7576438140022396E-4
7.58234453E8	5.6832025843615965E-5
7.66258098E8	5.488777232791331E-4
7.74281743E8	1.7448428987075075E-4
7.82305388E8	4.873096952818825E-5
7.90329033E8	2.7045064929966368E-5
7.98352678E8	3.4149068160418364E-5
8.06376323E8	5.1971392054359335E-5
8.14399968E8	1.1204384042414638E-4
8.22423613E8	1.828346094574224E-4
8.30447258E8	4.050528157713857E-5
8.38470903E8	9.620315953659466E-4
8.46494548E8	2.72943282012103E-5
8.54518193E8	1.9716724755394836E-4
8.62541838E8	6.94198210414344E-5
8.70565483E8	1.5728512415491962E-4
8.771186855E8	6.596809607378668E-4
8.81130508E8	0.0024441622164756527
8.86612773E8	0.3685316336901745
8.94636418E8	1.5005648928884566E-4
9.02660063E8	3.302738343982068E-5
9.10683708E8	7.577603445815462E-5
9.18707353E8	3.950822849216285E-5
9.26730998E8	7.26602435676055E-5
9.34754643E8	0.0022497256546120874
9.42778288E8	5.1223602240627546E-5
9.50801933E8	4.798317971445646E-5
9.58825578E8	6.954445267705637E-5
9.66849223E8	7.452971810193496E-5
9.74872868E8	1.1715373748464694E-4
9.82896513E8	3.240422526171086E-5
9.90920158E8	2.0514367223375412E-4
9.98943803E8	7.241098029636156E-5
1.006967448E9	1.6326744266477393E-4
1.014991093E9	4.840692727557114E-4
1.023014738E9	5.595960439426221E-5
1.031038383E9	1.307385857674411E-4
1.039062028E9	1.9779040573205818E-4
1.047085673E9	2.9537697642405666E-5
1.055109318E9	0.0022939698852578847
1.0601597325E9	3.7069417056938626E-5
1.064171555E9	2.467013573283336E-4
1.071156608E9	4.898023279943218E-5
1.079180253E9	2.6135253989926024E-4
1.087203898E9	2.972188325879323
1.095227543E9	0.0010513924781068954
1.103251188E9	6.079531185639444E-4
1.111274833E9	7.963961516243553E-5
1.119298478E9	5.6707394207994E-5
1.127322123E9	1.3460216647172202E-5
1.135345768E9	3.4772226338528186E-5
1.143369413E9	1.4332638096525955E-5
1.151393058E9	5.807834219983561E-5
1.159416703E9	1.2961690104684342E-5
1.167440348E9	4.798317971445646E-5
1.175463993E9	3.256624638801941E-4
1.183487638E9	3.178106708360103E-5
1.191511283E9	2.343074749692939E-5
1.199534928E9	0.23327652207942898
1.207558573E9	5.302174136567607
1.215582218E9	1.2488089889320877E-4
1.223605863E9	1.349760613785879E-4
1.2298109945E9	0.0036930500900693884
1.233822817E9	0.006211666836677319
1.239653153E9	1.1216074489835979
1.247676798E9	1.5292301690815084E-4
1.255700443E9	1.3061395413181914E-4
1.263724088E9	2.3767252913108692E-4
1.271747733E9	1.336051133867463E-4
1.279771378E9	2.4328095273407535E-4
1.287795023E9	9.053242011579525E-4
1.295818668E9	5.021408599208963E-4
1.303842313E9	8.979709346562566E-4
1.311865958E9	1.1000308463298165
1.319889603E9	0.020640369806989217
