#Mapping quality	mapping quality
0.0	63211.0
1.0	1924.0
2.0	1884.0
3.0	4624.0
4.0	1281.0
5.0	2485.0
6.0	1008.0
7.0	1078.0
8.0	743.0
9.0	492.0
10.0	817.0
11.0	503.0
12.0	747.0
13.0	580.0
14.0	464.0
15.0	366.0
16.0	840.0
17.0	869.0
18.0	504.0
19.0	253.0
20.0	439.0
21.0	429.0
22.0	292.0
23.0	191.0
24.0	126.0
25.0	415.0
26.0	386.0
27.0	177.0
28.0	338.0
29.0	130.0
30.0	261.0
31.0	559.0
32.0	109.0
33.0	102.0
34.0	83.0
35.0	196.0
36.0	61.0
37.0	60.0
38.0	51.0
39.0	276.0
40.0	494.0
41.0	370.0
42.0	583.0
43.0	292.0
44.0	700.0
45.0	1711.0
46.0	248.0
47.0	343.0
48.0	333.0
49.0	193.0
50.0	221.0
51.0	220.0
52.0	263.0
53.0	311.0
54.0	520.0
55.0	429.0
56.0	818.0
57.0	678.0
58.0	1894.0
59.0	72553.0
60.0	161960.0
