#Mapping quality	mapping quality
0.0	12952.0
1.0	262.0
2.0	54.0
3.0	2929.0
4.0	405.0
5.0	1101.0
6.0	551.0
7.0	251.0
8.0	1.0
9.0	121.0
10.0	135.0
11.0	187.0
12.0	74.0
13.0	315.0
14.0	43.0
15.0	32.0
16.0	189.0
17.0	661.0
18.0	528.0
19.0	36.0
22.0	44.0
24.0	40.0
25.0	34.0
26.0	335.0
27.0	434.0
28.0	134.0
31.0	47.0
33.0	35.0
34.0	37.0
35.0	90.0
37.0	39.0
39.0	114.0
40.0	389.0
41.0	152.0
42.0	249.0
43.0	465.0
45.0	2115.0
46.0	225.0
47.0	69.0
48.0	224.0
49.0	3.0
50.0	240.0
51.0	103.0
52.0	491.0
53.0	77.0
54.0	511.0
55.0	155.0
56.0	713.0
57.0	869.0
58.0	861.0
59.0	8162.0
60.0	164754.0
