#Coverage	Number of genomic locations
0.0	3.209275353E9
1.0	11216.0
2.0	10025.0
3.0	972.0
4.0	4094.0
5.0	229.0
6.0	1957.0
7.0	454.0
8.0	1892.0
9.0	578.0
10.0	1229.0
11.0	123.0
12.0	734.0
13.0	348.0
14.0	1585.0
15.0	477.0
16.0	1924.0
17.0	751.0
18.0	1278.0
19.0	760.0
20.0	1561.0
21.0	396.0
22.0	927.0
23.0	477.0
24.0	1244.0
25.0	600.0
26.0	599.0
27.0	728.0
28.0	1035.0
29.0	1587.0
30.0	912.0
31.0	744.0
32.0	2017.0
33.0	811.0
34.0	1036.0
35.0	943.0
36.0	1118.0
37.0	1132.0
38.0	1423.0
39.0	971.0
40.0	840.0
41.0	849.0
42.0	557.0
43.0	1073.0
44.0	1232.0
45.0	750.0
46.0	960.0
47.0	595.0
48.0	797.0
49.0	890.0
50.0	798.0
51.0	902.0
52.0	821.0
53.0	595.0
54.0	1065.0
55.0	378.0
56.0	1199.0
57.0	1250.0
58.0	1096.0
59.0	656.0
60.0	535.0
61.0	1102.0
62.0	1359.0
63.0	909.0
64.0	1489.0
65.0	1075.0
66.0	776.0
67.0	348.0
68.0	708.0
69.0	877.0
70.0	848.0
71.0	736.0
72.0	1203.0
73.0	1155.0
74.0	1586.0
75.0	883.0
76.0	2213.0
77.0	478.0
78.0	1351.0
79.0	790.0
80.0	757.0
81.0	659.0
82.0	820.0
83.0	924.0
84.0	1215.0
85.0	577.0
86.0	1221.0
87.0	456.0
88.0	758.0
89.0	562.0
90.0	910.0
91.0	543.0
92.0	1736.0
93.0	401.0
94.0	800.0
95.0	454.0
96.0	484.0
97.0	525.0
98.0	504.0
99.0	368.0
100.0	480.0
101.0	611.0
102.0	1145.0
103.0	460.0
104.0	691.0
105.0	513.0
106.0	423.0
107.0	160.0
108.0	553.0
109.0	286.0
110.0	509.0
111.0	469.0
112.0	902.0
113.0	285.0
114.0	747.0
115.0	802.0
116.0	547.0
117.0	459.0
118.0	841.0
119.0	579.0
120.0	713.0
121.0	522.0
122.0	935.0
123.0	673.0
124.0	2001.0
125.0	225.0
126.0	281.0
127.0	518.0
128.0	220.0
129.0	334.0
130.0	760.0
131.0	631.0
132.0	522.0
133.0	210.0
134.0	446.0
135.0	166.0
136.0	561.0
137.0	169.0
138.0	479.0
139.0	489.0
140.0	709.0
141.0	627.0
142.0	551.0
143.0	350.0
144.0	94.0
145.0	343.0
146.0	542.0
147.0	470.0
148.0	746.0
149.0	392.0
150.0	806.0
151.0	745.0
152.0	423.0
153.0	643.0
154.0	543.0
155.0	390.0
156.0	886.0
157.0	438.0
158.0	684.0
159.0	681.0
160.0	565.0
161.0	378.0
162.0	701.0
163.0	226.0
164.0	490.0
165.0	516.0
166.0	346.0
167.0	292.0
168.0	268.0
169.0	403.0
170.0	322.0
171.0	664.0
172.0	630.0
173.0	440.0
174.0	539.0
175.0	280.0
176.0	395.0
177.0	166.0
178.0	332.0
179.0	498.0
180.0	413.0
181.0	301.0
182.0	519.0
183.0	467.0
184.0	370.0
185.0	653.0
186.0	370.0
187.0	188.0
188.0	314.0
189.0	155.0
190.0	200.0
191.0	345.0
192.0	358.0
193.0	550.0
194.0	178.0
195.0	263.0
196.0	582.0
197.0	454.0
198.0	85.0
199.0	145.0
200.0	283.0
201.0	163.0
202.0	122.0
203.0	263.0
204.0	132.0
205.0	179.0
206.0	438.0
207.0	392.0
208.0	296.0
209.0	266.0
210.0	64.0
211.0	157.0
212.0	99.0
213.0	36.0
214.0	249.0
215.0	171.0
216.0	254.0
217.0	80.0
218.0	100.0
219.0	178.0
220.0	218.0
221.0	80.0
222.0	85.0
223.0	230.0
224.0	272.0
225.0	356.0
226.0	85.0
227.0	93.0
228.0	64.0
229.0	9.0
230.0	26.0
231.0	6.0
232.0	44.0
233.0	141.0
234.0	91.0
235.0	204.0
236.0	88.0
237.0	233.0
238.0	204.0
239.0	135.0
240.0	271.0
241.0	55.0
242.0	236.0
243.0	135.0
244.0	141.0
245.0	208.0
246.0	282.0
247.0	262.0
248.0	114.0
249.0	114.0
250.0	193.0
251.0	136.0
252.0	211.0
253.0	69.0
254.0	115.0
255.0	54.0
256.0	209.0
257.0	191.0
258.0	160.0
259.0	121.0
260.0	162.0
261.0	117.0
262.0	70.0
263.0	271.0
264.0	55.0
265.0	65.0
266.0	113.0
267.0	257.0
268.0	76.0
269.0	41.0
270.0	103.0
271.0	62.0
272.0	29.0
273.0	18.0
274.0	3.0
275.0	28.0
276.0	31.0
277.0	154.0
278.0	45.0
279.0	77.0
280.0	158.0
281.0	123.0
282.0	58.0
283.0	34.0
284.0	33.0
285.0	76.0
286.0	245.0
287.0	10.0
288.0	3.0
289.0	52.0
290.0	109.0
291.0	230.0
292.0	31.0
293.0	54.0
294.0	116.0
295.0	20.0
296.0	109.0
297.0	58.0
298.0	117.0
299.0	72.0
301.0	9.0
302.0	47.0
303.0	130.0
304.0	72.0
305.0	53.0
306.0	52.0
307.0	1.0
308.0	12.0
309.0	131.0
310.0	10.0
311.0	145.0
312.0	98.0
313.0	11.0
314.0	39.0
315.0	15.0
316.0	54.0
317.0	15.0
318.0	126.0
319.0	160.0
320.0	5.0
321.0	41.0
322.0	12.0
323.0	22.0
324.0	47.0
325.0	20.0
326.0	29.0
327.0	3.0
328.0	79.0
329.0	46.0
330.0	26.0
331.0	40.0
332.0	109.0
333.0	12.0
334.0	6.0
335.0	14.0
336.0	6.0
337.0	8.0
338.0	34.0
339.0	66.0
340.0	162.0
341.0	72.0
342.0	60.0
343.0	62.0
344.0	80.0
345.0	161.0
346.0	96.0
347.0	101.0
348.0	5.0
349.0	12.0
350.0	67.0
351.0	70.0
352.0	30.0
353.0	84.0
354.0	149.0
355.0	90.0
356.0	110.0
357.0	3.0
358.0	14.0
359.0	89.0
360.0	59.0
361.0	2.0
362.0	1.0
363.0	2.0
364.0	2.0
365.0	2.0
366.0	2.0
367.0	5.0
368.0	34.0
369.0	56.0
370.0	12.0
371.0	115.0
372.0	30.0
373.0	47.0
374.0	87.0
375.0	305.0
376.0	39.0
377.0	31.0
378.0	77.0
379.0	62.0
380.0	3.0
381.0	33.0
382.0	81.0
383.0	9.0
385.0	2.0
386.0	1.0
387.0	9.0
389.0	3.0
390.0	4.0
391.0	2.0
392.0	4.0
393.0	4.0
394.0	8.0
395.0	142.0
396.0	27.0
397.0	8.0
398.0	17.0
399.0	97.0
400.0	35.0
401.0	237.0
402.0	51.0
403.0	24.0
405.0	2.0
406.0	3.0
407.0	2.0
408.0	2.0
409.0	2.0
412.0	10.0
413.0	9.0
414.0	26.0
415.0	47.0
416.0	7.0
417.0	55.0
418.0	8.0
419.0	62.0
420.0	15.0
421.0	162.0
422.0	39.0
423.0	23.0
424.0	109.0
425.0	46.0
426.0	10.0
427.0	4.0
428.0	7.0
429.0	26.0
430.0	62.0
431.0	42.0
432.0	25.0
433.0	60.0
434.0	4.0
435.0	7.0
436.0	11.0
437.0	63.0
438.0	1.0
439.0	7.0
440.0	4.0
441.0	56.0
446.0	1.0
447.0	2.0
448.0	6.0
449.0	5.0
450.0	6.0
451.0	62.0
452.0	90.0
453.0	61.0
454.0	1.0
456.0	2.0
457.0	11.0
459.0	2.0
462.0	2.0
463.0	18.0
464.0	41.0
465.0	41.0
468.0	1.0
474.0	2.0
479.0	1.0
480.0	1.0
482.0	3.0
483.0	3.0
484.0	11.0
485.0	69.0
496.0	1.0
498.0	1.0
503.0	4.0
504.0	3.0
505.0	2.0
506.0	120.0
509.0	1.0
510.0	1.0
511.0	3.0
513.0	10.0
514.0	42.0
515.0	36.0
516.0	114.0
517.0	3.0
519.0	2.0
520.0	3.0
521.0	2.0
522.0	4.0
523.0	4.0
524.0	2.0
525.0	43.0
526.0	154.0
564.0	1.0
565.0	2.0
567.0	2.0
