#Mapping quality	mapping quality
0.0	81450.0
1.0	2526.0
2.0	2197.0
3.0	4856.0
4.0	2103.0
5.0	3288.0
6.0	1715.0
7.0	1781.0
8.0	979.0
9.0	1147.0
10.0	1012.0
11.0	833.0
12.0	623.0
13.0	1185.0
14.0	474.0
15.0	667.0
16.0	473.0
17.0	1355.0
18.0	666.0
19.0	359.0
20.0	344.0
21.0	161.0
22.0	223.0
23.0	339.0
24.0	403.0
25.0	913.0
26.0	500.0
27.0	545.0
28.0	591.0
29.0	444.0
30.0	647.0
31.0	352.0
32.0	29.0
33.0	63.0
34.0	137.0
35.0	124.0
36.0	159.0
37.0	400.0
38.0	24.0
39.0	376.0
40.0	823.0
41.0	434.0
42.0	677.0
43.0	385.0
44.0	260.0
45.0	2042.0
46.0	344.0
47.0	68.0
48.0	261.0
49.0	100.0
50.0	435.0
51.0	545.0
52.0	411.0
53.0	374.0
54.0	596.0
55.0	436.0
56.0	695.0
57.0	1100.0
58.0	1615.0
59.0	88050.0
60.0	192920.0
