#Insert size (bp)	insert size
1.0	41.0
2.0	7.0
3.0	5.0
4.0	3.0
5.0	164.0
6.0	7.0
7.0	9.0
8.0	7.0
9.0	2.0
10.0	2.0
11.0	6.0
12.0	4.0
13.0	5.0
14.0	1.0
16.0	1.0
17.0	3.0
18.0	3.0
19.0	1.0
21.0	1.0
22.0	2.0
23.0	1.0
24.0	3.0
25.0	1.0
29.0	1.0
31.0	3.0
32.0	1.0
33.0	1.0
34.0	2.0
36.0	3.0
37.0	1.0
38.0	2.0
40.0	2.0
41.0	2.0
42.0	1.0
43.0	3.0
44.0	3.0
45.0	2.0
46.0	2.0
47.0	2.0
48.0	7.0
49.0	4.0
50.0	1.0
51.0	4.0
52.0	1.0
53.0	1.0
54.0	1.0
55.0	2.0
56.0	2.0
57.0	2.0
58.0	3.0
59.0	6.0
60.0	2.0
61.0	5.0
62.0	5.0
63.0	5.0
64.0	3.0
65.0	5.0
66.0	8.0
67.0	3.0
68.0	7.0
69.0	4.0
70.0	1.0
71.0	6.0
72.0	4.0
73.0	12.0
74.0	2.0
75.0	3.0
76.0	4.0
77.0	1.0
79.0	4.0
80.0	5.0
81.0	6.0
82.0	2.0
83.0	2.0
84.0	6.0
86.0	3.0
87.0	4.0
88.0	5.0
89.0	1.0
90.0	3.0
91.0	3.0
92.0	4.0
93.0	3.0
94.0	3.0
95.0	11.0
96.0	6.0
97.0	9.0
98.0	8.0
99.0	16.0
100.0	7.0
101.0	6.0
102.0	5.0
103.0	24.0
104.0	24.0
105.0	14.0
106.0	6.0
107.0	23.0
108.0	6.0
109.0	8.0
110.0	4.0
111.0	15.0
112.0	3.0
113.0	7.0
114.0	8.0
115.0	5.0
116.0	14.0
117.0	20.0
118.0	8.0
119.0	6.0
120.0	13.0
121.0	7.0
122.0	12.0
123.0	5.0
124.0	4.0
125.0	2.0
126.0	4.0
127.0	9.0
128.0	10.0
129.0	5.0
130.0	9.0
131.0	7.0
132.0	7.0
133.0	13.0
134.0	13.0
135.0	6.0
136.0	28.0
137.0	8.0
138.0	10.0
139.0	7.0
140.0	8.0
141.0	20.0
142.0	9.0
143.0	13.0
144.0	9.0
145.0	7.0
146.0	8.0
147.0	7.0
148.0	2.0
149.0	6.0
150.0	7.0
151.0	26.0
152.0	8.0
153.0	3.0
154.0	10.0
155.0	338.0
156.0	12.0
157.0	6.0
158.0	4.0
159.0	16.0
160.0	11.0
161.0	4.0
162.0	7.0
163.0	9.0
164.0	2.0
165.0	8.0
166.0	23.0
168.0	8.0
169.0	23.0
170.0	4.0
171.0	1.0
172.0	16.0
173.0	23.0
174.0	23.0
175.0	20.0
176.0	6.0
177.0	24.0
178.0	4.0
179.0	7.0
180.0	143.0
181.0	77.0
182.0	8.0
183.0	5.0
184.0	10.0
185.0	13.0
186.0	2.0
187.0	80.0
188.0	6.0
189.0	4.0
190.0	8.0
191.0	91.0
192.0	5.0
193.0	7.0
194.0	14.0
195.0	5.0
196.0	189.0
197.0	16.0
198.0	4239.0
199.0	145.0
200.0	13.0
201.0	8.0
202.0	11.0
203.0	23.0
204.0	9.0
205.0	12.0
206.0	8.0
207.0	42.0
208.0	42.0
209.0	13.0
210.0	6.0
211.0	18.0
212.0	12.0
213.0	31.0
214.0	26.0
215.0	53.0
216.0	7411.0
217.0	8677.0
218.0	4464.0
219.0	10055.0
220.0	358.0
221.0	9173.0
222.0	6974.0
223.0	852.0
224.0	282.0
225.0	505.0
226.0	16848.0
227.0	13341.0
228.0	6676.0
229.0	28617.0
230.0	13744.0
231.0	12229.0
232.0	258.0
233.0	744.0
234.0	52109.0
235.0	8170.0
236.0	23223.0
237.0	2825.0
238.0	5192.0
239.0	2802.0
240.0	12197.0
241.0	59.0
242.0	5027.0
243.0	13.0
244.0	120.0
245.0	4763.0
246.0	26.0
247.0	15.0
248.0	13.0
249.0	2896.0
250.0	6980.0
251.0	10.0
252.0	43.0
253.0	119.0
254.0	6.0
255.0	78.0
256.0	4132.0
257.0	129.0
258.0	102.0
259.0	11.0
260.0	13.0
261.0	16.0
262.0	26.0
263.0	3963.0
264.0	24.0
265.0	8.0
266.0	13.0
267.0	177.0
268.0	16.0
269.0	22.0
270.0	2669.0
271.0	303.0
272.0	864.0
273.0	188.0
274.0	16290.0
275.0	10239.0
276.0	14536.0
277.0	190.0
278.0	9589.0
279.0	394.0
280.0	121.0
281.0	3889.0
282.0	44.0
283.0	425.0
284.0	4046.0
285.0	3997.0
286.0	509.0
287.0	5197.0
288.0	134.0
289.0	4055.0
290.0	2318.0
291.0	1578.0
292.0	81.0
293.0	285.0
294.0	396.0
295.0	2805.0
296.0	11387.0
297.0	757.0
298.0	1833.0
299.0	1692.0
300.0	11403.0
301.0	32.0
303.0	7.0
304.0	10.0
305.0	7.0
306.0	16.0
307.0	4584.0
308.0	96.0
