#Read position (bp)	Clipping profile
0.0	1.8981471267420515
1.0	1.887880281833728
2.0	1.8793805178801928
3.0	1.8760774357877807
4.0	1.8727492590545909
5.0	1.868594004785757
6.0	1.859467920422803
7.0	1.8507747186132701
8.0	1.8401408645835675
9.0	1.8322255966381547
10.0	1.8286401998369894
11.0	1.643266088409465
12.0	1.5619563154584557
13.0	1.4883453691761481
14.0	1.425981004402541
15.0	1.3485096658805422
16.0	1.2511717367425796
17.0	1.1278378509786124
18.0	1.0828212022528714
19.0	1.0566882707126197
20.0	1.007176544457509
21.0	0.9589038660908143
22.0	0.8932500121552167
23.0	0.8586497305724349
24.0	0.7981486428765987
25.0	0.7286019827903045
26.0	0.6894961675778286
27.0	0.6722258266723617
28.0	0.596428509812266
29.0	0.5151908839534934
30.0	0.4655871440155294
31.0	0.42923651123847806
32.0	0.37093434144081927
33.0	0.3062403575149823
34.0	0.2512360417595735
35.0	0.17874808065208425
36.0	0.17362250027316561
37.0	0.17137339309343205
38.0	0.16977151852376593
39.0	0.16848437257385798
40.0	0.16763010917737153
41.0	0.1668584489734462
42.0	0.16618612172260072
43.0	0.1654803349507178
44.0	0.1646668503454957
45.0	0.16376344327748557
46.0	0.16320090508004406
47.0	0.1625526268599442
48.0	0.1607782266349289
49.0	0.16029933724008094
50.0	0.15982776711545993
51.0	0.15872569414129015
52.0	0.14489227341238495
53.0	0.1335055801593405
54.0	0.13324522326126814
55.0	0.11768654597887136
56.0	0.11691906821507572
57.0	0.11631052317620777
58.0	0.1157113886276316
59.0	0.11521681508229735
60.0	0.10450872274029295
61.0	0.10396918796356468
62.0	0.10356767371111572
63.0	0.10328431339233013
64.0	0.08958891318770426
65.0	0.08904728719091114
66.0	0.08878797590287119
67.0	0.0885150716844098
68.0	0.0883404548089958
69.0	0.08804141033972393
70.0	0.07719947991356987
71.0	0.05840568519086827
72.0	0.05774590526041179
73.0	0.057150953151965306
74.0	0.056722253038673454
75.0	0.056423208569401584
76.0	0.05624963730402001
77.0	0.05589726672309475
78.0	0.05567873422631915
79.0	0.055535485651877735
80.0	0.05535459511626922
81.0	0.05524062362273553
82.0	0.055097375048294116
83.0	0.05490602841236142
84.0	0.05450033171978279
85.0	0.054279708002942344
86.0	0.05406117550616674
87.0	0.05385832715987743
88.0	0.053633521002907324
89.0	0.05340244118574269
90.0	0.053264420661463356
91.0	0.053120126476989514
92.0	0.052927734231024405
93.0	0.05275520857567524
94.0	0.05259313902065027
95.0	0.052405974824847254
96.0	0.052182214277909554
97.0	0.05204942180379232
98.0	0.05187062248824865
99.0	0.050984990790789636
100.0	0.05081141952540806
101.0	0.05059602385872972
102.0	0.051882124198605266
103.0	0.051671956582089014
104.0	0.051616539250370796
105.0	0.05219057915816891
106.0	0.052121568896029244
107.0	0.05207974449473248
108.0	0.05180265783614141
109.0	0.05165731804163515
110.0	0.051518251907323405
111.0	0.05189153468889703
112.0	0.051696005612834654
113.0	0.05146806262576728
114.0	0.05168868634260772
115.0	0.052375652133907095
116.0	0.0524195677552687
117.0	0.05247080264685724
118.0	0.05242793263552805
119.0	0.05263496342194704
120.0	0.052644373912238814
121.0	0.05276357345593459
122.0	0.05275102613554557
123.0	0.05265901245269268
124.0	0.05262973537178495
125.0	0.05252517436854303
126.0	0.052578500480196404
127.0	0.05254922339928867
128.0	0.05272488588473509
129.0	0.05266737733295204
130.0	0.052832583718074255
131.0	0.052881727389597954
132.0	0.05288695543976005
133.0	0.05287231689930619
134.0	0.05286708884914409
135.0	0.052826310057879744
136.0	0.05300510937342342
137.0	0.053023930354006966
138.0	0.052793896146874755
139.0	0.05286708884914409
140.0	0.052894274709986984
141.0	0.052995698883131645
142.0	0.05308666695595211
143.0	0.053062617925206466
144.0	0.053142084287670324
145.0	0.053120126476989514
146.0	0.05316195087828628
147.0	0.05300092693329374
148.0	0.0531410386776379
149.0	0.05323723480062046
150.0	0.0534243989964235
151.0	0.053571830010994595
152.0	0.05361470002232377
153.0	0.053643977103231516
154.0	0.05377676957734874
155.0	0.05450033171978279
156.0	0.054625804923673076
157.0	0.05467808542529404
158.0	0.05480878667934643
159.0	0.054916484512685604
160.0	0.05501268063566816
161.0	0.05504718576673799
162.0	0.055189388731146996
163.0	0.05533786535575052
164.0	0.0555009805208079
165.0	0.055743562048329136
166.0	0.055965231375202006
167.0	0.05622036022311227
168.0	0.05649221883154124
169.0	0.05670970571828443
170.0	0.05680067379110489
171.0	0.05687595771343907
172.0	0.05510469431852105
173.0	0.053573921231059425
174.0	0.053705668095144245
175.0	0.05405594745600466
176.0	0.05441040925699474
177.0	0.054919621342782866
178.0	0.05429643776346105
179.0	0.054872568891324
180.0	0.07331922108326244
181.0	0.08382864751910722
182.0	0.08407645709679054
183.0	0.08450933965021207
184.0	0.08494117659360118
185.0	0.08429498959356616
186.0	0.0848115209495812
187.0	0.09853201579498516
188.0	0.09909037155229697
189.0	0.09956507850701526
190.0	0.10008997474328966
191.0	0.11105842398336643
192.0	0.1117997614963516
193.0	0.11264670562261112
194.0	0.11298862010321216
195.0	0.11401018110488567
196.0	0.1294831183646241
197.0	0.13066674892132255
198.0	0.14214545585721985
199.0	0.15567251284662628
200.0	0.15624968958452162
201.0	0.15670348433859152
202.0	0.15731098376742705
203.0	0.15902160178046476
204.0	0.15968138171092125
205.0	0.16011112743424552
206.0	0.1609371593598566
207.0	0.1619900886625027
208.0	0.16331592218361016
209.0	0.1644598195590767
210.0	0.16558594156399212
211.0	0.16737811715955853
212.0	0.1701949905868957
213.0	0.17390795181201604
214.0	0.17875539992231118
215.0	0.19217266785831358
216.0	0.2645016962408751
217.0	0.31718684894437826
218.0	0.38041697882482844
219.0	0.4375344724557563
220.0	0.47191622154176244
221.0	0.5241360777808391
222.0	0.6055075417237613
223.0	0.6798347308782758
224.0	0.6967328346122016
225.0	0.7356765802696523
226.0	0.8120949894890052
227.0	0.872886756773854
228.0	0.9083643051738353
229.0	0.9637168090700396
230.0	1.0148147257443305
231.0	1.100794193100124
232.0	1.1293843082165607
233.0	1.201770845150905
234.0	1.2905452281233547
235.0	1.3597625210494368
236.0	1.4396345802058703
237.0	1.4950194980130795
238.0	1.5714159494217517
239.0	1.6509628238581024
