#Mapping quality	mapping quality
0.0	89721.0
1.0	2975.0
2.0	2535.0
3.0	4492.0
4.0	1925.0
5.0	2552.0
6.0	1468.0
7.0	1656.0
8.0	1077.0
9.0	1260.0
10.0	1216.0
11.0	614.0
12.0	1161.0
13.0	497.0
14.0	1096.0
15.0	606.0
16.0	825.0
17.0	785.0
18.0	659.0
19.0	556.0
20.0	333.0
21.0	413.0
22.0	351.0
23.0	340.0
24.0	622.0
25.0	958.0
26.0	597.0
27.0	478.0
28.0	264.0
29.0	262.0
30.0	267.0
31.0	430.0
32.0	66.0
33.0	217.0
34.0	374.0
35.0	38.0
36.0	270.0
37.0	103.0
38.0	19.0
39.0	115.0
40.0	500.0
41.0	417.0
42.0	1119.0
43.0	603.0
44.0	220.0
45.0	1785.0
46.0	222.0
47.0	132.0
48.0	35.0
49.0	43.0
50.0	228.0
51.0	454.0
52.0	239.0
53.0	174.0
54.0	313.0
55.0	1182.0
56.0	786.0
57.0	892.0
58.0	1592.0
59.0	89580.0
60.0	128310.0
