Sample	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	>10	>50	>100	>500	>1k	>5k	>10k+
NS.2150.TSP0237---TSP200X.BS_335_R1										2.8851453196900376	3.607593675920823	17.37262531623716	20.215937688829275	37.836240612487465	2.0949674300626167	3.9359491098878476
NS.2150.TSP0237---TSP200X.BS_335_R2										3.0800337319636917	3.5040073307259676	16.167770038313666	22.28434451755988	34.17685376396922	2.9611750410029285	4.1530820257770635
NS.2150.TSP0238---TSP200X.BS_336_R1										2.1747900676037095	0.5596478678086474	5.15489562992608	17.984391212162222	58.37699540501002	1.3595499100980222	1.493983978758644
NS.2150.TSP0238---TSP200X.BS_336_R2										2.03661813893239	0.3120468650310307	5.037733052349374	16.806191958445307	59.06411718835592	2.26011638922723	1.767234434713119
NS.2150.TSP0239---TSP200X.BS_337_R1										4.535238494072606	0.3659335731669259	0.8978335346284911	0.8631952231150132	40.25333056329767	38.05599366697081	6.593356553845149
NS.2150.TSP0239---TSP200X.BS_337_R2										5.0610983295063425	0.38368043860153805	0.8857755258422677	0.70893166586737	39.68135710187139	36.819422178353626	7.028588477158319
NS.2150.TSP0240---TSP200X.BS_338_R1										37.71377137713771	13.822810852513822	31.966053748231964	0.0	0.0	0.0	0.0
NS.2150.TSP0240---TSP200X.BS_338_R2										38.6042175646136	12.45981741031246	28.725729715828724	3.442844284428443	0.0	0.0	0.0
NS.2150.TSP0241---TSP200X.BS_339_R1										2.5790408099253677	0.3840422131276704	2.1536529032780907	6.416536476506492	67.14780747764256	8.87469178323751	1.7303660482071277
NS.2150.TSP0241---TSP200X.BS_339_R2										2.734968851910381	0.30892961927444684	1.9380700040370205	6.160058109083597	66.94310502406454	7.899578739158949	2.9137083110096604
NS.2150.TSP0242---TSP200X.BS_340_R1										2.157908815559274	0.34026772823108964	2.3701607798245163	8.828186396269018	62.74982180803783	12.430239300590317	1.381008475125399
NS.2150.TSP0242---TSP200X.BS_340_R2										2.375975902133153	0.28253187102391014	2.133983740918025	9.610320346780664	60.226723311496166	11.614377640688577	2.63474884486749
NS.2150.TSP0243---TSP200X.BS_341_R1										1.7638023996349779	0.4827546318610345	5.528157473635504	17.994820284434503	58.98783473751181	1.6958105997802155	1.48142435751605
NS.2150.TSP0243---TSP200X.BS_341_R2										1.9409152544551338	0.322607594774014	4.745930453000186	18.558291079450154	57.05565944976768	2.621732955458302	1.5901598257147815
NS.2150.TSP0244---TSP200X.BS_342_R1										2.516795058591292	0.38138541987267444	2.3299306061988965	5.58099304242619	69.34073614739322	7.767041810636946	1.7333288859846352
NS.2150.TSP0244---TSP200X.BS_342_R2										2.8070603682101494	0.3202091062496873	1.952790382810593	5.6635469526311875	68.02533169387888	6.265303554290756	3.6257010259730214
NS.2150.TSP0245---TSP200X.BS_343_R1										3.557734474101342	0.35716213117435636	1.0784068967705125	1.824354650779729	47.664347396278636	30.65938764518441	5.698461534928111
NS.2150.TSP0245---TSP200X.BS_343_R2										5.687232830029456	0.8019318017151573	1.111720281894564	2.2106926307551964	45.441537965242645	21.277533904570166	5.251737186333454
NS.2150.TSP0246---TSP200X.BS_344_R1										3.436257309941521	1.3567251461988303	4.525700215450907	3.7714989227454603	55.72840874115113	16.344967682363805	4.710126192674669
NS.2150.TSP0246---TSP200X.BS_344_R2										3.68679593721145	1.4298553401046477	4.067590027700831	3.096706678978147	55.21920590951061	16.148230224684518	5.815450907971684
NS.2150.TSP0247---TSP200X.BS_345_R1										2.2670144469259816	0.4244491197416195	3.7012697716266585	10.244860367643293	63.74854675463612	6.54446036880299	2.0429029923083095
NS.2150.TSP0247---TSP200X.BS_345_R2										2.466289056422161	0.4257054582108	3.78003252950221	9.495599432908143	63.450987820281746	5.7758711499266004	3.235554765243493
NS.2150.TSP0248---TSP200X.BS_346_R1										1.9938581041412637	3.114754098360656	37.02569660840898	29.68206656731247	15.813575396287765	0.0	0.0
NS.2150.TSP0248---TSP200X.BS_346_R2										1.7816014090231675	3.044754549970645	36.493248430655285	29.408390913607008	16.834213972813078	0.0	0.0
NS.2150.TSP0249---TSP200X.BS_347_R1										3.8479892057172025	0.3453804837619854	0.8357618355228978	0.9442499878706119	33.28398223799245	40.003304170834106	12.72495237079769
NS.2150.TSP0249---TSP200X.BS_347_R2										4.291717144960324	0.33825596901114563	0.779788970577515	0.9975099494308274	33.71267571578141	37.29204380082772	13.435353832764028
NS.2150.TSP0250---TSP200X.BS_348_R1										2.6137723253962446	0.3977008781534132	1.7803555931307162	6.59025830765393	67.05587828037875	8.596687245041995	2.228095830601085
NS.2150.TSP0250---TSP200X.BS_348_R2										2.9884700353860425	0.34340443901397066	1.355693209434884	6.802514813890927	65.75926138918223	7.719280687944099	3.470416282658151
NS.2150.TSP0251---TSP200X.BS_349_R1										3.8097619366371878	0.5555205552449278	2.302145431540705	1.8159254913387355	46.403193078338575	27.793615418336838	7.570107809706811
NS.2150.TSP0251---TSP200X.BS_349_R2										4.055398491661614	0.6170117259790681	2.192025704228125	1.9715893728556841	46.74293671856338	25.3596281917002	9.195522235259839
NS.2150.TSP0252---TSP200X.BS_350_R1										1.4910554615214389	4.149595985573904	61.84321489021932	16.716209022889167	2.504829632110624	0.0	0.0
NS.2150.TSP0252---TSP200X.BS_350_R2										1.353493184686328	4.099953946542103	63.17876516923151	15.091179865667446	3.7333205739337427	0.0	0.0
NS.2150.TSP0253---TSP200X.BS_351_R1										2.6500138891207956	0.3292404700139195	2.097636724353321	7.07525474772651	68.15034859416292	6.980004219864024	1.9234534881426373
NS.2150.TSP0253---TSP200X.BS_351_R2										2.7734980395847533	0.3201328498198968	1.898711119948876	6.634066446161062	66.93531616344536	6.426868086747047	3.8763549482459485
NS.2150.TSP0254---TSP200X.BS_352_R1										2.990871911628299	0.4325376748220158	2.0585631166202885	7.408478190162987	64.90293688940287	8.370601592521654	2.3606995289894352
NS.2150.TSP0254---TSP200X.BS_352_R2										3.0770782889426957	0.42026550058424583	1.6678110657366918	6.290731572163397	64.48274667823112	9.215574669027744	3.6932468408562515
NS.2150.TSP0255---TSP200X.BS_353_R1										3.4232627736848946	0.36921950634902156	1.2379399826998312	1.952528731164375	51.23385077644686	25.995481813430594	6.327383183293354
NS.2150.TSP0255---TSP200X.BS_353_R2										3.875371960269691	0.3289237727724191	1.1271031014083424	1.6711668131787756	51.008572162951296	25.277081090830073	6.660440435579115
