#Position (bp)	Coverage
4011823.0	3.969981348875729
1.2035468E7	1.898303825755003
2.0059113E7	1.1748783751025875
2.8082758E7	0.0015282331159965328
3.6106403E7	1.580329139686514E-4
4.4130048E7	1.4394953914336937E-4
5.2153693E7	6.227842832029583E-4
6.0177338E7	6.069560654789687E-5
6.8200983E7	1.0257183611687706E-4
7.6224628E7	6.244044944660438E-5
8.4248273E7	0.7308637159296055
9.2271918E7	2.2134578486460955E-4
1.00295563E8	4.6799179176047794E-4
1.08319208E8	2.1748220416032863E-4
1.16342853E8	3.8885070314053026E-5
1.24366498E8	0.0
1.32390143E8	0.0
1.40413788E8	0.6969691455691273
1.48437433E8	0.5903085193824004
1.56461078E8	1.0656004845677993E-4
1.64484723E8	2.2418013259559713
1.72508368E8	1.395874318966006E-4
1.80532013E8	7.004297921954424E-5
1.88555658E8	6.7301083235861E-5
1.96579303E8	7.68977191787523E-5
2.04602948E8	2.72818650376481E-4
2.12626593E8	4.673686335823681E-5
2.20650238E8	3.345113100093536E-4
2.28673883E8	5.608423602988417E-4
2.36697528E8	8.47495122229361E-6
2.44721173E8	4.436886228141948E-5
2.48844709E8	1.3874777891660363E-4
2.528565315E8	2.161478050998062E-4
2.60768463E8	2.473937967096002E-4
2.68792108E8	3.533306869882703E-4
2.76815753E8	3.5395384516638014E-4
2.84839398E8	0.41647181549034135
2.92863043E8	1.0032846667568169E-4
3.00886688E8	1.4295248605839366E-4
3.08910333E8	3.664170087285766E-5
3.16933978E8	1.2849521632624574E-4
3.24957623E8	4.915471708930293E-4
3.32981268E8	1.0780636481299958E-4
3.41004913E8	2.1256705649365095
3.49028558E8	2.4502579563278286E-4
3.57052203E8	5.041349660908478E-4
3.65075848E8	9.164164167283074E-4
3.73099493E8	0.5049446978274836
3.81123138E8	3.1207761559739995E-4
3.89146783E8	1.0444131065120653E-4
3.97170428E8	1.9292977194280156E-4
4.05194073E8	3.0073613675580114E-4
4.13217718E8	1.0493983719369438E-4
4.21241363E8	8.005089955998801E-4
4.29265008E8	6.97937159483003E-6
4.37288653E8	7.652382427188641E-5
4.45312298E8	6.667792505775118E-5
4.53335943E8	1.7722618585443398E-4
4.61359588E8	2.991159254927156E-5
4.69383233E8	4.1901155896104575E-4
4.77406878E8	0.0011509731549688453
4.85430523E8	0.0011315306198118188
4.902961485E8	0.004276747680671068
4.94307971E8	1.4724418262775135E-5
5.01477813E8	0.001218772764747194
5.09501458E8	4.2374756111468044E-5
5.17525103E8	5.857686874232347E-5
5.25548748E8	1.3971206353222257E-4
5.33572393E8	1.2849521632624574E-4
5.41596038E8	0.6797167621448855
5.49619683E8	5.134823387624951E-5
5.57643328E8	5.2096023689981296E-5
5.65666973E8	1.3410363992923417E-4
