#GC Content (%)	Sample	HUMAN (hg19)
1.0	3.522215395212135E-5	0.0
2.0	1.5654290645387267E-5	3.0E-6
3.0	1.4088861580848539E-5	3.0E-6
4.0	2.1916006903542176E-5	1.0E-5
5.0	1.7219719709925993E-5	8.0E-6
6.0	7.827145322693633E-6	1.2000000000000002E-5
7.0	1.3306147048579176E-5	6.999999999999999E-6
8.0	1.878514877446472E-5	9.999999999999999E-6
9.0	1.2523432516309812E-5	1.6E-5
10.0	7.827145322693633E-6	1.5000000000000002E-5
11.0	5.479001725885544E-6	1.9999999999999998E-5
12.0	8.609859854962997E-6	1.6E-5
13.0	6.261716258154907E-6	1.6E-5
14.0	5.479001725885544E-6	2.4999999999999998E-5
15.0	3.913572661346817E-6	2.2000000000000003E-5
16.0	7.827145322693633E-6	2.6999999999999996E-5
17.0	3.913572661346817E-6	3.3E-5
18.0	4.696287193616181E-6	3.7000000000000005E-5
19.0	3.913572661346817E-6	4.7000000000000004E-5
20.0	5.479001725885544E-6	5.4999999999999995E-5
21.0	1.2523432516309812E-5	6.400000000000001E-5
22.0	1.5654290645387267E-5	9.3E-5
23.0	2.9743152226235804E-5	1.66E-4
24.0	4.696287193616181E-5	3.03E-4
25.0	1.9567863306734084E-4	7.059999999999999E-4
26.0	0.0010050054594338625	0.0016020000000000001
27.0	0.0020264479240453817	0.0033690000000000005
28.0	0.0030878088298026377	0.006167999999999999
29.0	0.0011537212205650416	0.010352
30.0	0.005358463687916063	0.015647
31.0	0.01132353113834088	0.022148
32.0	0.01142215316940682	0.028808
33.0	0.019139718457582743	0.035106000000000005
34.0	0.02108554678480438	0.041161
35.0	0.02698643164358311	0.047408
36.0	0.030300444973211597	0.052698999999999996
37.0	0.03956230603355497	0.057517000000000006
38.0	0.037062315817486625	0.061487999999999994
39.0	0.041265492855773106	0.063321
40.0	0.05454502761025512	0.060248
41.0	0.049250746513985144	0.055508
42.0	0.04735266377323195	0.051446000000000006
43.0	0.047425456224733	0.048194
44.0	0.023646588734389733	0.044423
45.0	0.01245455363747011	0.040655000000000004
46.0	0.011768112992669878	0.03652
47.0	0.013531568833872753	0.032315
48.0	0.012998540237397318	0.028137999999999996
49.0	0.02122330454248379	0.02458
50.0	0.023440734812402893	0.020810000000000002
51.0	0.02766504514306065	0.017532
52.0	0.03783015877364287	0.014506999999999997
53.0	0.026375914308413007	0.012007
54.0	0.016695300973305523	0.010018
55.0	0.021988799355043224	0.008414999999999999
56.0	0.0235197889801621	0.007258
57.0	0.03279652161661859	0.006174999999999999
58.0	0.03363793973880816	0.005363000000000001
59.0	0.025189319077492653	0.0046159999999999994
60.0	0.029360404819956092	0.003946
61.0	0.034244543501316914	0.0034579999999999993
62.0	0.025786530265614175	0.002915
63.0	0.014583537165242778	0.0024610000000000005
64.0	0.01907005686421077	0.0019950000000000002
65.0	0.011367363152147964	0.0016779999999999998
66.0	0.01229331444382262	0.0013500000000000003
67.0	0.01002031144211239	0.001069
68.0	0.008755444757965098	8.119999999999999E-4
69.0	0.006329812422462342	6.4E-4
70.0	0.004216483185335061	5.05E-4
71.0	0.0038548690714266145	4.0299999999999993E-4
72.0	7.576676672367437E-4	3.2E-4
73.0	4.406682816676516E-4	2.79E-4
74.0	6.0269018984740987E-5	2.0700000000000002E-4
75.0	8.609859854962997E-6	2.0099999999999998E-4
76.0	6.261716258154906E-6	1.54E-4
77.0	3.9135726613468176E-6	1.12E-4
78.0	2.3481435968080904E-6	7.699999999999999E-5
79.0	3.9135726613468176E-6	6.3E-5
80.0	0.0	3.7E-5
81.0	0.0	2.8000000000000003E-5
82.0	1.5654290645387268E-6	1.6E-5
83.0	0.0	9.0E-6
84.0	0.0	4.0E-6
85.0	7.827145322693634E-7	0.0
86.0	0.0	1.0E-6
87.0	0.0	0.0
88.0	0.0	0.0
89.0	7.827145322693634E-7	0.0
90.0	0.0	0.0
91.0	0.0	0.0
92.0	0.0	0.0
93.0	3.1308581290774535E-6	0.0
94.0	6.261716258154906E-6	0.0
95.0	1.7219719709925993E-5	0.0
96.0	6.41825916460878E-5	0.0
97.0	1.6984905350245186E-4	0.0
98.0	3.232611018272471E-4	0.0
99.0	5.009373006523926E-4	0.0
100.0	0.0031097248367061804	0.0
