#Mapping quality	mapping quality
0.0	146876.0
1.0	4084.0
2.0	4745.0
3.0	5871.0
4.0	3548.0
5.0	3910.0
6.0	2710.0
7.0	2254.0
8.0	1669.0
9.0	1754.0
10.0	1509.0
11.0	920.0
12.0	1377.0
13.0	1237.0
14.0	1098.0
15.0	974.0
16.0	1614.0
17.0	1508.0
18.0	1250.0
19.0	597.0
20.0	924.0
21.0	287.0
22.0	432.0
23.0	353.0
24.0	1027.0
25.0	800.0
26.0	881.0
27.0	564.0
28.0	299.0
29.0	255.0
30.0	560.0
31.0	340.0
32.0	529.0
33.0	707.0
34.0	145.0
35.0	385.0
36.0	218.0
37.0	479.0
38.0	301.0
39.0	1231.0
40.0	1093.0
41.0	1235.0
42.0	1852.0
43.0	205.0
44.0	836.0
45.0	1969.0
46.0	411.0
47.0	522.0
48.0	459.0
49.0	522.0
50.0	450.0
51.0	448.0
52.0	399.0
53.0	1057.0
54.0	745.0
55.0	763.0
56.0	1518.0
57.0	1130.0
58.0	2207.0
59.0	107825.0
60.0	344673.0
