#Coverage	Number of genomic locations
318.0	193.0
319.0	155.0
320.0	110.0
321.0	118.0
322.0	89.0
323.0	23.0
324.0	47.0
325.0	21.0
326.0	22.0
327.0	26.0
328.0	73.0
329.0	13.0
330.0	79.0
331.0	57.0
332.0	150.0
333.0	130.0
334.0	55.0
335.0	103.0
336.0	229.0
337.0	102.0
338.0	145.0
339.0	15.0
340.0	11.0
341.0	55.0
342.0	35.0
343.0	51.0
344.0	4.0
345.0	8.0
346.0	8.0
347.0	182.0
348.0	125.0
349.0	69.0
350.0	4.0
351.0	17.0
352.0	62.0
353.0	47.0
354.0	16.0
355.0	24.0
356.0	23.0
357.0	16.0
358.0	15.0
359.0	19.0
360.0	9.0
361.0	18.0
362.0	177.0
363.0	63.0
364.0	119.0
365.0	18.0
366.0	20.0
367.0	5.0
368.0	4.0
369.0	7.0
370.0	12.0
371.0	5.0
372.0	12.0
373.0	46.0
374.0	157.0
375.0	42.0
376.0	108.0
377.0	12.0
378.0	18.0
379.0	68.0
380.0	126.0
381.0	1.0
384.0	2.0
385.0	21.0
386.0	2.0
387.0	2.0
388.0	3.0
389.0	21.0
390.0	85.0
391.0	24.0
392.0	5.0
393.0	22.0
394.0	4.0
395.0	24.0
397.0	52.0
398.0	77.0
399.0	61.0
400.0	30.0
401.0	13.0
402.0	14.0
405.0	1.0
406.0	1.0
407.0	8.0
408.0	17.0
409.0	27.0
410.0	13.0
411.0	76.0
412.0	1.0
414.0	5.0
415.0	2.0
416.0	6.0
417.0	19.0
418.0	27.0
419.0	126.0
420.0	3.0
421.0	11.0
422.0	33.0
423.0	72.0
424.0	19.0
425.0	8.0
426.0	23.0
427.0	48.0
428.0	194.0
429.0	24.0
430.0	67.0
431.0	116.0
432.0	41.0
433.0	46.0
434.0	58.0
435.0	71.0
436.0	76.0
437.0	42.0
438.0	64.0
439.0	122.0
440.0	109.0
441.0	69.0
442.0	42.0
443.0	40.0
444.0	43.0
445.0	85.0
446.0	10.0
447.0	12.0
448.0	2.0
449.0	3.0
450.0	8.0
451.0	15.0
452.0	61.0
453.0	47.0
454.0	9.0
455.0	1.0
458.0	1.0
459.0	3.0
460.0	6.0
461.0	3.0
462.0	2.0
463.0	30.0
464.0	27.0
465.0	1.0
466.0	10.0
467.0	9.0
468.0	25.0
469.0	14.0
470.0	60.0
471.0	80.0
472.0	267.0
473.0	49.0
474.0	3.0
475.0	7.0
476.0	3.0
478.0	9.0
479.0	31.0
480.0	9.0
481.0	52.0
482.0	114.0
483.0	50.0
484.0	2.0
485.0	6.0
486.0	4.0
487.0	85.0
488.0	93.0
489.0	27.0
490.0	66.0
491.0	167.0
492.0	20.0
493.0	1.0
495.0	1.0
496.0	1.0
497.0	11.0
498.0	40.0
499.0	140.0
500.0	34.0
501.0	44.0
502.0	27.0
503.0	30.0
505.0	3.0
506.0	4.0
507.0	1.0
508.0	8.0
509.0	6.0
510.0	98.0
511.0	19.0
512.0	74.0
513.0	2.0
514.0	64.0
515.0	32.0
516.0	12.0
517.0	16.0
518.0	19.0
519.0	76.0
520.0	86.0
521.0	125.0
522.0	19.0
523.0	31.0
524.0	43.0
525.0	1.0
526.0	4.0
527.0	3.0
528.0	35.0
529.0	36.0
530.0	70.0
531.0	65.0
532.0	17.0
533.0	2.0
535.0	1.0
536.0	1.0
538.0	1.0
539.0	47.0
540.0	3.0
542.0	3.0
543.0	4.0
544.0	8.0
545.0	2.0
546.0	11.0
547.0	41.0
548.0	6.0
549.0	10.0
550.0	14.0
551.0	14.0
552.0	123.0
553.0	74.0
554.0	12.0
555.0	16.0
556.0	39.0
557.0	74.0
558.0	109.0
559.0	1.0
560.0	1.0
561.0	3.0
562.0	4.0
563.0	25.0
564.0	25.0
565.0	254.0
566.0	13.0
567.0	26.0
568.0	33.0
569.0	30.0
570.0	5.0
571.0	4.0
572.0	31.0
573.0	5.0
574.0	5.0
575.0	5.0
576.0	44.0
577.0	32.0
578.0	82.0
579.0	40.0
580.0	55.0
581.0	9.0
582.0	25.0
583.0	6.0
584.0	5.0
585.0	1.0
586.0	2.0
587.0	4.0
588.0	1.0
589.0	6.0
590.0	3.0
591.0	5.0
592.0	5.0
593.0	30.0
594.0	61.0
595.0	22.0
596.0	29.0
597.0	16.0
598.0	33.0
599.0	65.0
600.0	11.0
601.0	5.0
602.0	13.0
603.0	29.0
604.0	16.0
605.0	58.0
606.0	38.0
607.0	3.0
608.0	5.0
609.0	14.0
610.0	68.0
611.0	48.0
612.0	74.0
614.0	1.0
619.0	1.0
620.0	3.0
621.0	3.0
623.0	6.0
624.0	4.0
625.0	3.0
626.0	29.0
627.0	4.0
628.0	1.0
629.0	86.0
630.0	56.0
631.0	15.0
632.0	12.0
635.0	3.0
636.0	3.0
637.0	2.0
638.0	22.0
639.0	45.0
640.0	45.0
641.0	17.0
643.0	1.0
646.0	1.0
647.0	1.0
648.0	1.0
649.0	5.0
650.0	8.0
651.0	12.0
652.0	18.0
653.0	55.0
654.0	71.0
655.0	26.0
656.0	25.0
657.0	4.0
658.0	1.0
659.0	2.0
660.0	3.0
661.0	3.0
662.0	4.0
663.0	2.0
664.0	4.0
665.0	20.0
666.0	16.0
667.0	95.0
668.0	34.0
669.0	3.0
670.0	14.0
671.0	5.0
672.0	14.0
673.0	100.0
676.0	1.0
678.0	8.0
679.0	10.0
680.0	65.0
681.0	73.0
682.0	1.0
688.0	38.0
689.0	7.0
690.0	47.0
691.0	51.0
692.0	1.0
698.0	7.0
700.0	16.0
701.0	1.0
702.0	34.0
704.0	34.0
705.0	1.0
713.0	1.0
720.0	1.0
727.0	1.0
728.0	10.0
729.0	20.0
730.0	29.0
731.0	15.0
732.0	27.0
734.0	1.0
736.0	3.0
737.0	3.0
739.0	1.0
740.0	2.0
741.0	3.0
742.0	9.0
743.0	9.0
744.0	9.0
745.0	12.0
746.0	11.0
747.0	152.0
748.0	50.0
749.0	2.0
750.0	29.0
751.0	41.0
752.0	70.0
754.0	1.0
755.0	1.0
756.0	5.0
757.0	3.0
758.0	8.0
759.0	51.0
760.0	18.0
761.0	22.0
762.0	9.0
763.0	5.0
764.0	1.0
766.0	2.0
767.0	49.0
768.0	11.0
769.0	2.0
770.0	5.0
771.0	10.0
772.0	27.0
773.0	8.0
774.0	37.0
775.0	22.0
776.0	8.0
777.0	1.0
778.0	3.0
779.0	6.0
780.0	17.0
781.0	11.0
782.0	7.0
783.0	24.0
787.0	1.0
790.0	1.0
793.0	2.0
794.0	20.0
795.0	1.0
801.0	1.0
803.0	13.0
804.0	13.0
805.0	16.0
806.0	29.0
807.0	5.0
814.0	1.0
816.0	22.0
817.0	21.0
818.0	2.0
823.0	2.0
830.0	1.0
832.0	1.0
833.0	1.0
834.0	46.0
835.0	4.0
836.0	88.0
837.0	2.0
838.0	2.0
839.0	6.0
840.0	6.0
841.0	11.0
842.0	108.0
843.0	44.0
844.0	50.0
858.0	5.0
859.0	2.0
865.0	6.0
866.0	4.0
867.0	5.0
868.0	3.0
869.0	23.0
871.0	4.0
872.0	2.0
873.0	51.0
874.0	25.0
875.0	65.0
876.0	94.0
887.0	1.0
897.0	1.0
907.0	1.0
909.0	1.0
912.0	1.0
913.0	1.0
914.0	3.0
918.0	2.0
920.0	4.0
923.0	1.0
924.0	1.0
925.0	2.0
926.0	2.0
927.0	1.0
928.0	4.0
929.0	3.0
930.0	8.0
931.0	53.0
932.0	3.0
933.0	4.0
934.0	5.0
935.0	4.0
936.0	21.0
937.0	2.0
938.0	2.0
939.0	3.0
941.0	25.0
942.0	38.0
943.0	68.0
944.0	14.0
945.0	3.0
946.0	32.0
947.0	4.0
954.0	1.0
956.0	1.0
957.0	1.0
961.0	1.0
975.0	1.0
976.0	1.0
978.0	9.0
979.0	4.0
980.0	16.0
981.0	42.0
982.0	27.0
983.0	9.0
984.0	1.0
999.0	1.0
1000.0	1.0
1005.0	2.0
1006.0	1.0
1011.0	1.0
1013.0	1.0
1015.0	1.0
1019.0	1.0
1021.0	1.0
1023.0	1.0
1030.0	1.0
1031.0	2.0
1032.0	3.0
1033.0	1.0
1034.0	6.0
1035.0	5.0
1036.0	91.0
1037.0	28.0
1038.0	1.0
1039.0	1.0
1040.0	1.0
1043.0	2.0
1044.0	1.0
1045.0	1.0
1046.0	2.0
1047.0	4.0
1048.0	8.0
1049.0	22.0
1050.0	18.0
1051.0	32.0
1052.0	5.0
1193.0	1.0
1195.0	1.0
1201.0	2.0
1206.0	2.0
1207.0	2.0
1208.0	2.0
1209.0	2.0
1210.0	3.0
1211.0	5.0
1212.0	11.0
1213.0	19.0
1214.0	26.0
1215.0	45.0
1272.0	1.0
1275.0	1.0
1278.0	1.0
1283.0	1.0
1289.0	1.0
1290.0	1.0
1292.0	3.0
1294.0	1.0
1295.0	4.0
1296.0	6.0
1297.0	10.0
1298.0	1.0
1299.0	1.0
1300.0	4.0
1301.0	10.0
1303.0	8.0
1304.0	28.0
1305.0	17.0
1307.0	9.0
1402.0	2.0
1406.0	1.0
1407.0	1.0
1409.0	1.0
1423.0	2.0
1424.0	1.0
1425.0	1.0
1427.0	2.0
1429.0	3.0
1430.0	3.0
1431.0	13.0
1432.0	7.0
1433.0	3.0
1434.0	2.0
1435.0	6.0
1436.0	1.0
1437.0	31.0
1438.0	11.0
1439.0	33.0
1440.0	2.0
