#Mapping quality	mapping quality
0.0	39992.0
1.0	821.0
2.0	834.0
3.0	3526.0
4.0	949.0
5.0	1652.0
6.0	877.0
7.0	644.0
8.0	752.0
9.0	416.0
10.0	356.0
11.0	503.0
12.0	373.0
13.0	302.0
14.0	413.0
15.0	415.0
16.0	652.0
17.0	299.0
18.0	285.0
19.0	170.0
20.0	288.0
21.0	55.0
22.0	45.0
23.0	344.0
24.0	246.0
25.0	573.0
26.0	240.0
27.0	541.0
28.0	214.0
29.0	68.0
30.0	149.0
31.0	30.0
32.0	140.0
33.0	36.0
34.0	70.0
35.0	65.0
36.0	49.0
37.0	91.0
38.0	14.0
39.0	360.0
40.0	450.0
41.0	379.0
42.0	1154.0
43.0	470.0
44.0	382.0
45.0	1791.0
46.0	9.0
47.0	302.0
48.0	149.0
49.0	5.0
50.0	322.0
51.0	87.0
52.0	227.0
53.0	113.0
54.0	362.0
55.0	125.0
56.0	789.0
57.0	927.0
58.0	1282.0
59.0	53208.0
60.0	133150.0
