#Coverage	Number of genomic locations
574.0	91.0
575.0	26.0
576.0	22.0
577.0	77.0
578.0	158.0
579.0	163.0
580.0	44.0
581.0	55.0
582.0	113.0
583.0	234.0
584.0	9.0
585.0	20.0
586.0	79.0
587.0	40.0
588.0	211.0
589.0	20.0
590.0	88.0
591.0	54.0
592.0	38.0
593.0	117.0
594.0	22.0
595.0	75.0
596.0	70.0
597.0	7.0
598.0	8.0
599.0	12.0
600.0	18.0
601.0	77.0
602.0	85.0
603.0	24.0
604.0	5.0
605.0	49.0
606.0	54.0
607.0	26.0
608.0	51.0
609.0	100.0
610.0	197.0
611.0	57.0
612.0	122.0
613.0	146.0
614.0	185.0
615.0	219.0
616.0	130.0
617.0	60.0
618.0	95.0
619.0	50.0
620.0	115.0
621.0	100.0
622.0	16.0
623.0	27.0
624.0	97.0
625.0	71.0
626.0	68.0
627.0	7.0
628.0	13.0
629.0	27.0
630.0	16.0
631.0	65.0
632.0	40.0
633.0	17.0
634.0	87.0
635.0	70.0
636.0	74.0
637.0	215.0
638.0	89.0
639.0	24.0
640.0	12.0
641.0	8.0
642.0	27.0
643.0	16.0
644.0	17.0
645.0	44.0
646.0	88.0
647.0	151.0
648.0	84.0
649.0	139.0
650.0	116.0
651.0	52.0
652.0	72.0
653.0	61.0
654.0	129.0
655.0	87.0
656.0	93.0
657.0	85.0
658.0	88.0
659.0	97.0
660.0	14.0
661.0	39.0
662.0	89.0
663.0	91.0
664.0	55.0
665.0	78.0
666.0	32.0
667.0	95.0
668.0	66.0
669.0	46.0
670.0	95.0
671.0	59.0
672.0	27.0
673.0	6.0
674.0	4.0
675.0	6.0
676.0	9.0
677.0	9.0
678.0	19.0
679.0	29.0
680.0	65.0
681.0	106.0
682.0	105.0
683.0	120.0
684.0	74.0
685.0	45.0
686.0	61.0
687.0	60.0
688.0	121.0
689.0	101.0
690.0	59.0
691.0	30.0
692.0	23.0
693.0	95.0
694.0	67.0
695.0	141.0
696.0	23.0
697.0	21.0
698.0	9.0
699.0	7.0
700.0	38.0
701.0	72.0
702.0	47.0
703.0	73.0
704.0	98.0
705.0	102.0
706.0	92.0
707.0	56.0
708.0	177.0
709.0	72.0
710.0	9.0
711.0	40.0
712.0	71.0
713.0	59.0
714.0	28.0
715.0	53.0
716.0	53.0
717.0	154.0
718.0	105.0
719.0	140.0
720.0	80.0
721.0	45.0
722.0	101.0
723.0	4.0
724.0	40.0
725.0	21.0
726.0	96.0
727.0	127.0
728.0	40.0
729.0	58.0
730.0	50.0
731.0	10.0
732.0	9.0
733.0	22.0
734.0	46.0
735.0	120.0
736.0	40.0
737.0	35.0
738.0	33.0
739.0	39.0
740.0	60.0
741.0	144.0
742.0	78.0
743.0	62.0
744.0	136.0
745.0	65.0
746.0	94.0
747.0	42.0
748.0	98.0
749.0	123.0
750.0	116.0
751.0	53.0
752.0	46.0
753.0	28.0
754.0	29.0
755.0	41.0
756.0	15.0
757.0	39.0
758.0	17.0
759.0	35.0
760.0	21.0
761.0	46.0
762.0	41.0
763.0	48.0
764.0	28.0
765.0	27.0
766.0	93.0
767.0	126.0
768.0	68.0
769.0	45.0
770.0	103.0
771.0	112.0
772.0	64.0
773.0	24.0
774.0	98.0
775.0	85.0
776.0	102.0
777.0	50.0
778.0	116.0
779.0	31.0
780.0	88.0
781.0	25.0
782.0	24.0
783.0	34.0
784.0	50.0
785.0	348.0
786.0	51.0
787.0	193.0
788.0	21.0
789.0	4.0
790.0	14.0
791.0	29.0
792.0	12.0
793.0	15.0
794.0	5.0
795.0	5.0
796.0	6.0
797.0	9.0
798.0	26.0
799.0	79.0
800.0	49.0
801.0	34.0
802.0	8.0
803.0	52.0
804.0	43.0
805.0	74.0
806.0	36.0
807.0	69.0
808.0	89.0
809.0	39.0
810.0	62.0
811.0	47.0
812.0	50.0
813.0	17.0
814.0	27.0
815.0	27.0
816.0	42.0
817.0	12.0
818.0	7.0
819.0	20.0
820.0	75.0
821.0	70.0
822.0	15.0
823.0	61.0
824.0	39.0
825.0	14.0
826.0	64.0
827.0	65.0
828.0	41.0
829.0	129.0
830.0	104.0
831.0	106.0
832.0	43.0
833.0	4.0
834.0	14.0
835.0	7.0
836.0	13.0
837.0	7.0
838.0	23.0
839.0	14.0
840.0	13.0
841.0	22.0
842.0	55.0
843.0	34.0
844.0	5.0
845.0	7.0
846.0	34.0
847.0	26.0
848.0	26.0
849.0	16.0
850.0	12.0
851.0	125.0
852.0	73.0
853.0	2.0
854.0	4.0
855.0	12.0
856.0	12.0
857.0	4.0
858.0	5.0
859.0	2.0
860.0	4.0
861.0	8.0
862.0	3.0
863.0	13.0
864.0	6.0
865.0	4.0
866.0	16.0
867.0	16.0
868.0	19.0
869.0	12.0
871.0	2.0
872.0	7.0
873.0	1.0
874.0	7.0
875.0	2.0
876.0	38.0
877.0	8.0
878.0	40.0
879.0	12.0
880.0	3.0
881.0	8.0
882.0	9.0
883.0	12.0
884.0	15.0
885.0	17.0
886.0	27.0
887.0	66.0
888.0	22.0
889.0	55.0
890.0	104.0
891.0	191.0
892.0	21.0
893.0	29.0
894.0	45.0
895.0	30.0
896.0	81.0
897.0	44.0
898.0	47.0
899.0	22.0
900.0	65.0
901.0	126.0
902.0	205.0
903.0	168.0
904.0	118.0
905.0	77.0
906.0	59.0
907.0	89.0
908.0	16.0
909.0	7.0
910.0	46.0
911.0	21.0
912.0	34.0
913.0	52.0
914.0	15.0
915.0	14.0
916.0	3.0
917.0	25.0
918.0	4.0
919.0	13.0
920.0	7.0
921.0	1.0
922.0	14.0
923.0	14.0
924.0	16.0
925.0	5.0
926.0	14.0
927.0	15.0
928.0	6.0
929.0	21.0
930.0	71.0
931.0	9.0
932.0	53.0
933.0	111.0
934.0	133.0
935.0	21.0
936.0	44.0
937.0	42.0
938.0	25.0
939.0	50.0
940.0	17.0
941.0	50.0
942.0	76.0
943.0	25.0
944.0	3.0
945.0	16.0
946.0	3.0
947.0	20.0
948.0	1.0
949.0	31.0
950.0	5.0
951.0	21.0
952.0	9.0
953.0	16.0
954.0	11.0
955.0	4.0
956.0	6.0
957.0	17.0
958.0	15.0
959.0	21.0
960.0	26.0
961.0	45.0
962.0	50.0
963.0	37.0
964.0	41.0
965.0	50.0
966.0	59.0
967.0	51.0
968.0	46.0
969.0	3.0
970.0	14.0
971.0	29.0
972.0	22.0
973.0	13.0
974.0	47.0
975.0	21.0
976.0	38.0
977.0	19.0
978.0	3.0
979.0	8.0
980.0	10.0
981.0	77.0
982.0	14.0
983.0	3.0
984.0	15.0
985.0	19.0
986.0	32.0
987.0	22.0
988.0	38.0
989.0	35.0
990.0	25.0
991.0	16.0
992.0	1.0
993.0	4.0
994.0	16.0
995.0	10.0
996.0	15.0
997.0	22.0
998.0	93.0
999.0	51.0
1000.0	68.0
1001.0	34.0
1002.0	104.0
1003.0	44.0
1004.0	3.0
1005.0	1.0
1006.0	3.0
1008.0	2.0
1009.0	5.0
1010.0	5.0
1011.0	3.0
1012.0	10.0
1013.0	4.0
1014.0	2.0
1015.0	28.0
1016.0	35.0
1017.0	31.0
1018.0	22.0
1019.0	12.0
1020.0	10.0
1021.0	25.0
1022.0	3.0
1023.0	4.0
1024.0	3.0
1025.0	1.0
1026.0	1.0
1027.0	5.0
1028.0	2.0
1029.0	24.0
1030.0	6.0
1031.0	23.0
1032.0	5.0
1033.0	13.0
1034.0	4.0
1035.0	2.0
1036.0	3.0
1037.0	15.0
1038.0	7.0
1039.0	23.0
1040.0	31.0
1041.0	49.0
1042.0	22.0
1043.0	54.0
1044.0	87.0
1045.0	93.0
1046.0	39.0
1047.0	33.0
1048.0	18.0
1049.0	54.0
1050.0	21.0
1051.0	73.0
1052.0	51.0
1053.0	7.0
1054.0	25.0
1055.0	75.0
1056.0	16.0
1057.0	64.0
1058.0	11.0
1059.0	24.0
1060.0	22.0
1061.0	46.0
1063.0	6.0
1064.0	2.0
1065.0	37.0
1066.0	25.0
1067.0	1.0
1068.0	5.0
1069.0	1.0
1070.0	5.0
1072.0	3.0
1073.0	9.0
1074.0	5.0
1075.0	16.0
1076.0	6.0
1077.0	22.0
1078.0	72.0
1079.0	58.0
1080.0	20.0
1081.0	64.0
1082.0	36.0
1083.0	36.0
1084.0	11.0
1085.0	33.0
1086.0	45.0
1087.0	24.0
1088.0	1.0
1089.0	2.0
1090.0	4.0
1091.0	3.0
1092.0	20.0
1093.0	6.0
1094.0	1.0
1095.0	2.0
1096.0	44.0
1097.0	24.0
1098.0	36.0
1099.0	17.0
1100.0	4.0
1101.0	5.0
1102.0	18.0
1103.0	7.0
1104.0	8.0
1105.0	14.0
1106.0	37.0
1107.0	81.0
1108.0	28.0
1109.0	84.0
1110.0	45.0
1111.0	65.0
1112.0	16.0
1113.0	21.0
1114.0	36.0
1115.0	17.0
1116.0	12.0
1117.0	129.0
1118.0	44.0
1119.0	70.0
1120.0	35.0
1121.0	30.0
1122.0	17.0
1123.0	36.0
1124.0	15.0
1125.0	10.0
1126.0	12.0
1127.0	16.0
1128.0	55.0
1129.0	40.0
1130.0	27.0
1131.0	98.0
1132.0	56.0
1133.0	18.0
1134.0	13.0
1135.0	15.0
1136.0	23.0
1137.0	27.0
1138.0	33.0
1139.0	23.0
1140.0	38.0
1141.0	26.0
1142.0	87.0
1143.0	120.0
1144.0	130.0
1145.0	83.0
1146.0	18.0
1147.0	55.0
1148.0	45.0
1149.0	27.0
1150.0	32.0
1151.0	29.0
1152.0	58.0
1153.0	12.0
1154.0	24.0
1155.0	9.0
1156.0	6.0
1157.0	3.0
1158.0	8.0
1159.0	12.0
1160.0	8.0
1161.0	15.0
1162.0	19.0
1163.0	10.0
1164.0	49.0
1165.0	70.0
1166.0	133.0
1167.0	107.0
1168.0	73.0
1169.0	12.0
1170.0	26.0
1171.0	17.0
1172.0	25.0
1173.0	88.0
1174.0	131.0
1175.0	73.0
1176.0	58.0
1177.0	21.0
1178.0	82.0
1179.0	1.0
1180.0	1.0
1181.0	8.0
1182.0	18.0
1183.0	4.0
1184.0	19.0
1185.0	9.0
1186.0	42.0
1187.0	54.0
1188.0	20.0
1189.0	17.0
1190.0	77.0
1191.0	58.0
1192.0	18.0
1193.0	10.0
1194.0	2.0
1195.0	11.0
1196.0	9.0
1197.0	7.0
1198.0	14.0
1199.0	7.0
1200.0	19.0
1201.0	12.0
1202.0	5.0
1203.0	55.0
1204.0	45.0
1205.0	34.0
1206.0	34.0
1207.0	7.0
1208.0	61.0
1209.0	53.0
1210.0	78.0
1211.0	19.0
1212.0	75.0
1213.0	10.0
1214.0	2.0
1215.0	4.0
1216.0	5.0
1217.0	3.0
1218.0	2.0
1219.0	12.0
1220.0	6.0
1221.0	15.0
1222.0	16.0
1223.0	5.0
1224.0	7.0
1225.0	16.0
1226.0	44.0
1227.0	15.0
1228.0	27.0
1229.0	17.0
1230.0	39.0
1231.0	55.0
1232.0	89.0
1233.0	105.0
1234.0	27.0
1235.0	3.0
1236.0	11.0
1237.0	21.0
1238.0	172.0
1239.0	3.0
1240.0	9.0
1241.0	10.0
1242.0	11.0
1243.0	22.0
1244.0	34.0
1245.0	4.0
1246.0	15.0
1247.0	4.0
1248.0	1.0
1249.0	5.0
1250.0	8.0
1251.0	21.0
1252.0	5.0
1253.0	3.0
1254.0	4.0
1255.0	6.0
1256.0	10.0
1257.0	14.0
1258.0	31.0
1259.0	79.0
1260.0	58.0
1261.0	88.0
1262.0	35.0
1263.0	11.0
1265.0	3.0
1266.0	1.0
1267.0	9.0
1268.0	38.0
1269.0	25.0
1270.0	7.0
1271.0	38.0
1272.0	108.0
1273.0	103.0
1274.0	130.0
1275.0	96.0
1276.0	54.0
1277.0	2.0
1278.0	1.0
1280.0	34.0
1281.0	1.0
1282.0	2.0
1283.0	3.0
1284.0	2.0
1285.0	6.0
1286.0	7.0
1287.0	17.0
1288.0	12.0
1289.0	69.0
1290.0	61.0
1291.0	37.0
1292.0	60.0
1293.0	63.0
1294.0	18.0
1297.0	1.0
1298.0	1.0
1299.0	4.0
1300.0	1.0
1301.0	3.0
1302.0	2.0
1303.0	1.0
1304.0	7.0
1305.0	3.0
1306.0	6.0
1307.0	9.0
1308.0	6.0
1309.0	63.0
1310.0	29.0
1311.0	65.0
1312.0	82.0
1313.0	16.0
1314.0	25.0
1315.0	21.0
1316.0	13.0
1317.0	19.0
1318.0	8.0
1319.0	4.0
1320.0	7.0
1321.0	5.0
1322.0	20.0
1323.0	7.0
1324.0	13.0
1325.0	9.0
1326.0	22.0
1327.0	1.0
1328.0	1.0
1329.0	6.0
1330.0	2.0
1331.0	16.0
1332.0	8.0
1334.0	7.0
1335.0	13.0
1336.0	20.0
1337.0	9.0
1338.0	6.0
1339.0	3.0
1340.0	7.0
1341.0	3.0
1342.0	7.0
1343.0	6.0
1344.0	4.0
1345.0	11.0
1346.0	3.0
1347.0	1.0
1348.0	15.0
1349.0	15.0
1350.0	51.0
1351.0	46.0
1352.0	10.0
1353.0	10.0
1354.0	16.0
1355.0	15.0
1356.0	18.0
1357.0	32.0
1358.0	48.0
1359.0	28.0
1360.0	9.0
1361.0	7.0
1362.0	9.0
1363.0	3.0
1364.0	11.0
1366.0	3.0
1368.0	1.0
1369.0	1.0
1370.0	1.0
1372.0	2.0
1373.0	1.0
1374.0	2.0
1376.0	2.0
1377.0	1.0
1378.0	4.0
1379.0	2.0
1380.0	6.0
1381.0	5.0
1382.0	6.0
1383.0	27.0
1384.0	11.0
1385.0	24.0
1386.0	37.0
1387.0	16.0
1388.0	27.0
1389.0	26.0
1390.0	4.0
1391.0	4.0
1393.0	2.0
1394.0	48.0
1395.0	14.0
1404.0	2.0
1408.0	6.0
1409.0	5.0
1410.0	4.0
1411.0	16.0
1412.0	4.0
1413.0	83.0
1415.0	1.0
1420.0	1.0
1421.0	2.0
1422.0	5.0
1425.0	2.0
1426.0	1.0
1428.0	2.0
1430.0	1.0
1431.0	4.0
1432.0	6.0
1433.0	2.0
1434.0	1.0
1435.0	11.0
1436.0	30.0
1437.0	11.0
1438.0	28.0
1440.0	1.0
1441.0	2.0
1442.0	7.0
1443.0	7.0
1444.0	9.0
1445.0	12.0
1446.0	16.0
1447.0	4.0
1448.0	48.0
1449.0	56.0
1450.0	25.0
1451.0	1.0
1453.0	2.0
1454.0	2.0
1455.0	2.0
1457.0	2.0
1459.0	1.0
1460.0	2.0
1462.0	6.0
1463.0	8.0
1464.0	38.0
1465.0	23.0
1466.0	8.0
1467.0	6.0
1468.0	16.0
1469.0	44.0
1470.0	107.0
1471.0	126.0
1472.0	34.0
1473.0	56.0
1474.0	28.0
1475.0	13.0
1476.0	76.0
1477.0	36.0
1478.0	15.0
1479.0	31.0
1480.0	17.0
1481.0	17.0
1488.0	1.0
1489.0	1.0
1491.0	2.0
1492.0	3.0
1493.0	4.0
1494.0	6.0
1495.0	2.0
1496.0	3.0
1497.0	5.0
1498.0	2.0
1499.0	2.0
1500.0	2.0
1501.0	3.0
1502.0	11.0
1503.0	5.0
1504.0	5.0
1505.0	2.0
1506.0	1.0
1507.0	5.0
1508.0	4.0
1509.0	6.0
1510.0	8.0
1511.0	7.0
1512.0	10.0
1513.0	20.0
1514.0	52.0
1515.0	31.0
1516.0	88.0
1517.0	29.0
1518.0	37.0
1519.0	54.0
1520.0	27.0
1521.0	17.0
1522.0	61.0
1523.0	28.0
1524.0	11.0
1525.0	23.0
1526.0	20.0
1527.0	37.0
1528.0	1.0
1529.0	4.0
1530.0	1.0
1531.0	8.0
1532.0	1.0
1533.0	8.0
1534.0	4.0
1535.0	7.0
1536.0	45.0
1537.0	5.0
1538.0	24.0
1539.0	8.0
1540.0	24.0
1541.0	10.0
1542.0	20.0
1543.0	10.0
1544.0	14.0
1545.0	63.0
1546.0	29.0
1547.0	23.0
1548.0	1.0
1549.0	4.0
1550.0	4.0
1552.0	4.0
1553.0	1.0
1554.0	2.0
1555.0	1.0
1556.0	4.0
1557.0	1.0
1558.0	1.0
1560.0	1.0
1562.0	3.0
1563.0	3.0
1564.0	1.0
1565.0	3.0
1566.0	8.0
1567.0	35.0
1568.0	17.0
1569.0	2.0
1570.0	4.0
1571.0	6.0
1572.0	6.0
1573.0	27.0
1574.0	43.0
1575.0	28.0
1576.0	6.0
1577.0	19.0
1578.0	29.0
1579.0	79.0
1580.0	20.0
1581.0	5.0
1582.0	20.0
1583.0	18.0
1584.0	24.0
1585.0	6.0
1586.0	4.0
1587.0	47.0
1588.0	26.0
1589.0	6.0
1590.0	9.0
1591.0	6.0
1592.0	9.0
1593.0	16.0
1594.0	4.0
1595.0	5.0
1596.0	16.0
1597.0	22.0
1598.0	16.0
1599.0	2.0
1600.0	4.0
1601.0	4.0
1602.0	5.0
1603.0	39.0
1604.0	44.0
1605.0	3.0
1606.0	25.0
1613.0	1.0
1616.0	1.0
1618.0	2.0
1620.0	1.0
1622.0	1.0
1623.0	2.0
1624.0	2.0
1625.0	1.0
1626.0	5.0
1627.0	1.0
1628.0	16.0
1629.0	35.0
1630.0	15.0
1632.0	1.0
1633.0	2.0
1638.0	3.0
1639.0	3.0
1641.0	1.0
1643.0	1.0
1644.0	1.0
1645.0	1.0
1646.0	1.0
1647.0	5.0
1648.0	1.0
1649.0	3.0
1650.0	3.0
1651.0	5.0
1652.0	4.0
1653.0	5.0
1654.0	5.0
1655.0	3.0
1656.0	17.0
1657.0	27.0
1658.0	23.0
1659.0	14.0
1660.0	6.0
1661.0	17.0
1662.0	20.0
1663.0	13.0
1664.0	76.0
1665.0	20.0
1666.0	54.0
1667.0	54.0
1668.0	28.0
1669.0	24.0
1670.0	19.0
1671.0	16.0
1672.0	28.0
1673.0	5.0
1674.0	15.0
1675.0	34.0
1676.0	11.0
1677.0	31.0
1678.0	11.0
1679.0	20.0
1681.0	3.0
1682.0	2.0
1683.0	11.0
1684.0	18.0
1685.0	1.0
1686.0	6.0
1687.0	6.0
1688.0	4.0
1689.0	4.0
1690.0	9.0
1691.0	14.0
1692.0	3.0
1693.0	14.0
1694.0	9.0
1695.0	15.0
1696.0	1.0
1699.0	1.0
1703.0	1.0
1706.0	3.0
1707.0	2.0
1708.0	1.0
1709.0	1.0
1710.0	1.0
1711.0	1.0
1715.0	1.0
1716.0	2.0
1717.0	2.0
1718.0	4.0
1719.0	9.0
1720.0	5.0
1721.0	4.0
1722.0	84.0
1723.0	22.0
1726.0	1.0
1727.0	2.0
1728.0	2.0
1730.0	1.0
1732.0	1.0
1734.0	1.0
1735.0	1.0
1737.0	1.0
1738.0	2.0
1739.0	2.0
1740.0	1.0
1742.0	1.0
1743.0	1.0
1744.0	2.0
1745.0	1.0
1747.0	2.0
