#Mapping quality	mapping quality
0.0	152462.0
1.0	4622.0
2.0	4632.0
3.0	6102.0
4.0	3388.0
5.0	4576.0
6.0	3187.0
7.0	2362.0
8.0	2081.0
9.0	1235.0
10.0	1779.0
11.0	1222.0
12.0	1210.0
13.0	1511.0
14.0	1162.0
15.0	1029.0
16.0	1624.0
17.0	1863.0
18.0	928.0
19.0	356.0
20.0	754.0
21.0	355.0
22.0	632.0
23.0	809.0
24.0	688.0
25.0	1672.0
26.0	822.0
27.0	153.0
28.0	171.0
29.0	302.0
30.0	1067.0
31.0	278.0
32.0	236.0
33.0	338.0
34.0	99.0
35.0	298.0
36.0	347.0
37.0	340.0
38.0	160.0
39.0	247.0
40.0	701.0
41.0	632.0
42.0	843.0
43.0	727.0
44.0	721.0
45.0	2122.0
46.0	236.0
47.0	697.0
48.0	272.0
49.0	140.0
50.0	15.0
51.0	263.0
52.0	402.0
53.0	564.0
54.0	398.0
55.0	860.0
56.0	921.0
57.0	946.0
58.0	1669.0
59.0	113610.0
60.0	169739.0
