#Mapping quality	mapping quality
0.0	83465.0
1.0	2184.0
2.0	2191.0
3.0	5146.0
4.0	2427.0
5.0	3346.0
6.0	2108.0
7.0	1051.0
8.0	1251.0
9.0	1329.0
10.0	612.0
11.0	784.0
12.0	807.0
13.0	538.0
14.0	624.0
15.0	569.0
16.0	617.0
17.0	619.0
18.0	832.0
19.0	342.0
20.0	301.0
21.0	322.0
22.0	516.0
23.0	390.0
24.0	968.0
25.0	652.0
26.0	372.0
27.0	594.0
28.0	366.0
29.0	353.0
30.0	596.0
31.0	243.0
32.0	300.0
33.0	523.0
34.0	5.0
35.0	143.0
36.0	172.0
37.0	278.0
38.0	88.0
39.0	647.0
40.0	798.0
41.0	376.0
42.0	412.0
43.0	418.0
44.0	82.0
45.0	2936.0
46.0	282.0
47.0	508.0
48.0	413.0
49.0	276.0
50.0	342.0
51.0	203.0
52.0	403.0
53.0	323.0
54.0	395.0
55.0	780.0
56.0	867.0
57.0	1350.0
58.0	1055.0
59.0	80589.0
60.0	231324.0
