#Read position (bp)	Clipping profile
0.0	1.7856824430577674
1.0	1.770441751581744
2.0	1.7624703405556195
3.0	1.7583857237907472
4.0	1.7542314512147414
5.0	1.748411011636421
6.0	1.7398210570074304
7.0	1.7305874826835654
8.0	1.7269291594828307
9.0	1.7181190924906578
10.0	1.7122317833336491
11.0	1.5419261113445355
12.0	1.4738278041479198
13.0	1.4225026162722663
14.0	1.3707065551133495
15.0	1.3093369992722361
16.0	1.21589233552034
17.0	1.0978118044867258
18.0	1.0565281983440862
19.0	1.0214690354843419
20.0	0.9898592283919314
21.0	0.9400831857558881
22.0	0.8850272326359208
23.0	0.8597867529135633
24.0	0.8073219959677644
25.0	0.75822858028083
26.0	0.7275020088735931
27.0	0.7165799776878505
28.0	0.6249157164685284
29.0	0.5834203566600429
30.0	0.5605314571215544
31.0	0.5319029187456604
32.0	0.46718988397013606
33.0	0.3879856542463854
34.0	0.31220291796551536
35.0	0.24089208475941998
36.0	0.23462306175739941
37.0	0.231747669873806
38.0	0.2297499412104954
39.0	0.22805591188372717
40.0	0.22702500587895047
41.0	0.2260247484310725
42.0	0.2252167410219232
43.0	0.22431400170963225
44.0	0.22323851598573005
45.0	0.22209616068313964
46.0	0.22138845764202264
47.0	0.22050243572440373
48.0	0.21762425760836493
49.0	0.21687754731301315
50.0	0.21630915589416327
51.0	0.2151835179862449
52.0	0.19562973868483144
53.0	0.18034168125723724
54.0	0.1798457318819663
55.0	0.15767289408193083
56.0	0.15669771272606095
57.0	0.15589527778180232
58.0	0.15497303484239397
59.0	0.15432941514751986
60.0	0.1377959118168576
61.0	0.13682908915832376
62.0	0.1362300491825751
63.0	0.13578146575887498
64.0	0.11691031340657038
65.0	0.11612459585698381
66.0	0.11566208127105695
67.0	0.11523578770691956
68.0	0.11464510642850693
69.0	0.11418537807502543
70.0	0.09911464677816798
71.0	0.07557934131236006
72.0	0.07453450414535663
73.0	0.07357046771926813
74.0	0.07211605438279936
75.0	0.07163403616975511
76.0	0.07125510855718854
77.0	0.07077587657658962
78.0	0.07030778952577209
79.0	0.06987313726429867
80.0	0.06938276035391838
81.0	0.06907627478493071
82.0	0.06880879647017785
83.0	0.06846887611184606
84.0	0.06799243036369249
85.0	0.06752991577776565
86.0	0.0670618287269481
87.0	0.0664321401943007
88.0	0.06603928141950742
89.0	0.06559348422825262
90.0	0.06522012908057673
91.0	0.06483005653822878
92.0	0.06436196948741124
93.0	0.06406662884820495
94.0	0.06375735704677193
95.0	0.0634146504559948
96.0	0.06297721196207604
97.0	0.06253698723571192
98.0	0.062219356736942885
99.0	0.0607120049840126
100.0	0.06032471867410999
101.0	0.05983155553128437
102.0	0.059812051904166975
103.0	0.05876164227227287
104.0	0.05843008061127711
105.0	0.05841893568149574
106.0	0.058218326945431075
107.0	0.05807622909071861
108.0	0.05676669984140764
109.0	0.056128652611424225
110.0	0.05600327215138381
111.0	0.05600884461627449
112.0	0.05569957281484148
113.0	0.05536522492140038
114.0	0.05615930116832299
115.0	0.05647414543464669
116.0	0.05633762004482491
117.0	0.05625681930390997
118.0	0.05612586637897888
119.0	0.05610357651941614
120.0	0.05591689894557819
121.0	0.055936402572695595
122.0	0.055905754015796824
123.0	0.05585002936688997
124.0	0.055741366301521614
125.0	0.05563270323615326
126.0	0.05558533728458243
127.0	0.05547667421921408
128.0	0.05562434453881723
129.0	0.05558533728458243
130.0	0.05571629020951354
131.0	0.055836098204663266
132.0	0.05577758732331106
133.0	0.05576922862597504
134.0	0.0556940003499508
135.0	0.05567728295527875
136.0	0.055741366301521614
137.0	0.05580823588020984
138.0	0.054824695827003944
139.0	0.05485534438390271
140.0	0.054983511076388464
141.0	0.054983511076388464
142.0	0.05501415963328723
143.0	0.05492500019503627
144.0	0.05497793861149778
145.0	0.05501415963328723
146.0	0.054958434984380376
147.0	0.05479683350255052
148.0	0.05501415963328723
149.0	0.05507824297953011
150.0	0.05508102921197545
151.0	0.05511725023376491
152.0	0.05517854734756243
153.0	0.05529556911026682
154.0	0.05541816333786189
155.0	0.056663609240929974
156.0	0.056777844771189016
157.0	0.056855859279658603
158.0	0.05700074336681642
159.0	0.057142841221528885
160.0	0.05724593182200655
161.0	0.057268221681569295
162.0	0.057332305027812176
163.0	0.057524555066540806
164.0	0.05766943915369861
165.0	0.057825468170637793
166.0	0.058106877647617385
167.0	0.0583047001512367
168.0	0.0585080951197467
169.0	0.05872263501803807
170.0	0.05896225100833752
171.0	0.05897618217056424
172.0	0.05822668564276711
173.0	0.057934131236006145
174.0	0.057867261657317925
175.0	0.05819046462097765
176.0	0.05855546107131752
177.0	0.05916843220929287
178.0	0.05842172191394108
179.0	0.05929381266933328
180.0	0.0820489730504453
181.0	0.09672127310761879
182.0	0.09689680575167536
183.0	0.0971559253690922
184.0	0.09737882396471961
185.0	0.09694695793569152
186.0	0.09750141819231467
187.0	0.11587662116934831
188.0	0.11604100888362352
189.0	0.11639207417173666
190.0	0.11697161052036792
191.0	0.13307603405444743
192.0	0.1335719834297184
193.0	0.13439392200109443
194.0	0.13496509965238965
195.0	0.13606844770074528
196.0	0.15807968401895084
197.0	0.15920810815931455
198.0	0.17441257861354845
199.0	0.19359300276728608
200.0	0.19417811158080797
201.0	0.1944678797551236
202.0	0.19492482187615975
203.0	0.19757174269923514
204.0	0.19825436964834403
205.0	0.1986332972609106
206.0	0.19927413072333938
207.0	0.2004192722583751
208.0	0.2013415151977835
209.0	0.20223032334784774
210.0	0.203330885163758
211.0	0.20497754853895542
212.0	0.20766904908115627
213.0	0.21106268019958338
214.0	0.21571290215085998
215.0	0.23339154701655804
216.0	0.3061428623968955
217.0	0.3779942246973873
218.0	0.45149503660552187
219.0	0.5151994552358323
220.0	0.5363943254475525
221.0	0.5612670224871249
222.0	0.6028933352205414
223.0	0.6937105817764795
224.0	0.7044236455288213
225.0	0.7357381119820255
226.0	0.7921314566757572
227.0	0.8448023948225114
228.0	0.8694103997797763
229.0	0.9154696083337327
230.0	0.9683662313085597
231.0	1.0249880470628094
232.0	1.060729836871663
233.0	1.1083354044327844
234.0	1.204569086862468
235.0	1.291293357956198
236.0	1.3556636861409455
237.0	1.402096249842578
238.0	1.455856604875461
239.0	1.5230800350842388
240.0	1.692209916981418
241.0	1.699019469077835
242.0	1.7078211773726721
243.0	1.7131763161326203
244.0	1.7223541658075783
245.0	1.7330393672354667
246.0	1.7406931477628225
247.0	1.7599404414952484
248.0	1.765022529475553
249.0	1.7748133502884864
