#Mapping quality	mapping quality
0.0	78424.0
1.0	2345.0
2.0	2017.0
3.0	5234.0
4.0	2143.0
5.0	3410.0
6.0	1355.0
7.0	1477.0
8.0	1479.0
9.0	943.0
10.0	1021.0
11.0	961.0
12.0	604.0
13.0	542.0
14.0	967.0
15.0	763.0
16.0	877.0
17.0	1579.0
18.0	359.0
19.0	259.0
20.0	197.0
21.0	719.0
22.0	155.0
23.0	200.0
24.0	780.0
25.0	656.0
26.0	834.0
27.0	1159.0
28.0	442.0
29.0	78.0
30.0	488.0
31.0	320.0
32.0	387.0
33.0	632.0
34.0	295.0
35.0	180.0
36.0	431.0
37.0	83.0
38.0	184.0
39.0	317.0
40.0	861.0
41.0	324.0
42.0	612.0
43.0	547.0
44.0	623.0
45.0	2080.0
46.0	190.0
47.0	605.0
48.0	239.0
49.0	250.0
50.0	359.0
51.0	55.0
52.0	392.0
53.0	160.0
54.0	592.0
55.0	751.0
56.0	694.0
57.0	1305.0
58.0	1689.0
59.0	84489.0
60.0	263033.0
