#Mapping quality	mapping quality
0.0	19267.0
1.0	898.0
2.0	291.0
3.0	3286.0
4.0	281.0
5.0	1105.0
6.0	655.0
7.0	360.0
8.0	474.0
9.0	496.0
10.0	176.0
11.0	147.0
12.0	219.0
13.0	92.0
14.0	361.0
15.0	5.0
16.0	473.0
17.0	794.0
18.0	176.0
19.0	99.0
21.0	148.0
22.0	94.0
23.0	72.0
24.0	67.0
25.0	36.0
26.0	69.0
27.0	335.0
28.0	215.0
29.0	63.0
31.0	5.0
32.0	47.0
34.0	17.0
35.0	70.0
36.0	99.0
39.0	6.0
40.0	352.0
41.0	141.0
42.0	683.0
43.0	152.0
44.0	445.0
45.0	1936.0
46.0	17.0
47.0	110.0
48.0	125.0
49.0	6.0
50.0	185.0
51.0	157.0
52.0	206.0
53.0	376.0
54.0	329.0
55.0	565.0
56.0	252.0
57.0	547.0
58.0	1118.0
59.0	28683.0
60.0	128178.0
