#Mapping quality	mapping quality
0.0	33565.0
1.0	809.0
2.0	683.0
3.0	3567.0
4.0	809.0
5.0	1586.0
6.0	546.0
7.0	499.0
8.0	675.0
9.0	432.0
10.0	289.0
11.0	216.0
12.0	156.0
13.0	768.0
14.0	784.0
15.0	9.0
16.0	618.0
17.0	770.0
18.0	293.0
19.0	165.0
20.0	118.0
21.0	90.0
22.0	94.0
23.0	424.0
24.0	399.0
25.0	670.0
26.0	500.0
27.0	154.0
28.0	110.0
29.0	216.0
31.0	46.0
32.0	182.0
33.0	119.0
34.0	211.0
35.0	16.0
36.0	42.0
37.0	452.0
38.0	99.0
40.0	376.0
41.0	346.0
42.0	767.0
43.0	398.0
44.0	222.0
45.0	1959.0
46.0	300.0
47.0	229.0
48.0	480.0
49.0	130.0
50.0	193.0
51.0	124.0
52.0	270.0
53.0	117.0
54.0	243.0
55.0	227.0
56.0	550.0
57.0	1112.0
58.0	1186.0
59.0	44715.0
60.0	151077.0
