#Mapping quality	mapping quality
0.0	85113.0
1.0	2254.0
2.0	2227.0
3.0	4652.0
4.0	1477.0
5.0	2996.0
6.0	2648.0
7.0	1437.0
8.0	1106.0
9.0	723.0
10.0	1051.0
11.0	524.0
12.0	967.0
13.0	694.0
14.0	483.0
15.0	816.0
16.0	991.0
17.0	957.0
18.0	793.0
19.0	351.0
20.0	440.0
21.0	224.0
22.0	608.0
23.0	489.0
24.0	389.0
25.0	666.0
26.0	683.0
27.0	717.0
28.0	349.0
29.0	324.0
30.0	362.0
31.0	204.0
32.0	48.0
33.0	130.0
34.0	198.0
35.0	256.0
36.0	369.0
37.0	100.0
38.0	16.0
39.0	211.0
40.0	431.0
41.0	214.0
42.0	528.0
43.0	521.0
44.0	400.0
45.0	1917.0
46.0	283.0
47.0	61.0
48.0	119.0
49.0	215.0
50.0	124.0
51.0	107.0
52.0	195.0
53.0	254.0
54.0	615.0
55.0	365.0
56.0	1028.0
57.0	707.0
58.0	1785.0
59.0	73614.0
60.0	152728.0
