#Mapping quality	mapping quality
0.0	125541.0
1.0	3363.0
2.0	3915.0
3.0	6119.0
4.0	3219.0
5.0	4583.0
6.0	1851.0
7.0	1910.0
8.0	1708.0
9.0	1264.0
10.0	1149.0
11.0	820.0
12.0	1007.0
13.0	1053.0
14.0	1288.0
15.0	280.0
16.0	1190.0
17.0	1240.0
18.0	1129.0
19.0	635.0
20.0	872.0
21.0	460.0
22.0	442.0
23.0	663.0
24.0	415.0
25.0	1169.0
26.0	918.0
27.0	257.0
28.0	410.0
29.0	364.0
30.0	800.0
31.0	271.0
32.0	806.0
33.0	423.0
34.0	402.0
35.0	118.0
36.0	194.0
37.0	468.0
38.0	136.0
39.0	422.0
40.0	1345.0
41.0	720.0
42.0	626.0
43.0	523.0
44.0	819.0
45.0	2309.0
46.0	297.0
47.0	694.0
48.0	375.0
49.0	337.0
50.0	391.0
51.0	444.0
52.0	541.0
53.0	1097.0
54.0	947.0
55.0	735.0
56.0	1149.0
57.0	1120.0
58.0	2772.0
59.0	106371.0
60.0	243898.0
