#GC Content (%)	Sample	HUMAN (hg19)
1.0	4.668585363710262E-5	0.0
2.0	4.668585363710262E-5	3.0E-6
3.0	4.9432080321638064E-5	3.0E-6
4.0	4.943208032163807E-5	1.0E-5
5.0	4.943208032163807E-5	8.0E-6
6.0	4.119340026803172E-5	1.2000000000000002E-5
7.0	4.668585363710262E-5	6.999999999999999E-6
8.0	3.5700946898960825E-5	9.999999999999999E-6
9.0	2.7462266845354484E-5	1.6E-5
10.0	1.3731133422677242E-5	1.5000000000000002E-5
11.0	1.3731133422677242E-5	1.9999999999999998E-5
12.0	1.0984906738141793E-5	1.6E-5
13.0	1.922358679174814E-5	1.6E-5
14.0	1.0984906738141793E-5	2.4999999999999998E-5
15.0	5.492453369070897E-6	2.2000000000000003E-5
16.0	2.7462266845354484E-6	2.6999999999999996E-5
17.0	5.492453369070897E-6	3.3E-5
18.0	5.492453369070897E-6	3.7000000000000005E-5
19.0	2.7462266845354484E-6	4.7000000000000004E-5
20.0	1.0984906738141793E-5	5.4999999999999995E-5
21.0	1.0984906738141793E-5	6.400000000000001E-5
22.0	5.492453369070897E-6	9.3E-5
23.0	1.3731133422677242E-5	1.66E-4
24.0	2.7462266845354484E-5	3.03E-4
25.0	1.4555001428037873E-4	7.059999999999999E-4
26.0	5.57484016960696E-4	0.0016020000000000001
27.0	0.00128523408836259	0.0033690000000000005
28.0	0.003504185249467232	0.006167999999999999
29.0	0.0013895907023749369	0.010352
30.0	0.005267262780938989	0.015647
31.0	0.01067732934947382	0.022148
32.0	0.009512929235230793	0.028808
33.0	0.019311466045653272	0.035106000000000005
34.0	0.021530417206757916	0.041161
35.0	0.027887931981457476	0.047408
36.0	0.03149372761825252	0.052698999999999996
37.0	0.04765527165674363	0.057517000000000006
38.0	0.04313498253399829	0.061487999999999994
39.0	0.04892677461168354	0.063321
40.0	0.05497121954434607	0.060248
41.0	0.045441812949008065	0.055508
42.0	0.04375837599138783	0.051446000000000006
43.0	0.04243744095612628	0.048194
44.0	0.022447656919392753	0.044423
45.0	0.012456884241052795	0.040655000000000004
46.0	0.013983786277654502	0.03652
47.0	0.018240437638684447	0.032315
48.0	0.0148900410835512	0.028137999999999996
49.0	0.020352285959092206	0.02458
50.0	0.02350770041962344	0.020810000000000002
51.0	0.023062811696728695	0.017532
52.0	0.03892227079992091	0.014506999999999997
53.0	0.029848737834215787	0.012007
54.0	0.017372630006371247	0.010018
55.0	0.021530417206757912	0.008414999999999999
56.0	0.020879561482523016	0.007258
57.0	0.0308181558538568	0.006174999999999999
58.0	0.03079893226706505	0.005363000000000001
59.0	0.02350220796625437	0.0046159999999999994
60.0	0.02678394885427423	0.003946
61.0	0.029813036887316822	0.0034579999999999993
62.0	0.025152690203660167	0.002915
63.0	0.019108245270997647	0.0024610000000000005
64.0	0.018094887624404067	0.0019950000000000002
65.0	0.010199485906364653	0.0016779999999999998
66.0	0.010658105762682075	0.0013500000000000003
67.0	0.010699299162950107	0.001069
68.0	0.009438781114748336	8.119999999999999E-4
69.0	0.004608168376650483	6.4E-4
70.0	0.0026281389371004245	5.05E-4
71.0	0.0028670606586550084	4.0299999999999993E-4
72.0	6.261396840740822E-4	3.2E-4
73.0	5.492453369070895E-4	2.79E-4
74.0	8.51330272205989E-5	2.0700000000000002E-4
75.0	1.647736010721269E-5	2.0099999999999998E-4
76.0	1.0984906738141793E-5	1.54E-4
77.0	0.0	1.12E-4
78.0	0.0	7.699999999999999E-5
79.0	0.0	6.3E-5
80.0	5.492453369070897E-6	3.7E-5
81.0	0.0	2.8000000000000003E-5
82.0	0.0	1.6E-5
83.0	0.0	9.0E-6
84.0	0.0	4.0E-6
85.0	0.0	0.0
86.0	2.7462266845354484E-6	1.0E-6
87.0	2.7462266845354484E-6	0.0
88.0	0.0	0.0
89.0	0.0	0.0
90.0	2.7462266845354484E-6	0.0
91.0	0.0	0.0
92.0	2.7462266845354484E-6	0.0
93.0	2.7462266845354484E-6	0.0
94.0	5.492453369070897E-6	0.0
95.0	2.1969813476283587E-5	0.0
96.0	4.943208032163808E-5	0.0
97.0	1.4005756091130787E-4	0.0
98.0	3.542632423050728E-4	0.0
99.0	7.771821517235318E-4	0.0
100.0	0.0052370542874091	0.0
