#Mapping quality	mapping quality
0.0	179353.0
1.0	5282.0
2.0	5621.0
3.0	7588.0
4.0	3799.0
5.0	4278.0
6.0	3326.0
7.0	2930.0
8.0	2688.0
9.0	2321.0
10.0	1945.0
11.0	1555.0
12.0	1918.0
13.0	1730.0
14.0	1123.0
15.0	1275.0
16.0	2036.0
17.0	1158.0
18.0	858.0
19.0	730.0
20.0	724.0
21.0	604.0
22.0	829.0
23.0	739.0
24.0	938.0
25.0	1263.0
26.0	718.0
27.0	445.0
28.0	778.0
29.0	231.0
30.0	829.0
31.0	533.0
32.0	172.0
33.0	594.0
34.0	233.0
35.0	637.0
36.0	235.0
37.0	566.0
38.0	328.0
39.0	356.0
40.0	827.0
41.0	510.0
42.0	863.0
43.0	641.0
44.0	539.0
45.0	2245.0
46.0	512.0
47.0	719.0
48.0	342.0
49.0	260.0
50.0	858.0
51.0	687.0
52.0	683.0
53.0	471.0
54.0	322.0
55.0	518.0
56.0	704.0
57.0	1236.0
58.0	1986.0
59.0	112490.0
60.0	255409.0
