#Coverage	Number of genomic locations
0.0	3.208556134E9
1.0	361179.0
2.0	168187.0
3.0	29232.0
4.0	49233.0
5.0	10747.0
6.0	26615.0
7.0	4956.0
8.0	13941.0
9.0	4222.0
10.0	9902.0
11.0	2797.0
12.0	7321.0
13.0	1253.0
14.0	5536.0
15.0	1517.0
16.0	3013.0
17.0	721.0
18.0	2690.0
19.0	712.0
20.0	2020.0
21.0	852.0
22.0	2955.0
23.0	849.0
24.0	2426.0
25.0	946.0
26.0	1242.0
27.0	305.0
28.0	1217.0
29.0	410.0
30.0	697.0
31.0	727.0
32.0	926.0
33.0	275.0
34.0	1519.0
35.0	303.0
36.0	580.0
37.0	387.0
38.0	639.0
39.0	117.0
40.0	644.0
41.0	734.0
42.0	596.0
43.0	456.0
44.0	347.0
45.0	339.0
46.0	630.0
47.0	15.0
48.0	180.0
49.0	53.0
50.0	208.0
51.0	215.0
52.0	724.0
53.0	386.0
54.0	412.0
55.0	560.0
56.0	244.0
57.0	415.0
58.0	71.0
59.0	155.0
60.0	542.0
61.0	66.0
62.0	304.0
63.0	58.0
64.0	167.0
65.0	74.0
66.0	285.0
67.0	64.0
68.0	245.0
69.0	443.0
70.0	7.0
71.0	36.0
72.0	240.0
73.0	49.0
74.0	150.0
75.0	87.0
76.0	80.0
77.0	206.0
78.0	12.0
79.0	20.0
80.0	158.0
81.0	237.0
82.0	61.0
83.0	182.0
84.0	168.0
85.0	9.0
86.0	8.0
87.0	18.0
88.0	33.0
89.0	11.0
90.0	12.0
91.0	147.0
92.0	167.0
93.0	168.0
94.0	104.0
95.0	81.0
96.0	176.0
97.0	167.0
98.0	95.0
99.0	131.0
100.0	231.0
101.0	69.0
102.0	320.0
103.0	92.0
104.0	272.0
105.0	154.0
106.0	211.0
107.0	31.0
108.0	352.0
109.0	199.0
110.0	158.0
111.0	76.0
112.0	331.0
113.0	62.0
114.0	128.0
115.0	84.0
116.0	200.0
117.0	42.0
118.0	4.0
119.0	2.0
120.0	3.0
121.0	3.0
122.0	79.0
123.0	30.0
124.0	31.0
125.0	5.0
126.0	1.0
127.0	2.0
128.0	7.0
129.0	6.0
130.0	3.0
131.0	201.0
132.0	22.0
133.0	195.0
134.0	5.0
135.0	2.0
136.0	6.0
137.0	80.0
138.0	86.0
139.0	2.0
141.0	1.0
142.0	4.0
143.0	1.0
144.0	215.0
145.0	5.0
146.0	3.0
148.0	1.0
149.0	2.0
150.0	148.0
151.0	6.0
152.0	14.0
153.0	17.0
154.0	96.0
155.0	13.0
156.0	2.0
157.0	9.0
158.0	8.0
159.0	5.0
160.0	14.0
161.0	5.0
162.0	61.0
163.0	12.0
164.0	1.0
165.0	10.0
166.0	5.0
168.0	4.0
169.0	6.0
170.0	3.0
171.0	1.0
172.0	2.0
173.0	3.0
174.0	7.0
175.0	6.0
176.0	83.0
177.0	68.0
178.0	18.0
179.0	23.0
180.0	20.0
181.0	58.0
182.0	130.0
183.0	96.0
184.0	59.0
185.0	55.0
186.0	408.0
187.0	35.0
188.0	20.0
189.0	61.0
190.0	6.0
191.0	5.0
192.0	70.0
193.0	3.0
194.0	4.0
195.0	68.0
196.0	43.0
197.0	4.0
198.0	5.0
199.0	34.0
200.0	11.0
201.0	41.0
202.0	97.0
203.0	1.0
204.0	2.0
205.0	2.0
206.0	9.0
207.0	8.0
208.0	2.0
209.0	1.0
211.0	6.0
212.0	65.0
213.0	35.0
214.0	4.0
215.0	37.0
216.0	85.0
217.0	27.0
218.0	44.0
219.0	3.0
220.0	6.0
221.0	1.0
222.0	58.0
223.0	69.0
224.0	69.0
225.0	2.0
226.0	5.0
227.0	1.0
228.0	4.0
229.0	8.0
230.0	60.0
231.0	4.0
232.0	4.0
233.0	8.0
234.0	7.0
235.0	100.0
236.0	231.0
237.0	2.0
238.0	1.0
239.0	41.0
240.0	14.0
241.0	99.0
242.0	10.0
243.0	6.0
244.0	1.0
245.0	22.0
246.0	29.0
247.0	9.0
248.0	7.0
249.0	39.0
250.0	3.0
251.0	27.0
252.0	44.0
253.0	93.0
254.0	100.0
255.0	6.0
256.0	180.0
257.0	61.0
258.0	2.0
259.0	7.0
260.0	4.0
261.0	4.0
262.0	5.0
263.0	10.0
264.0	7.0
265.0	11.0
266.0	33.0
267.0	6.0
268.0	3.0
269.0	20.0
270.0	50.0
271.0	11.0
272.0	6.0
273.0	13.0
274.0	45.0
