#Position (bp)	Coverage
4011823.0	17.138066801310377
1.2035468E7	7.235600154293965
2.0059113E7	3.1940813682559486
2.8082758E7	0.003211134091799924
3.6106403E7	0.002760590729026521
4.4130048E7	9.440846398363836E-4
5.2153693E7	8.608307072409111E-4
6.0177338E7	5.141054969406049E-4
6.8200983E7	3.5395384516638014E-4
7.6224628E7	1.6040091504546873E-4
8.4248273E7	2.1730093990948003
9.2271918E7	7.010529503735522E-4
1.00295563E8	2.1361862345604772E-4
1.08319208E8	3.660431138217107E-4
1.16342853E8	7.315877011009335E-4
1.24366498E8	2.5424853666880826E-5
1.32390143E8	0.0
1.40413788E8	2.4649027966715877
1.48437433E8	1.8252900022371379
1.56461078E8	5.123606540418974E-4
1.64484723E8	6.937856298477811
1.72508368E8	1.3771795736227115E-4
1.80532013E8	8.083607886440638E-4
1.88555658E8	2.507588508713932E-4
1.96579303E8	3.9632860127784814E-4
2.04602948E8	0.0010353149971116618
2.12626593E8	1.7510744804886058E-4
2.20650238E8	0.0010335701542129544
2.28673883E8	0.0017918290253369884
2.36697528E8	2.689550696722001E-4
2.44721173E8	3.6417363928738125E-4
2.48844709E8	4.207190715535723E-4
2.528565315E8	8.24848741406971E-4
2.60768463E8	0.001647630222922375
2.68792108E8	6.300129180690323E-4
2.76815753E8	0.0013139913343623753
2.84839398E8	0.752667148160219
2.92863043E8	4.163942946129845E-4
3.00886688E8	7.451725493837277E-4
3.08910333E8	4.469290453403659E-4
3.16933978E8	8.777806096854983E-4
3.24957623E8	0.001576964085524721
3.32981268E8	4.0181239324521464E-4
3.41004913E8	8.0726290856587
3.49028558E8	0.0014468486579353897
3.57052203E8	7.575110813103022E-4
3.65075848E8	0.0011016190272625471
3.73099493E8	1.4848568200612067
3.81123138E8	0.0015759670324397453
3.89146783E8	6.443455561655582E-4
3.97170428E8	2.2446157575515866E-4
4.05194073E8	8.388955393714453E-4
4.13217718E8	2.5113274577825913E-4
4.21241363E8	0.0021789348855788112
4.29265008E8	9.098109400403432E-5
4.37288653E8	2.0788556821743734E-4
4.45312298E8	2.5424853666880824E-4
4.53335943E8	2.101289376586327E-4
4.61359588E8	1.253794254356966E-4
4.69383233E8	0.0016665742315369137
4.77406878E8	0.007445493912056179
4.85430523E8	0.001452706344809622
4.902961485E8	0.0030018634275119672
4.94307971E8	1.941089977436808E-4
5.01477813E8	0.0014584394000482323
5.09501458E8	3.4610205212219636E-4
5.17525103E8	3.269087802364138E-4
5.25548748E8	2.1324472854918183E-4
5.33572393E8	0.001052638794463115
5.41596038E8	2.001796814290762
5.49619683E8	4.6225873652186753E-4
5.57643328E8	5.157257082036904E-4
5.65666973E8	4.8357074621322354E-4
5.73690618E8	1.8158829310120276E-4
5.81714263E8	1.1877394874773249E-4
5.89737908E8	3.068430869012774E-4
5.97761553E8	4.1788987424044806E-4
6.05785198E8	3.023563480188867E-4
6.13808843E8	8.160879500526257E-4
6.21832488E8	4.991697538961407
6.29856133E8	3.7888017229077307E-4
6.37879778E8	4.946629617835784E-4
6.45903423E8	4.486351153372314
6.53927068E8	2.4066368838601408E-4
6.61950713E8	1.1079752406792674E-4
6.69974358E8	2.7331717691896887E-4
6.77998003E8	3.8249448972381005E-4
6.85727668E8	0.001183885546523286
6.897394905E8	0.0020732702904959523
6.94045293E8	9.659500638425554
7.02068938E8	0.0011282901972856476
7.10092583E8	0.0018244825138699432
7.18116228E8	3.705298527041014E-4
7.26139873E8	3.0073613675580114E-4
7.34163518E8	1.8208681964369062E-4
7.42187163E8	0.0010364366818322594
7.50210808E8	2.4577358544651464E-4
7.58234453E8	4.00441445253373E-4
7.66258098E8	2.3879421385168462E-4
7.74281743E8	6.913316827950389E-4
7.82305388E8	1.3622237773480757E-4
7.90329033E8	3.4884394810587955E-4
7.98352678E8	4.3297030215070585E-4
8.06376323E8	4.74846531719686E-4
8.14399968E8	3.204279351840716E-4
8.22423613E8	6.303868129758981E-4
8.30447258E8	9.409688489458345E-5
8.38470903E8	6.470874521492414E-4
8.46494548E8	6.812365203096597E-4
8.54518193E8	3.29526044584475E-4
8.62541838E8	5.718099442335746E-4
8.70565483E8	1.8308387272866633E-4
8.771186855E8	0.002753425304362197
8.81130508E8	0.004997815283494594
8.86612773E8	1.497742983394704
8.94636418E8	2.796733903356891E-4
9.02660063E8	1.4482196059272312E-4
9.10683708E8	7.738378255767797E-4
9.18707353E8	8.512340712980198E-5
9.26730998E8	6.119413309038473E-5
9.34754643E8	0.0040773239593725795
9.42778288E8	1.718670255226895E-4
9.50801933E8	2.572396959237354E-4
9.58825578E8	2.874005517442509E-4
9.66849223E8	7.788230910016582E-4
9.74872868E8	3.781323824770413E-4
9.82896513E8	1.1279163023787817E-4
9.90920158E8	6.536929288372055E-4
9.98943803E8	1.2562868870694054E-4
1.006967448E9	3.785062773839072E-4
1.014991093E9	0.0018441743122982136
1.023014738E9	4.969063312247738E-4
1.031038383E9	3.7202543233156503E-4
1.039062028E9	2.3617694950362335E-4
1.047085673E9	7.234866447855059E-4
1.055109318E9	0.0011599466327336266
1.0601597325E9	1.9401266329800346E-4
1.064171555E9	6.9469891419451E-4
1.071156608E9	3.912187042173476E-4
1.079180253E9	0.0015365834355832045
1.087203898E9	12.374258332715367
1.095227543E9	0.003643855130679386
1.103251188E9	0.002289483146375494
1.111274833E9	3.816220682744563E-4
1.119298478E9	2.979942407721179E-4
1.127322123E9	2.510081141426372E-4
1.135345768E9	5.720592075048186E-5
1.143369413E9	9.584172779329096E-5
1.151393058E9	2.4614748035338055E-4
1.159416703E9	1.2213900290952554E-4
1.167440348E9	1.6825270808965253E-4
1.175463993E9	2.0651462022559572E-4
1.183487638E9	1.1366405168723193E-4
1.191511283E9	1.5865607214676124E-4
1.199534928E9	0.7468817476346473
1.207558573E9	22.450131455217672
1.215582218E9	3.741441701371384E-4
1.223605863E9	7.51279499529204E-4
1.2298109945E9	0.006109034340350585
1.233822817E9	0.005666991199130498
1.239653153E9	4.595719277211292
