#Position (bp)	insert size
4011823.0	16552.565798802705
1.2035468E7	9395.138014218795
2.0059113E7	15650.804313072982
2.8082758E7	188.43333333333334
3.6106403E7	211.6153846153846
4.4130048E7	179.94444444444446
5.2153693E7	189.57142857142858
6.0177338E7	209.33333333333334
6.8200983E7	100.0
7.6224628E7	0.0
8.4248273E7	17615.7057859703
9.2271918E7	147.0
1.00295563E8	187.5
1.08319208E8	7286918.4
1.16342853E8	326.0
1.24366498E8	0.0
1.32390143E8	0.0
1.40413788E8	261.69069254235086
1.48437433E8	233.66322170326941
1.56461078E8	183.7826086956522
1.64484723E8	863.6387108903756
1.72508368E8	278.0
1.80532013E8	248.5
1.88555658E8	88.0
1.96579303E8	418.0
2.04602948E8	273.1818181818182
2.12626593E8	335.0
2.20650238E8	187.5
2.28673883E8	225.6
2.36697528E8	245.0
2.44721173E8	158.5
2.48844709E8	0.0
2.528565315E8	195.125
2.60768463E8	8275045.666666667
2.68792108E8	282.0
2.76815753E8	199.13333333333333
2.84839398E8	6.097340537721519E7
2.92863043E8	322.0
3.00886688E8	323.3333333333333
3.08910333E8	0.0
3.16933978E8	153.66666666666666
3.24957623E8	1212343.0
3.32981268E8	495628.75
3.41004913E8	1956.8036930313094
3.49028558E8	375.2
3.57052203E8	179.33333333333334
3.65075848E8	309.125
3.73099493E8	13678.91998285347
3.81123138E8	220.66666666666666
3.89146783E8	287.75
3.97170428E8	208.58333333333334
4.05194073E8	415.0
4.13217718E8	0.0
4.21241363E8	542.4444444444445
4.29265008E8	0.0
4.37288653E8	0.0
4.45312298E8	0.0
4.53335943E8	0.0
4.61359588E8	0.0
4.69383233E8	255.0
4.77406878E8	214.83870967741936
4.85430523E8	225.63636363636363
4.902961485E8	321.76190476190476
4.94307971E8	253.0
5.01477813E8	222.76923076923077
5.09501458E8	262.8333333333333
5.17525103E8	226.66666666666666
5.25548748E8	164.0
5.33572393E8	246.28571428571428
5.41596038E8	329.5905083749633
5.49619683E8	254.0
5.57643328E8	0.0
5.65666973E8	170.0
5.73690618E8	83.0
5.81714263E8	268.5
5.89737908E8	472.0
5.97761553E8	0.0
6.05785198E8	251.33333333333334
6.13808843E8	162.0
6.21832488E8	658.4723562724488
6.29856133E8	0.0
6.37879778E8	167.0
6.45903423E8	1297.3253015037967
6.53927068E8	192.0
6.61950713E8	297.0
6.69974358E8	0.0
6.77998003E8	248.0
6.85727668E8	288.65384615384613
6.897394905E8	0.0
6.94045293E8	19654.971543629676
7.02068938E8	265.0
7.10092583E8	135.0
7.18116228E8	295.7142857142857
7.26139873E8	0.0
7.34163518E8	0.0
7.42187163E8	230.8
7.50210808E8	337.0
7.58234453E8	0.0
7.66258098E8	0.0
7.74281743E8	138.0
7.82305388E8	0.0
7.90329033E8	283.3333333333333
7.98352678E8	368.1666666666667
8.06376323E8	263.0
8.14399968E8	224.0
8.22423613E8	0.0
8.30447258E8	0.0
8.38470903E8	151.04347826086956
8.46494548E8	157.55555555555554
8.54518193E8	173.0
8.62541838E8	173.33333333333334
8.70565483E8	0.0
8.771186855E8	291.4375
8.81130508E8	280.84615384615387
8.86612773E8	3455.2780175414173
8.94636418E8	186.0
9.02660063E8	0.0
9.10683708E8	157.42857142857142
9.18707353E8	7.5469987E7
9.26730998E8	0.0
9.34754643E8	274.65625
9.42778288E8	320.0
9.50801933E8	443.0
9.58825578E8	0.0
9.66849223E8	161.0
9.74872868E8	0.0
9.82896513E8	0.0
9.90920158E8	265.2857142857143
9.98943803E8	0.0
1.006967448E9	154.0
1.014991093E9	261.0
1.023014738E9	310.0
1.031038383E9	230.0
1.039062028E9	226.0
1.047085673E9	219.1304347826087
1.055109318E9	264.1111111111111
1.0601597325E9	0.0
1.064171555E9	239.0
1.071156608E9	0.0
1.079180253E9	326.0
1.087203898E9	11112.433769512349
1.095227543E9	3468.35
1.103251188E9	5413374.0
1.111274833E9	9.3763528E7
1.119298478E9	0.0
1.127322123E9	200.0
1.135345768E9	274.0
1.143369413E9	386.0
1.151393058E9	0.0
1.159416703E9	0.0
1.167440348E9	213.2
1.175463993E9	0.0
1.183487638E9	153.0
1.191511283E9	3696354.75
1.199534928E9	289.0437776179221
1.207558573E9	1002.7315974587464
1.215582218E9	222.0
1.223605863E9	179.85714285714286
1.2298109945E9	154.9090909090909
1.233822817E9	273.81666666666666
1.239653153E9	36930.637368519034
1.247676798E9	481.0
1.255700443E9	173.66666666666666
1.263724088E9	298.0
1.271747733E9	138.0
1.279771378E9	166.875
1.287795023E9	334.0
1.295818668E9	280.1333333333333
1.303842313E9	754562.3793103448
1.311865958E9	5706.701307450471
1.319889603E9	195.34416826003823
1.327913248E9	0.0
1.335936893E9	342723.6666666667
1.343960538E9	0.0
1.351984183E9	1987.0616800319856
1.360007828E9	305.37931034482756
1.368031473E9	270.0
1.376055118E9	380.5653317173991
1.384078763E9	248.5
1.389720431E9	191.8
1.3937322535E9	206.0
1.400126053E9	231.05
1.408149698E9	239.6
1.416173343E9	174.33333333333334
1.424196988E9	287.6666666666667
1.432220633E9	268.7857142857143
1.440244278E9	163.0
1.448267923E9	181.0
1.456291568E9	394.3157894736842
1.464315213E9	399.8
1.472338858E9	0.0
1.480362503E9	0.0
1.488386148E9	296.85714285714283
1.496409793E9	4377.36846876437
1.504433438E9	0.0
1.512457083E9	0.0
1.520480728E9	305.6666666666667
1.528504373E9	197.3846153846154
1.534502554E9	216.41860465116278
1.5385143765E9	332.0
1.544551663E9	144.0
1.552575308E9	252.25
1.560598953E9	331.5
1.568622598E9	167.5
1.576646243E9	321.17015706806285
1.584669888E9	0.0
1.592693533E9	0.0
1.600717178E9	737747.5638297872
1.608740823E9	125.0
1.616764468E9	4504.510380905673
1.624788113E9	524.5882352941177
1.632811758E9	270.7
1.640835403E9	161.0
1.648859048E9	284.57142857142856
1.656882693E9	290.77777777777777
1.664906338E9	311.0087909204225
1.671900895E9	207.2173913043478
1.6759127175E9	198.40277777777777
1.680953628E9	385.8
1.688977273E9	164.0
1.697000918E9	150.0
1.705024563E9	242.22727272727272
1.713048208E9	136.0
1.721071853E9	208.32258064516128
1.729095498E9	251.5
1.737119143E9	306.0
1.745142788E9	316.9583333333333
1.753166433E9	247.5438596491228
1.761190078E9	287.3333333333333
1.769213723E9	227.13946177062374
1.777237368E9	242.0625
1.785261013E9	218.66666666666666
1.793284658E9	177.0
1.801308303E9	239.0
1.8070005885E9	283.5897435897436
1.811012411E9	198.48275862068965
1.817355593E9	195.0
1.825379238E9	247.53846153846155
1.833402883E9	303.0
1.841426528E9	372.3333333333333
1.849450173E9	252.25
1.857473818E9	261.9230769230769
1.865497463E9	181.125
1.873521108E9	317.14285714285717
1.881544753E9	399.00763358778624
1.889568398E9	265.1
1.897592043E9	302.96610169491527
1.905615688E9	0.0
1.913639333E9	0.0
1.921662978E9	216.2
1.929686623E9	215.34883720930233
1.937710268E9	154.0
1.942744882E9	236.75
1.9467567045E9	248.0
1.953757558E9	13540.992650394472
1.961781203E9	0.0
1.969804848E9	191.17142857142858
1.977828493E9	281.6666666666667
1.985852138E9	306.8333333333333
1.993875783E9	529.0
2.001899428E9	0.0
2.009923073E9	0.0
2.017946718E9	356.0
2.025970363E9	265.0
2.033994008E9	0.0
2.042017653E9	142.33333333333334
2.050041298E9	238.5
2.058064943E9	273.3333333333333
2.066088588E9	191.51020408163265
2.0735716965E9	291.7235772357724
2.077583519E9	0.0
2.082135878E9	0.0
2.090159523E9	0.0
2.098183168E9	598.0
2.106206813E9	228.0
2.114230458E9	254.0
2.122254103E9	216.5
2.130277748E9	308.1666666666667
2.138301393E9	0.0
2.146325038E9	291.0
2.154348683E9	187.5
2.162372328E9	507.0
2.170395973E9	206.0
2.178419618E9	199.83333333333334
2.186443263E9	286.6666666666667
2.190931198E9	0.0
2.1949430205E9	0.0
2.202490553E9	0.0
2.210514198E9	207.0
2.218537843E9	254.66666666666666
2.226561488E9	656.125
2.234585133E9	122.0
2.242608778E9	0.0
2.250632423E9	221.66666666666666
2.258656068E9	354.0
2.266679713E9	224.5
2.274703358E9	0.0
2.282727003E9	267.4930332261522
2.290750648E9	189.30769230769232
2.2966067495E9	306.832
2.300618572E9	0.0
2.306797938E9	0.0
2.314821583E9	140.0
2.322845228E9	192.28571428571428
2.330868873E9	217.14285714285714
2.338892518E9	2569.617150943093
2.346916163E9	355.0
2.354939808E9	312.2093023255814
2.362963453E9	212.95348837209303
2.370987098E9	260.3333333333333
2.379010743E9	259.8666666666667
2.387034388E9	312.8333333333333
2.395058033E9	0.0
