#GC Content (%)	Sample	HUMAN (hg19)
1.0	4.159368205386919E-5	0.0
2.0	1.878424350819899E-5	3.0E-6
3.0	1.945510934777752E-5	3.0E-6
4.0	2.2809438545670198E-5	1.0E-5
5.0	1.8113377668620455E-5	8.0E-6
6.0	1.945510934777752E-5	1.2000000000000002E-5
7.0	1.2075585112413634E-5	6.999999999999999E-6
8.0	8.050390074942423E-6	9.999999999999999E-6
9.0	1.4759048470727774E-5	1.6E-5
10.0	7.379524235363888E-6	1.5000000000000002E-5
11.0	1.006298759367803E-5	1.9999999999999998E-5
12.0	2.0125975187356055E-6	1.6E-5
13.0	9.392121754099494E-6	1.6E-5
14.0	3.3543291978926763E-6	2.4999999999999998E-5
15.0	6.037792556206817E-6	2.2000000000000003E-5
16.0	3.3543291978926763E-6	2.6999999999999996E-5
17.0	5.366926716628282E-6	3.3E-5
18.0	4.696060877049746E-6	3.7000000000000005E-5
19.0	5.366926716628282E-6	4.7000000000000004E-5
20.0	8.050390074942423E-6	5.4999999999999995E-5
21.0	8.721255914520959E-6	6.400000000000001E-5
22.0	2.6834633583141414E-5	9.3E-5
23.0	2.012597518735606E-5	1.66E-4
24.0	5.366926716628282E-5	3.03E-4
25.0	2.2809438545670199E-4	7.059999999999999E-4
26.0	8.92251566639452E-4	0.0016020000000000001
27.0	0.0017489472437812415	0.0033690000000000005
28.0	0.003057806496798964	0.006167999999999999
29.0	0.001381312763692204	0.010352
30.0	0.006189408235951566	0.015647
31.0	0.009939548279195578	0.022148
32.0	0.01163348452413138	0.028808
33.0	0.01876411753301163	0.035106000000000005
34.0	0.023079797479020347	0.041161
35.0	0.024002238008440833	0.047408
36.0	0.028261565223924954	0.052698999999999996
37.0	0.036174427801753783	0.057517000000000006
38.0	0.03423092946449476	0.061487999999999994
39.0	0.0391866154214614	0.063321
40.0	0.04849554981145317	0.060248
41.0	0.042355114781790826	0.055508
42.0	0.03887197934269907	0.051446000000000006
43.0	0.03794417188656196	0.048194
44.0	0.023421268191365825	0.044423
45.0	0.013161046040851705	0.040655000000000004
46.0	0.012078939441611525	0.03652
47.0	0.014705379203561492	0.032315
48.0	0.013075846079225231	0.028137999999999996
49.0	0.020903508695427578	0.02458
50.0	0.02346420360509885	0.020810000000000002
51.0	0.024936754122973734	0.017532
52.0	0.03633342300573389	0.014506999999999997
53.0	0.02959055045213003	0.012007
54.0	0.017025904142663646	0.010018
55.0	0.02234587025052143	0.008414999999999999
56.0	0.02436048036677577	0.007258
57.0	0.03128046150202836	0.006174999999999999
58.0	0.03775297512228207	0.005363000000000001
59.0	0.026071859123540615	0.0046159999999999994
60.0	0.0345764253718777	0.003946
61.0	0.03415042556374533	0.0034579999999999993
62.0	0.029249750605624136	0.002915
63.0	0.018804369483386343	0.0024610000000000005
64.0	0.023266969048262757	0.0019950000000000002
65.0	0.013749395382162079	0.0016779999999999998
66.0	0.014371288015451383	0.0013500000000000003
67.0	0.013038277592208833	0.001069
68.0	0.012981253995844658	8.119999999999999E-4
69.0	0.010572174765918136	6.4E-4
70.0	0.0060518807388379664	5.05E-4
71.0	0.005146882721246522	4.0299999999999993E-4
72.0	0.0013907048854463035	3.2E-4
73.0	8.151019950879203E-4	2.79E-4
74.0	1.3014797287823584E-4	2.0700000000000002E-4
75.0	3.287242613934823E-5	2.0099999999999998E-4
76.0	1.6100780149884847E-5	1.54E-4
77.0	1.811337766862045E-5	1.12E-4
78.0	7.379524235363888E-6	7.699999999999999E-5
79.0	5.366926716628282E-6	6.3E-5
80.0	2.012597518735606E-6	3.7E-5
81.0	3.3543291978926763E-6	2.8000000000000003E-5
82.0	2.0125975187356055E-6	1.6E-5
83.0	0.0	9.0E-6
84.0	6.708658395785352E-7	4.0E-6
85.0	0.0	0.0
86.0	2.0125975187356055E-6	1.0E-6
87.0	0.0	0.0
88.0	6.708658395785352E-7	0.0
89.0	0.0	0.0
90.0	0.0	0.0
91.0	6.708658395785352E-7	0.0
92.0	6.708658395785352E-7	0.0
93.0	1.3417316791570704E-6	0.0
94.0	4.025195037471212E-6	0.0
95.0	2.616376774356288E-5	0.0
96.0	7.044091315574619E-5	0.0
97.0	1.6369126485716258E-4	0.0
98.0	3.414707123454744E-4	0.0
99.0	8.486452870668472E-4	0.0
100.0	0.0028619136716420313	0.0
