#Mapping quality	mapping quality
0.0	103593.0
1.0	3538.0
2.0	2727.0
3.0	5373.0
4.0	1847.0
5.0	3612.0
6.0	1690.0
7.0	1112.0
8.0	1385.0
9.0	1221.0
10.0	957.0
11.0	945.0
12.0	919.0
13.0	1001.0
14.0	1038.0
15.0	642.0
16.0	698.0
17.0	1169.0
18.0	699.0
19.0	202.0
20.0	247.0
21.0	524.0
22.0	541.0
23.0	398.0
24.0	832.0
25.0	781.0
26.0	1069.0
27.0	618.0
28.0	592.0
29.0	515.0
30.0	641.0
31.0	402.0
32.0	90.0
33.0	198.0
34.0	122.0
35.0	239.0
36.0	415.0
37.0	176.0
38.0	175.0
39.0	186.0
40.0	634.0
41.0	521.0
42.0	566.0
43.0	974.0
44.0	347.0
45.0	2340.0
46.0	247.0
47.0	144.0
48.0	275.0
49.0	140.0
50.0	165.0
51.0	423.0
52.0	864.0
53.0	495.0
54.0	1145.0
55.0	280.0
56.0	1186.0
57.0	1264.0
58.0	2031.0
59.0	90735.0
60.0	270786.0
