#Mapping quality	mapping quality
0.0	99045.0
1.0	3851.0
2.0	2645.0
3.0	5196.0
4.0	2453.0
5.0	3971.0
6.0	1997.0
7.0	1656.0
8.0	1542.0
9.0	1549.0
10.0	901.0
11.0	1114.0
12.0	711.0
13.0	743.0
14.0	823.0
15.0	671.0
16.0	756.0
17.0	1407.0
18.0	707.0
19.0	406.0
20.0	335.0
21.0	434.0
22.0	360.0
23.0	326.0
24.0	911.0
25.0	532.0
26.0	763.0
27.0	609.0
28.0	580.0
29.0	234.0
30.0	670.0
31.0	264.0
32.0	368.0
33.0	434.0
34.0	254.0
35.0	61.0
36.0	435.0
37.0	384.0
38.0	62.0
39.0	498.0
40.0	769.0
41.0	271.0
42.0	550.0
43.0	1312.0
44.0	139.0
45.0	2203.0
46.0	318.0
47.0	234.0
48.0	707.0
49.0	166.0
50.0	323.0
51.0	128.0
52.0	492.0
53.0	242.0
54.0	319.0
55.0	308.0
56.0	1069.0
57.0	1592.0
58.0	1185.0
59.0	101122.0
60.0	190886.0
