#Mapping quality	mapping quality
0.0	123836.0
1.0	4066.0
2.0	4017.0
3.0	5973.0
4.0	2557.0
5.0	3851.0
6.0	3289.0
7.0	1867.0
8.0	2052.0
9.0	1712.0
10.0	932.0
11.0	1037.0
12.0	1410.0
13.0	1071.0
14.0	1049.0
15.0	846.0
16.0	1235.0
17.0	799.0
18.0	1219.0
19.0	589.0
20.0	407.0
21.0	376.0
22.0	714.0
23.0	926.0
24.0	861.0
25.0	390.0
26.0	599.0
27.0	724.0
28.0	343.0
29.0	250.0
30.0	532.0
31.0	253.0
32.0	173.0
33.0	179.0
34.0	245.0
35.0	517.0
36.0	116.0
37.0	208.0
38.0	302.0
39.0	203.0
40.0	1135.0
41.0	1128.0
42.0	534.0
43.0	979.0
44.0	879.0
45.0	1864.0
46.0	439.0
47.0	330.0
48.0	601.0
49.0	16.0
50.0	232.0
51.0	534.0
52.0	259.0
53.0	472.0
54.0	982.0
55.0	465.0
56.0	1011.0
57.0	463.0
58.0	1797.0
59.0	108930.0
60.0	154678.0
