#Mapping quality	mapping quality
0.0	45032.0
1.0	1241.0
2.0	793.0
3.0	3974.0
4.0	1017.0
5.0	1781.0
6.0	1260.0
7.0	641.0
8.0	482.0
9.0	904.0
10.0	499.0
11.0	560.0
12.0	574.0
13.0	283.0
14.0	660.0
15.0	443.0
16.0	614.0
17.0	912.0
18.0	235.0
19.0	79.0
20.0	145.0
21.0	288.0
22.0	104.0
23.0	272.0
24.0	337.0
25.0	445.0
26.0	453.0
27.0	522.0
28.0	190.0
29.0	194.0
30.0	333.0
31.0	57.0
32.0	69.0
33.0	153.0
34.0	239.0
35.0	173.0
36.0	22.0
37.0	65.0
38.0	233.0
39.0	143.0
40.0	489.0
41.0	320.0
42.0	444.0
43.0	928.0
44.0	189.0
45.0	1359.0
46.0	108.0
47.0	70.0
48.0	124.0
49.0	1.0
50.0	80.0
51.0	2.0
52.0	166.0
53.0	74.0
54.0	205.0
55.0	378.0
56.0	1036.0
57.0	1079.0
58.0	1810.0
59.0	34242.0
60.0	148055.0
