#Mapping quality	mapping quality
0.0	149270.0
1.0	4402.0
2.0	4565.0
3.0	6201.0
4.0	3188.0
5.0	4000.0
6.0	2574.0
7.0	2630.0
8.0	1920.0
9.0	1470.0
10.0	1369.0
11.0	1722.0
12.0	1106.0
13.0	1747.0
14.0	1413.0
15.0	713.0
16.0	1444.0
17.0	1526.0
18.0	1168.0
19.0	553.0
20.0	625.0
21.0	545.0
22.0	1035.0
23.0	743.0
24.0	1597.0
25.0	1761.0
26.0	1282.0
27.0	182.0
28.0	745.0
29.0	297.0
30.0	573.0
31.0	98.0
32.0	767.0
33.0	347.0
34.0	152.0
35.0	296.0
36.0	410.0
37.0	652.0
38.0	74.0
39.0	184.0
40.0	523.0
41.0	710.0
42.0	1055.0
43.0	1248.0
44.0	352.0
45.0	2243.0
46.0	716.0
47.0	314.0
48.0	813.0
49.0	139.0
50.0	256.0
51.0	481.0
52.0	729.0
53.0	397.0
54.0	671.0
55.0	639.0
56.0	980.0
57.0	1111.0
58.0	1894.0
59.0	106598.0
60.0	359619.0
