#Mapping quality	mapping quality
0.0	227484.0
1.0	7758.0
2.0	7461.0
3.0	8287.0
4.0	5221.0
5.0	4288.0
6.0	4664.0
7.0	3343.0
8.0	3784.0
9.0	3751.0
10.0	2718.0
11.0	1797.0
12.0	2363.0
13.0	1455.0
14.0	1751.0
15.0	1265.0
16.0	1613.0
17.0	2044.0
18.0	1748.0
19.0	800.0
20.0	953.0
21.0	1008.0
22.0	943.0
23.0	553.0
24.0	747.0
25.0	419.0
26.0	1216.0
27.0	667.0
28.0	1127.0
29.0	821.0
30.0	1525.0
31.0	1130.0
32.0	125.0
33.0	451.0
34.0	733.0
35.0	418.0
36.0	641.0
37.0	384.0
38.0	412.0
39.0	93.0
40.0	2409.0
41.0	1100.0
42.0	1020.0
43.0	578.0
44.0	733.0
45.0	2526.0
46.0	969.0
47.0	392.0
48.0	878.0
49.0	768.0
50.0	373.0
51.0	669.0
52.0	1110.0
53.0	404.0
54.0	1141.0
55.0	894.0
56.0	1244.0
57.0	2920.0
58.0	2164.0
59.0	120086.0
60.0	443453.0
