#Mapping quality	mapping quality
0.0	88469.0
1.0	2755.0
2.0	2944.0
3.0	4547.0
4.0	1823.0
5.0	3322.0
6.0	1531.0
7.0	1623.0
8.0	1356.0
9.0	954.0
10.0	865.0
11.0	456.0
12.0	595.0
13.0	1319.0
14.0	746.0
15.0	300.0
16.0	1182.0
17.0	1383.0
18.0	633.0
19.0	351.0
20.0	530.0
21.0	124.0
22.0	549.0
23.0	803.0
24.0	499.0
25.0	1712.0
26.0	863.0
27.0	269.0
28.0	352.0
29.0	223.0
30.0	646.0
31.0	353.0
32.0	373.0
33.0	451.0
34.0	357.0
35.0	43.0
36.0	37.0
37.0	308.0
38.0	74.0
39.0	699.0
40.0	764.0
41.0	629.0
42.0	644.0
43.0	713.0
44.0	600.0
45.0	2060.0
46.0	261.0
47.0	384.0
48.0	361.0
49.0	273.0
50.0	475.0
51.0	610.0
52.0	254.0
53.0	185.0
54.0	923.0
55.0	475.0
56.0	627.0
57.0	1239.0
58.0	1896.0
59.0	86148.0
60.0	248006.0
