#Position (bp)	Coverage
4011823.0	4.595934142151105
1.2035468E7	2.1264326873883377
2.0059113E7	1.337110378138614
2.8082758E7	0.004880450219320521
3.6106403E7	0.0020966780060683145
4.4130048E7	0.0014725227748735145
5.2153693E7	0.0025220457784460803
6.0177338E7	5.189661307298616E-4
6.8200983E7	3.246654107952184E-4
7.6224628E7	7.521519209785578E-4
8.4248273E7	0.7671290292628848
9.2271918E7	1.3310658684425843E-4
1.00295563E8	2.6135253989926024E-4
1.08319208E8	0.001538079015210668
1.16342853E8	0.0015621329208857072
1.24366498E8	1.8071587165184902E-5
1.32390143E8	0.0
1.40413788E8	1.0502832565498599
1.48437433E8	0.7637189830806324
1.56461078E8	0.0012237580301720727
1.64484723E8	2.5778444833987546
1.72508368E8	1.5491712307810228E-4
1.80532013E8	4.830722196707357E-4
1.88555658E8	4.191361905966677E-4
1.96579303E8	1.6227038957979822E-4
2.04602948E8	0.0026337157239633606
2.12626593E8	3.3924731216298826E-4
2.20650238E8	0.002463842804610623
2.28673883E8	0.001956965942536092
2.36697528E8	3.844885958937615E-4
2.44721173E8	2.69204332943444E-4
2.48844709E8	2.5511688381440025E-4
2.528565315E8	0.0018578967921152973
2.60768463E8	0.002449385534878475
2.68792108E8	0.0012526725696363685
2.76815753E8	0.004309263433265056
2.84839398E8	0.7856125239838003
2.92863043E8	3.3413741510248773E-4
3.00886688E8	0.0011355188321517215
3.08910333E8	3.629273229311616E-4
3.16933978E8	0.0015463047031617177
3.24957623E8	0.0014581901367769884
3.32981268E8	8.190791093075528E-4
3.41004913E8	2.4472508442235417
3.49028558E8	0.003497911485366065
3.57052203E8	8.936088274094879E-4
3.65075848E8	0.0031127997312941935
3.73099493E8	0.5298836127470744
3.81123138E8	0.0012693732088097118
3.89146783E8	6.020954316897121E-4
3.97170428E8	2.3006999935814708E-4
4.05194073E8	0.0024244592077540816
4.13217718E8	1.9155882395095994E-4
4.21241363E8	0.002324629267620888
4.29265008E8	7.428045483069104E-5
4.37288653E8	3.7539048649335805E-4
4.45312298E8	1.1241773533101227E-4
4.53335943E8	1.3198490212366074E-4
4.61359588E8	4.7235389900724673E-5
4.69383233E8	0.0012662574179191626
4.77406878E8	0.007895040221744606
4.85430523E8	0.0029578826082160914
4.902961485E8	0.008035811539664301
4.94307971E8	3.7032703566269935E-4
5.01477813E8	0.003519348126693043
5.09501458E8	7.631195049132907E-4
5.17525103E8	1.0007920340443776E-4
5.25548748E8	0.0010188636212095626
5.33572393E8	0.0019164606609589532
5.41596038E8	0.8161744444077473
